AYHHOK9GDSWNH	106_7	2
AUPV5WJK85K4F	106_7	2
A3G0MGLBT484I1	106_7	1
A3PIXX8DQGYHGI	106_9	2
A18WNE09USHJSG	106_9	1
A11GX90QFWDLMM	106_9	2
AXTU992Z7V3ZX	106_9	1
A5C6BAAHFTJFP	106_9	1
A3G0MGLBT484I1	106_9	1
AEX5NCH03LWSG	106_9	1
AUPV5WJK85K4F	106_9	2
A18941IO2ZZWW6	106_9	2
A11GX90QFWDLMM	107_0	2
A18WNE09USHJSG	107_0	2
A3G0MGLBT484I1	107_0	1
AEX5NCH03LWSG	107_0	2
AUPV5WJK85K4F	107_0	2
A3PIXX8DQGYHGI	107_0	2
A18941IO2ZZWW6	107_0	2
A5C6BAAHFTJFP	107_0	2
AXTU992Z7V3ZX	107_0	2
AEX5NCH03LWSG	107_1	2
A3PIXX8DQGYHGI	107_1	2
A18941IO2ZZWW6	107_1	2
A5C6BAAHFTJFP	107_1	1
AXTU992Z7V3ZX	107_1	2
A3G0MGLBT484I1	107_1	1
A18WNE09USHJSG	107_1	2
AYHHOK9GDSWNH	107_1	1
A11GX90QFWDLMM	107_1	2
AEX5NCH03LWSG	107_2	2
AYHHOK9GDSWNH	107_2	2
AUPV5WJK85K4F	107_2	2
A3PIXX8DQGYHGI	107_2	2
A11GX90QFWDLMM	107_2	2
AXTU992Z7V3ZX	107_2	2
A5C6BAAHFTJFP	107_2	2
A3G0MGLBT484I1	107_2	1
A18WNE09USHJSG	107_2	2
A3G0MGLBT484I1	107_6	1
A11GX90QFWDLMM	107_6	2
AYHHOK9GDSWNH	107_6	1
A3PIXX8DQGYHGI	107_6	2
AXTU992Z7V3ZX	107_6	1
AUPV5WJK85K4F	107_6	1
AEX5NCH03LWSG	107_6	1
A18941IO2ZZWW6	107_6	2
A5C6BAAHFTJFP	107_6	1
AYHHOK9GDSWNH	107_7	1
A18941IO2ZZWW6	107_7	2
A3PIXX8DQGYHGI	107_7	2
AUPV5WJK85K4F	107_7	1
A11GX90QFWDLMM	107_7	2
A18WNE09USHJSG	107_7	1
AXTU992Z7V3ZX	107_7	1
AEX5NCH03LWSG	107_7	1
A3G0MGLBT484I1	107_7	1
AUPV5WJK85K4F	108_1	1
AEX5NCH03LWSG	108_1	1
A18941IO2ZZWW6	108_1	2
A18WNE09USHJSG	108_1	1
AXTU992Z7V3ZX	108_1	1
A3PIXX8DQGYHGI	108_1	2
A3G0MGLBT484I1	108_1	1
A5C6BAAHFTJFP	108_1	1
AYHHOK9GDSWNH	108_1	1
AEX5NCH03LWSG	108_2	2
A3MPXWFMR0Y2LK	108_2	2
A11GX90QFWDLMM	108_2	2
A282GBBIPRRVIB	108_2	2
AUPV5WJK85K4F	108_2	2
A2KONK3TIL5KVX	108_2	1
AYHHOK9GDSWNH	108_2	2
A3PIXX8DQGYHGI	108_2	2
A3G0MGLBT484I1	108_2	1
AUPV5WJK85K4F	108_3	1
A3G0MGLBT484I1	108_3	1
AYHHOK9GDSWNH	108_3	2
A282GBBIPRRVIB	108_3	2
AEX5NCH03LWSG	108_3	2
A3MPXWFMR0Y2LK	108_3	2
A2KONK3TIL5KVX	108_3	1
A18WNE09USHJSG	108_3	2
A11GX90QFWDLMM	108_3	2
A3MPXWFMR0Y2LK	108_5	2
A11GX90QFWDLMM	108_5	2
AYHHOK9GDSWNH	108_5	2
A282GBBIPRRVIB	108_5	2
A2KONK3TIL5KVX	108_5	1
A18WNE09USHJSG	108_5	2
A3PIXX8DQGYHGI	108_5	2
AEX5NCH03LWSG	108_5	2
A3G0MGLBT484I1	108_5	1
A282GBBIPRRVIB	108_6	2
A3PIXX8DQGYHGI	108_6	2
AYHHOK9GDSWNH	108_6	2
A11GX90QFWDLMM	108_6	2
A3G0MGLBT484I1	108_6	1
A18WNE09USHJSG	108_6	2
AEX5NCH03LWSG	108_6	2
A2KONK3TIL5KVX	108_6	1
A3MPXWFMR0Y2LK	108_6	2
A11GX90QFWDLMM	108_7	2
A18WNE09USHJSG	108_7	2
AEX5NCH03LWSG	108_7	2
AYHHOK9GDSWNH	108_7	2
A3PIXX8DQGYHGI	108_7	2
A3G0MGLBT484I1	108_7	1
A282GBBIPRRVIB	108_7	2
A3MPXWFMR0Y2LK	108_7	2
AUPV5WJK85K4F	108_7	2
A11GX90QFWDLMM	10_2	2
A1GR4JB3DODIQ1	10_2	2
A3MPXWFMR0Y2LK	10_2	2
AEU1NROWHLIJF	10_2	2
A18941IO2ZZWW6	10_2	2
A38UUFVXEND88G	10_2	2
A23NXGIV5YVQHJ	10_2	2
A3PIXX8DQGYHGI	10_2	2
AYHHOK9GDSWNH	10_2	2
A38UUFVXEND88G	10_3	2
A18941IO2ZZWW6	10_3	2
AYHHOK9GDSWNH	10_3	2
A3MPXWFMR0Y2LK	10_3	2
A3PIXX8DQGYHGI	10_3	2
AUPV5WJK85K4F	10_3	2
AEU1NROWHLIJF	10_3	2
A1GR4JB3DODIQ1	10_3	2
A23NXGIV5YVQHJ	10_3	2
A3MPXWFMR0Y2LK	10_5	1
A38UUFVXEND88G	10_5	1
A18941IO2ZZWW6	10_5	2
AYHHOK9GDSWNH	10_5	1
A3PIXX8DQGYHGI	10_5	2
A1GR4JB3DODIQ1	10_5	1
A11GX90QFWDLMM	10_5	2
A23NXGIV5YVQHJ	10_5	1
AEU1NROWHLIJF	10_5	1
AUPV5WJK85K4F	10_6	1
AYHHOK9GDSWNH	10_6	1
A11GX90QFWDLMM	10_6	2
A3MPXWFMR0Y2LK	10_6	1
A23NXGIV5YVQHJ	10_6	1
A18941IO2ZZWW6	10_6	2
A38UUFVXEND88G	10_6	1
A1GR4JB3DODIQ1	10_6	1
A3PIXX8DQGYHGI	10_6	2
A1PBRFFOTO5ZU6	10_7	1
A11GX90QFWDLMM	10_7	2
AUPV5WJK85K4F	10_7	1
A5C6BAAHFTJFP	10_7	1
AYHHOK9GDSWNH	10_7	1
A3PIXX8DQGYHGI	10_7	2
A18WNE09USHJSG	10_7	1
A3G0MGLBT484I1	10_7	1
A3J0VZOPOGW1QC	10_7	1
A282GBBIPRRVIB	110_0	1
A3PIXX8DQGYHGI	110_0	2
A18WNE09USHJSG	110_0	1
A11GX90QFWDLMM	110_0	2
A3MPXWFMR0Y2LK	110_0	1
A3G0MGLBT484I1	110_0	1
AUPV5WJK85K4F	110_0	1
AEX5NCH03LWSG	110_0	1
AYHHOK9GDSWNH	110_0	1
AYHHOK9GDSWNH	111_0	1
A18WNE09USHJSG	111_0	1
A2KONK3TIL5KVX	111_0	1
A282GBBIPRRVIB	111_0	1
A3PIXX8DQGYHGI	111_0	2
A11GX90QFWDLMM	111_0	2
AUPV5WJK85K4F	111_0	1
A3G0MGLBT484I1	111_0	1
AEX5NCH03LWSG	111_0	1
A11GX90QFWDLMM	111_1	2
A3PIXX8DQGYHGI	111_1	2
AEX5NCH03LWSG	111_1	2
A3G0MGLBT484I1	111_1	1
A282GBBIPRRVIB	111_1	2
A18WNE09USHJSG	111_1	2
AYHHOK9GDSWNH	111_1	2
AUPV5WJK85K4F	111_1	2
A3MPXWFMR0Y2LK	111_1	2
A11GX90QFWDLMM	111_2	2
A282GBBIPRRVIB	111_2	2
AYHHOK9GDSWNH	111_2	2
AUPV5WJK85K4F	111_2	2
A18WNE09USHJSG	111_2	2
AEX5NCH03LWSG	111_2	2
A3PIXX8DQGYHGI	111_2	2
A2KONK3TIL5KVX	111_2	1
A3G0MGLBT484I1	111_2	1
AYHHOK9GDSWNH	111_3	2
A3G0MGLBT484I1	111_3	1
A11GX90QFWDLMM	111_3	2
A3PIXX8DQGYHGI	111_3	2
A282GBBIPRRVIB	111_3	2
A3MPXWFMR0Y2LK	111_3	2
A2KONK3TIL5KVX	111_3	1
A18WNE09USHJSG	111_3	2
AUPV5WJK85K4F	111_3	2
A26KXB5XCGERD2	111_4	1
A3PIXX8DQGYHGI	111_4	2
AYHHOK9GDSWNH	111_4	1
A3G0MGLBT484I1	111_4	1
AEX5NCH03LWSG	111_4	1
A18941IO2ZZWW6	111_4	2
A11GX90QFWDLMM	111_4	2
A2G80S3EM9SDBD	111_4	1
AXTU992Z7V3ZX	111_4	1
A38UUFVXEND88G	111_5	2
A11GX90QFWDLMM	111_5	2
A3G0MGLBT484I1	111_5	1
AEX5NCH03LWSG	111_5	1
A26KXB5XCGERD2	111_5	1
AYHHOK9GDSWNH	111_5	1
A2G80S3EM9SDBD	111_5	1
A18941IO2ZZWW6	111_5	2
A3PIXX8DQGYHGI	111_5	2
A11GX90QFWDLMM	111_7	2
A18941IO2ZZWW6	111_7	2
A3G0MGLBT484I1	111_7	1
A2G80S3EM9SDBD	111_7	2
AEX5NCH03LWSG	111_7	2
A38UUFVXEND88G	111_7	2
AXTU992Z7V3ZX	111_7	2
AYHHOK9GDSWNH	111_7	2
A26KXB5XCGERD2	111_7	2
A3PIXX8DQGYHGI	111_8	2
A11GX90QFWDLMM	111_8	2
A18WNE09USHJSG	111_8	2
AUPV5WJK85K4F	111_8	2
A26KXB5XCGERD2	111_8	2
A370556EFVZ9W4	111_8	1
A18941IO2ZZWW6	111_8	2
A3G0MGLBT484I1	111_8	1
AYHHOK9GDSWNH	111_8	1
AUPV5WJK85K4F	112_0	2
A18WNE09USHJSG	112_0	2
A11GX90QFWDLMM	112_0	2
A3PIXX8DQGYHGI	112_0	2
A26KXB5XCGERD2	112_0	2
A18941IO2ZZWW6	112_0	2
A3G0MGLBT484I1	112_0	1
AYHHOK9GDSWNH	112_0	2
AXTU992Z7V3ZX	112_0	2
AUPV5WJK85K4F	114_1	2
A11GX90QFWDLMM	114_1	2
A18WNE09USHJSG	114_1	2
A18941IO2ZZWW6	114_1	2
A370556EFVZ9W4	114_1	2
A3G0MGLBT484I1	114_1	1
A26KXB5XCGERD2	114_1	2
A3PIXX8DQGYHGI	114_1	2
AXTU992Z7V3ZX	114_1	2
AYHHOK9GDSWNH	114_2	2
A3PIXX8DQGYHGI	114_2	2
A3G0MGLBT484I1	114_2	1
AXTU992Z7V3ZX	114_2	2
AUPV5WJK85K4F	114_2	2
A18WNE09USHJSG	114_2	2
A11GX90QFWDLMM	114_2	2
A370556EFVZ9W4	114_2	2
A26KXB5XCGERD2	114_2	2
A18WNE09USHJSG	116_0	1
AUPV5WJK85K4F	116_0	1
A3G0MGLBT484I1	116_0	1
A370556EFVZ9W4	116_0	1
A26KXB5XCGERD2	116_0	1
A3PIXX8DQGYHGI	116_0	2
AXTU992Z7V3ZX	116_0	1
AYHHOK9GDSWNH	116_0	1
A18941IO2ZZWW6	116_0	2
AYHHOK9GDSWNH	116_17	1
AXTU992Z7V3ZX	116_17	1
A11GX90QFWDLMM	116_17	2
AUPV5WJK85K4F	116_17	1
A3G0MGLBT484I1	116_17	1
A3PIXX8DQGYHGI	116_17	2
A370556EFVZ9W4	116_17	1
A18941IO2ZZWW6	116_17	2
A18WNE09USHJSG	116_17	1
AUPV5WJK85K4F	116_3	2
A3G0MGLBT484I1	116_3	1
A18WNE09USHJSG	116_3	2
A18941IO2ZZWW6	116_3	2
AYHHOK9GDSWNH	116_3	2
AXTU992Z7V3ZX	116_3	2
A11GX90QFWDLMM	116_3	2
A3PIXX8DQGYHGI	116_3	2
A26KXB5XCGERD2	116_3	1
A370556EFVZ9W4	116_4	2
A18941IO2ZZWW6	116_4	2
A3G0MGLBT484I1	116_4	1
AUPV5WJK85K4F	116_4	2
AXTU992Z7V3ZX	116_4	2
A26KXB5XCGERD2	116_4	2
A3PIXX8DQGYHGI	116_4	2
A11GX90QFWDLMM	116_4	2
A18WNE09USHJSG	116_4	2
AYHHOK9GDSWNH	116_5	2
AUPV5WJK85K4F	116_5	1
A3PIXX8DQGYHGI	116_5	2
A18WNE09USHJSG	116_5	1
AXTU992Z7V3ZX	116_5	2
A18941IO2ZZWW6	116_5	2
A26KXB5XCGERD2	116_5	2
A3G0MGLBT484I1	116_5	1
A370556EFVZ9W4	116_5	2
A11GX90QFWDLMM	116_7	2
AUPV5WJK85K4F	116_7	2
A3PIXX8DQGYHGI	116_7	2
A18WNE09USHJSG	116_7	2
A3G0MGLBT484I1	116_7	1
A370556EFVZ9W4	116_7	1
A18941IO2ZZWW6	116_7	2
AYHHOK9GDSWNH	116_7	1
A26KXB5XCGERD2	116_7	2
A18941IO2ZZWW6	117_1	1
AEU1NROWHLIJF	117_1	1
AYHHOK9GDSWNH	117_1	1
A1GR4JB3DODIQ1	117_1	1
AUPV5WJK85K4F	117_1	1
A11GX90QFWDLMM	117_1	2
A23NXGIV5YVQHJ	117_1	1
A38UUFVXEND88G	117_1	1
A3PIXX8DQGYHGI	117_1	2
A3MPXWFMR0Y2LK	117_2	1
AEU1NROWHLIJF	117_2	1
AYHHOK9GDSWNH	117_2	1
A18941IO2ZZWW6	117_2	2
AUPV5WJK85K4F	117_2	1
A3PIXX8DQGYHGI	117_2	2
A11GX90QFWDLMM	117_2	2
A38UUFVXEND88G	117_2	1
A1GR4JB3DODIQ1	117_2	1
A38UUFVXEND88G	118_0	1
AYHHOK9GDSWNH	118_0	1
A18941IO2ZZWW6	118_0	2
A1GR4JB3DODIQ1	118_0	1
A3MPXWFMR0Y2LK	118_0	1
A23NXGIV5YVQHJ	118_0	1
A3PIXX8DQGYHGI	118_0	2
AEU1NROWHLIJF	118_0	1
AUPV5WJK85K4F	118_0	1
A1GR4JB3DODIQ1	118_1	1
AYHHOK9GDSWNH	118_1	1
A3PIXX8DQGYHGI	118_1	2
A38UUFVXEND88G	118_1	1
AUPV5WJK85K4F	118_1	1
A23NXGIV5YVQHJ	118_1	1
AEU1NROWHLIJF	118_1	1
A18941IO2ZZWW6	118_1	2
A11GX90QFWDLMM	118_1	2
AYHHOK9GDSWNH	118_12	2
A18941IO2ZZWW6	118_12	2
AUPV5WJK85K4F	118_12	2
A18WNE09USHJSG	118_12	1
A2GLG8R57PVEQU	118_12	2
A2KONK3TIL5KVX	118_12	1
A26KXB5XCGERD2	118_12	2
A3PIXX8DQGYHGI	118_12	2
A11GX90QFWDLMM	118_12	2
A3G0MGLBT484I1	118_15	1
A3PIXX8DQGYHGI	118_15	2
A18941IO2ZZWW6	118_15	2
A26KXB5XCGERD2	118_15	1
AUPV5WJK85K4F	118_15	1
A2KONK3TIL5KVX	118_15	1
A11GX90QFWDLMM	118_15	2
A2GLG8R57PVEQU	118_15	1
AYHHOK9GDSWNH	118_15	1
A18941IO2ZZWW6	118_16	2
A2KONK3TIL5KVX	118_16	1
AYHHOK9GDSWNH	118_16	2
AUPV5WJK85K4F	118_16	2
A26KXB5XCGERD2	118_16	2
A11GX90QFWDLMM	118_16	2
A3PIXX8DQGYHGI	118_16	2
A18WNE09USHJSG	118_16	2
A3G0MGLBT484I1	118_16	1
A3MPXWFMR0Y2LK	118_9	1
AEU1NROWHLIJF	118_9	1
A23NXGIV5YVQHJ	118_9	1
A38UUFVXEND88G	118_9	1
AUPV5WJK85K4F	118_9	1
A3PIXX8DQGYHGI	118_9	2
AYHHOK9GDSWNH	118_9	1
A18941IO2ZZWW6	118_9	2
A1GR4JB3DODIQ1	118_9	1
AYHHOK9GDSWNH	119_0	1
A2KONK3TIL5KVX	119_0	1
A18WNE09USHJSG	119_0	1
A3PIXX8DQGYHGI	119_0	2
A2GLG8R57PVEQU	119_0	1
A18941IO2ZZWW6	119_0	2
A11GX90QFWDLMM	119_0	2
A26KXB5XCGERD2	119_0	1
A3G0MGLBT484I1	119_0	1
A26KXB5XCGERD2	119_11	2
A2GLG8R57PVEQU	119_11	2
A18941IO2ZZWW6	119_11	2
A3PIXX8DQGYHGI	119_11	1
A18WNE09USHJSG	119_11	1
A3G0MGLBT484I1	119_11	1
AUPV5WJK85K4F	119_11	2
A2KONK3TIL5KVX	119_11	1
A11GX90QFWDLMM	119_11	2
AUPV5WJK85K4F	119_12	2
A2KONK3TIL5KVX	119_12	1
A11GX90QFWDLMM	119_12	1
A3PIXX8DQGYHGI	119_12	2
A3G0MGLBT484I1	119_12	1
AYHHOK9GDSWNH	119_12	1
A2GLG8R57PVEQU	119_12	2
A26KXB5XCGERD2	119_12	2
A18WNE09USHJSG	119_12	1
A18941IO2ZZWW6	119_14	1
A18WNE09USHJSG	119_14	1
AYHHOK9GDSWNH	119_14	1
A26KXB5XCGERD2	119_14	1
A2GLG8R57PVEQU	119_14	1
AUPV5WJK85K4F	119_14	1
A3PIXX8DQGYHGI	119_14	2
A2KONK3TIL5KVX	119_14	1
A3G0MGLBT484I1	119_14	1
A2KONK3TIL5KVX	119_15	1
A3G0MGLBT484I1	119_15	1
AYHHOK9GDSWNH	119_15	1
A3PIXX8DQGYHGI	119_15	2
A2GLG8R57PVEQU	119_15	1
A18WNE09USHJSG	119_15	1
AUPV5WJK85K4F	119_15	1
A26KXB5XCGERD2	119_15	1
A11GX90QFWDLMM	119_15	2
A3PIXX8DQGYHGI	119_2	2
A18WNE09USHJSG	119_2	1
AUPV5WJK85K4F	119_2	1
A11GX90QFWDLMM	119_2	2
A26KXB5XCGERD2	119_2	1
A2GLG8R57PVEQU	119_2	1
A18941IO2ZZWW6	119_2	2
A3G0MGLBT484I1	119_2	1
A2KONK3TIL5KVX	119_2	1
A18941IO2ZZWW6	119_9	2
A2KONK3TIL5KVX	119_9	1
A3G0MGLBT484I1	119_9	1
A18WNE09USHJSG	119_9	1
A26KXB5XCGERD2	119_9	1
A2GLG8R57PVEQU	119_9	1
AUPV5WJK85K4F	119_9	1
AYHHOK9GDSWNH	119_9	1
A3PIXX8DQGYHGI	119_9	2
A3PIXX8DQGYHGI	11_0	2
AYHHOK9GDSWNH	11_0	2
A1PBRFFOTO5ZU6	11_0	2
A18WNE09USHJSG	11_0	2
A3G0MGLBT484I1	11_0	1
A5C6BAAHFTJFP	11_0	2
A18941IO2ZZWW6	11_0	2
AUPV5WJK85K4F	11_0	2
A3J0VZOPOGW1QC	11_0	2
A18WNE09USHJSG	11_1	1
AUPV5WJK85K4F	11_1	1
A11GX90QFWDLMM	11_1	2
A1PBRFFOTO5ZU6	11_1	1
A3G0MGLBT484I1	11_1	1
AYHHOK9GDSWNH	11_1	1
A3J0VZOPOGW1QC	11_1	1
A18941IO2ZZWW6	11_1	2
A5C6BAAHFTJFP	11_1	1
AUPV5WJK85K4F	11_2	1
A11GX90QFWDLMM	11_2	2
A1PBRFFOTO5ZU6	11_2	1
A18WNE09USHJSG	11_2	1
A3PIXX8DQGYHGI	11_2	2
A3G0MGLBT484I1	11_2	1
A5C6BAAHFTJFP	11_2	1
A18941IO2ZZWW6	11_2	2
A3J0VZOPOGW1QC	11_2	1
A3J0VZOPOGW1QC	11_3	2
AUPV5WJK85K4F	11_3	2
A1PBRFFOTO5ZU6	11_3	2
A5C6BAAHFTJFP	11_3	2
A18WNE09USHJSG	11_3	2
A11GX90QFWDLMM	11_3	2
A3PIXX8DQGYHGI	11_3	2
A3G0MGLBT484I1	11_3	1
A18941IO2ZZWW6	11_3	2
A3BD4NONKGONRM	120_0	1
A11GX90QFWDLMM	120_0	2
A3PIXX8DQGYHGI	120_0	2
A2O6FTKXAJGRSQ	120_0	1
AV05VG3COGLW0	120_0	1
A2DV8HITPQN4AJ	120_0	1
A1ZMDED6CWMABK	120_0	1
AUPV5WJK85K4F	120_0	1
A18941IO2ZZWW6	120_0	2
AV05VG3COGLW0	120_1	1
AUPV5WJK85K4F	120_1	1
A18941IO2ZZWW6	120_1	2
A3PIXX8DQGYHGI	120_1	2
A2DV8HITPQN4AJ	120_1	2
A3BD4NONKGONRM	120_1	1
A2O6FTKXAJGRSQ	120_1	1
A3MPXWFMR0Y2LK	120_1	1
A11GX90QFWDLMM	120_1	2
A18941IO2ZZWW6	120_10	2
A3MPXWFMR0Y2LK	120_10	2
A2DV8HITPQN4AJ	120_10	2
A3PIXX8DQGYHGI	120_10	2
AUPV5WJK85K4F	120_10	1
A1ZMDED6CWMABK	120_10	1
A11GX90QFWDLMM	120_10	2
A3BD4NONKGONRM	120_10	1
A2O6FTKXAJGRSQ	120_10	1
A2DV8HITPQN4AJ	120_11	2
A3PIXX8DQGYHGI	120_11	2
A18941IO2ZZWW6	120_11	2
A1ZMDED6CWMABK	120_11	2
A11GX90QFWDLMM	120_11	2
A2O6FTKXAJGRSQ	120_11	2
A3BD4NONKGONRM	120_11	2
AUPV5WJK85K4F	120_11	2
A3MPXWFMR0Y2LK	120_11	2
A11GX90QFWDLMM	120_12	2
AV05VG3COGLW0	120_12	2
A2O6FTKXAJGRSQ	120_12	2
A1ZMDED6CWMABK	120_12	2
A3BD4NONKGONRM	120_12	1
A3MPXWFMR0Y2LK	120_12	2
A2DV8HITPQN4AJ	120_12	2
AUPV5WJK85K4F	120_12	2
A18941IO2ZZWW6	120_12	2
A2DV8HITPQN4AJ	120_2	1
AV05VG3COGLW0	120_2	2
A18941IO2ZZWW6	120_2	2
A3PIXX8DQGYHGI	120_2	2
A3BD4NONKGONRM	120_2	1
A1ZMDED6CWMABK	120_2	1
A2O6FTKXAJGRSQ	120_2	1
A11GX90QFWDLMM	120_2	2
A3MPXWFMR0Y2LK	120_2	2
A1ZMDED6CWMABK	120_4	1
A11GX90QFWDLMM	120_4	2
A3MPXWFMR0Y2LK	120_4	1
A2O6FTKXAJGRSQ	120_4	1
A2DV8HITPQN4AJ	120_4	2
A3BD4NONKGONRM	120_4	1
AV05VG3COGLW0	120_4	1
A3PIXX8DQGYHGI	120_4	2
A18941IO2ZZWW6	120_4	2
A2DV8HITPQN4AJ	120_8	1
AUPV5WJK85K4F	120_8	2
A3MPXWFMR0Y2LK	120_8	2
A11GX90QFWDLMM	120_8	2
A1ZMDED6CWMABK	120_8	2
A3PIXX8DQGYHGI	120_8	2
A3BD4NONKGONRM	120_8	2
A2O6FTKXAJGRSQ	120_8	2
AV05VG3COGLW0	120_8	2
A2O6FTKXAJGRSQ	120_9	1
AUPV5WJK85K4F	120_9	1
A11GX90QFWDLMM	120_9	2
A3BD4NONKGONRM	120_9	1
A3MPXWFMR0Y2LK	120_9	1
A18941IO2ZZWW6	120_9	2
AV05VG3COGLW0	120_9	1
A2DV8HITPQN4AJ	120_9	1
A1ZMDED6CWMABK	120_9	1
A11GX90QFWDLMM	121_10	2
A3G0MGLBT484I1	121_10	1
A3PIXX8DQGYHGI	121_10	2
A18WNE09USHJSG	121_10	2
A18941IO2ZZWW6	121_10	2
A5C6BAAHFTJFP	121_10	2
AEX5NCH03LWSG	121_10	2
AUPV5WJK85K4F	121_10	2
A2G80S3EM9SDBD	121_10	2
A18WNE09USHJSG	121_11	2
