A18941IO2ZZWW6	157_12	1
A11GX90QFWDLMM	157_12	2
A3G0MGLBT484I1	157_12	1
A1PBRFFOTO5ZU6	157_7	2
A11GX90QFWDLMM	157_7	2
A2OZTBCBOCHF9E	157_7	1
A20BKXSNZS2O3J	157_8	2
A2KONK3TIL5KVX	157_8	1
A11GX90QFWDLMM	157_8	2
A18941IO2ZZWW6	157_9	2
A2KONK3TIL5KVX	157_9	1
A11GX90QFWDLMM	157_9	2
A3G0MGLBT484I1	158_1	1
AUPV5WJK85K4F	158_1	2
A2G80S3EM9SDBD	158_1	2
A3G0MGLBT484I1	158_3	1
AYHHOK9GDSWNH	158_3	1
A3PIXX8DQGYHGI	158_3	2
AUPV5WJK85K4F	161_6	1
A2MIF2GUSZLJ0X	161_6	1
A3BD4NONKGONRM	161_6	1
A2MIF2GUSZLJ0X	162_0	1
A3BD4NONKGONRM	162_0	2
A11GX90QFWDLMM	162_0	2
A3BD4NONKGONRM	163_0	1
A2G80S3EM9SDBD	163_0	1
AYHHOK9GDSWNH	163_0	1
A18941IO2ZZWW6	163_3	2
A3PIXX8DQGYHGI	163_3	2
A2G80S3EM9SDBD	163_3	1
A11GX90QFWDLMM	164_0	2
A3PIXX8DQGYHGI	164_0	2
A18941IO2ZZWW6	164_0	1
AUPV5WJK85K4F	164_12	1
AK7YVYGMIF6T0	164_12	1
A11GX90QFWDLMM	164_12	2
A11GX90QFWDLMM	164_13	2
A2KONK3TIL5KVX	164_13	1
AK7YVYGMIF6T0	164_13	1
A3MPXWFMR0Y2LK	164_15	2
A11GX90QFWDLMM	164_15	2
A2KONK3TIL5KVX	164_15	1
A11GX90QFWDLMM	164_17	2
A2KONK3TIL5KVX	164_17	1
A3PIXX8DQGYHGI	164_17	2
AK7YVYGMIF6T0	164_18	2
AUPV5WJK85K4F	164_18	1
A2KONK3TIL5KVX	164_18	1
A3PIXX8DQGYHGI	164_19	2
A2O6FTKXAJGRSQ	164_19	1
A2GLG8R57PVEQU	164_19	1
A3BD4NONKGONRM	164_3	1
A2G80S3EM9SDBD	164_3	1
A11GX90QFWDLMM	164_3	2
A18941IO2ZZWW6	164_4	1
A3MPXWFMR0Y2LK	164_4	1
A2MIF2GUSZLJ0X	164_4	1
A2O6FTKXAJGRSQ	164_6	2
A11GX90QFWDLMM	164_6	2
AUPV5WJK85K4F	164_6	2
A2O6FTKXAJGRSQ	164_7	1
A3MPXWFMR0Y2LK	164_7	1
A3PIXX8DQGYHGI	164_7	2
A18941IO2ZZWW6	164_8	2
A2O6FTKXAJGRSQ	164_8	1
A3MPXWFMR0Y2LK	164_8	1
AK7YVYGMIF6T0	165_2	1
A2KONK3TIL5KVX	165_2	1
A18941IO2ZZWW6	165_2	2
A2KONK3TIL5KVX	165_4	1
A3PIXX8DQGYHGI	165_4	2
AEX5NCH03LWSG	165_4	2
A2KONK3TIL5KVX	166_1	1
A3G0MGLBT484I1	166_1	1
A3J0VZOPOGW1QC	166_1	1
A11GX90QFWDLMM	166_10	2
A2KONK3TIL5KVX	166_10	1
A18941IO2ZZWW6	166_10	2
A11GX90QFWDLMM	166_11	2
A3G0MGLBT484I1	166_11	1
A3PIXX8DQGYHGI	166_11	2
AYHHOK9GDSWNH	166_12	2
A18941IO2ZZWW6	166_12	2
A11GX90QFWDLMM	166_12	2
A3G0MGLBT484I1	166_16	1
AYHHOK9GDSWNH	166_16	1
A11GX90QFWDLMM	166_16	2
A18WNE09USHJSG	166_4	1
AEX5NCH03LWSG	166_4	1
A2KONK3TIL5KVX	166_4	1
A2KONK3TIL5KVX	166_5	1
AEX5NCH03LWSG	166_5	2
A3PIXX8DQGYHGI	166_5	2
A3J0VZOPOGW1QC	166_6	2
A18941IO2ZZWW6	166_6	2
A3PIXX8DQGYHGI	166_6	2
A3PIXX8DQGYHGI	166_8	2
AUPV5WJK85K4F	166_8	2
A18941IO2ZZWW6	166_8	2
AYHHOK9GDSWNH	166_9	2
A3PIXX8DQGYHGI	166_9	2
A11GX90QFWDLMM	166_9	2
A18WNE09USHJSG	167_3	1
AUPV5WJK85K4F	167_3	1
A1IYVTS4ZVIGSE	167_3	1
A1IYVTS4ZVIGSE	167_5	2
A18941IO2ZZWW6	167_5	2
A3PIXX8DQGYHGI	167_5	2
A3G0MGLBT484I1	168_6	1
A3PIXX8DQGYHGI	168_6	2
AUPV5WJK85K4F	168_6	1
A2VKPMR5HCCZF5	168_8	2
AUPV5WJK85K4F	168_8	2
AZE6KLDFEXBM0	168_8	2
A3PIXX8DQGYHGI	169_3	2
AZE6KLDFEXBM0	169_3	2
A2VKPMR5HCCZF5	169_3	2
AA5CLQLMVT5GA	16_1	1
A18941IO2ZZWW6	16_1	1
AUPV5WJK85K4F	16_1	1
AUPV5WJK85K4F	16_3	1
A33QAD7EN7F6XX	16_3	1
A1EPIK54UEQYQB	16_3	1
A3MPXWFMR0Y2LK	16_7	1
A33QAD7EN7F6XX	16_7	1
A11GX90QFWDLMM	16_7	2
A3G0MGLBT484I1	171_10	1
AYHHOK9GDSWNH	171_10	2
A18941IO2ZZWW6	171_10	1
AYHHOK9GDSWNH	171_3	1
A18WNE09USHJSG	171_3	1
AZE6KLDFEXBM0	171_3	1
A18WNE09USHJSG	171_5	2
A18941IO2ZZWW6	171_5	2
A11GX90QFWDLMM	171_5	2
A2VKPMR5HCCZF5	171_6	2
AZE6KLDFEXBM0	171_6	2
A11GX90QFWDLMM	171_6	2
A3G0MGLBT484I1	172_0	1
A3PIXX8DQGYHGI	172_0	2
A1123L7ANYUTG0	172_0	1
A3G0MGLBT484I1	172_1	1
A1123L7ANYUTG0	172_1	1
A2O6FTKXAJGRSQ	172_1	1
A18WNE09USHJSG	172_3	1
A1123L7ANYUTG0	172_3	2
AYHHOK9GDSWNH	172_3	2
A11GX90QFWDLMM	172_5	2
AYHHOK9GDSWNH	172_5	2
A2O6FTKXAJGRSQ	172_5	1
A1123L7ANYUTG0	172_6	1
A3G0MGLBT484I1	172_6	1
A18WNE09USHJSG	172_6	1
AUPV5WJK85K4F	173_0	2
AYHHOK9GDSWNH	173_0	2
A2O6FTKXAJGRSQ	173_0	2
A11GX90QFWDLMM	173_2	2
AUPV5WJK85K4F	173_2	1
A3PIXX8DQGYHGI	173_2	2
A11GX90QFWDLMM	174_2	2
A18WNE09USHJSG	174_2	1
A18941IO2ZZWW6	174_2	2
A3PIXX8DQGYHGI	175_2	2
A3G0MGLBT484I1	175_2	1
AUPV5WJK85K4F	175_2	2
AYHHOK9GDSWNH	175_3	1
