6	100	0
16	100	1
26	100	0
17	100	0
4	100	0
15	100	0
24	100	0
29	100	1
17	101	1
21	101	0
8	101	1
3	101	1
24	101	0
28	101	0
33	101	1
0	101	1
19	101	1
7	102	1
33	102	1
10	102	1
23	102	0
22	102	1
15	102	0
37	102	0
5	102	0
18	102	0
36	103	0
27	103	1
9	103	1
4	103	0
20	103	1
24	103	1
38	103	0
2	103	1
15	103	1
15	104	1
4	104	1
18	104	0
38	104	1
24	104	0
31	104	1
2	104	0
6	104	1
0	104	1
7	105	1
27	105	0
25	105	0
2	105	0
3	105	1
13	105	0
14	105	0
35	105	0
32	105	1
5	106	0
26	106	1
20	106	1
4	106	1
10	106	0
6	106	1
13	106	0
0	106	1
22	106	1
13	107	0
32	107	1
35	107	0
38	107	0
5	107	1
21	107	0
20	107	1
29	107	0
6	107	1
