9f1fd5e5-010a-4de8-b15d-b2c2a4a1b8e0	80056218	2
4bc1c809-ee44-48c1-8e3b-94ace85c8cee	80056235	2
71edc5e8-a0c2-4429-ad13-c5200f0159c4	80056390	0
570885e2-671e-47b1-858c-aaba47fceae2	80056520	2
a8064c43-9eb9-4f80-a98c-699b7624c837	80056578	0
e99c283f-ede0-40c4-9914-87a2a11e6f2c	80056720	1
189a5006-8139-4a00-8654-3b95856e4aac	80056767	1
512a9601-9b37-47a2-9165-2607cb2424dc	80056789	2
b189d952-a76b-4b3f-a5d8-61749bac9555	80056863	1
f16c9352-c5b0-4fba-a97c-c640acd4064e	80057006	2
63bf19d8-6aaa-41e6-90cb-94d2664fb08f	80057291	2
f246f364-ca59-4e97-a509-c96741686093	80057335	1
f1da6a6b-e47e-4496-bd59-743f4db9c808	80058003	2
e99c283f-ede0-40c4-9914-87a2a11e6f2c	80058172	0
765f598d-9b47-4391-afa3-a511d1cfa798	80058228	1
eb3a4c37-42e2-492b-9289-5e9942cb91a7	80058437	2
dab78240-63b5-4188-830b-d298b04d28ba	80058539	2
8b574dfd-23cc-47ed-b31f-71e49e37327c	80058749	1
c588c00d-8fad-4085-ad0f-a5f5601aab76	80058771	1
cafc334a-40a0-480f-a9e1-ed46211c795f	80058841	1
1f444d1e-148c-455c-83c6-fac07d7e354a	80058872	2
dab78240-63b5-4188-830b-d298b04d28ba	80059045	0
61de4e57-b422-4f0f-8601-34c56f8c797b	80059079	1
cafc334a-40a0-480f-a9e1-ed46211c795f	80059118	0
0059a9c7-21e5-48f6-90d2-36e118ee873a	80059190	0
5ab92133-95d8-4f32-b579-13aec2c09a56	80059203	1
61de4e57-b422-4f0f-8601-34c56f8c797b	80059242	0
4a9ce255-cd28-4343-88a7-35b099c65382	80059324	1
7d223cce-3fb3-40db-b7ab-7419716aa90b	80059338	1
e91a707b-0d21-4af4-9982-08967a036115	80059362	2
a0ed83a5-b534-40e6-a049-09431e344595	80059451	0
93b6f087-6df8-4820-8a37-a2b59c886fbd	80059665	2
bba05a73-6bde-4518-8267-521e4d8ea420	80059799	1
71edc5e8-a0c2-4429-ad13-c5200f0159c4	80059939	0
9168aa6c-e60f-49a3-b392-70e4b5b771a6	80060015	1
892230db-9ac9-4f2f-b6b8-bd6a7393c6e3	81169563	0
8ad7db23-9329-40a9-a329-8e66d07caa6d	81169928	1
23ab4841-2423-43f3-8032-8244b4e5715f	81170146	2
9dc6b305-074c-4e59-ad10-aac085ae0f6c	81170244	0
5d9e83f3-b227-4548-93a5-ac1b98ad2e8b	81170419	2
37eda561-1ce8-4a9d-b39f-1d99997be2ef	81170491	1
504e60da-42e1-4947-b633-49bdaf6bc26c	81170861	0
cbb5a8c2-c53d-411d-b6ff-2fe58c2aa38c	81171616	1
9dc6b305-074c-4e59-ad10-aac085ae0f6c	81171736	0
b2c283ff-7736-4e3c-83f3-f9db65f45dc3	81172057	1
f8e41faf-c405-481d-9a16-0a015243a0c5	81172077	2
e232edb4-322f-49c4-b647-b17e21a9ff71	81172348	0
2ee52c7b-240d-47dd-9ef0-0c5dd3b949b0	81172598	2
7d553a7b-73e5-4f62-9cdc-987bbb663dd7	81174459	1
f63b132e-79e8-4031-ab64-f910bc666090	81174535	1
e8ec517e-5570-4ee5-b113-0dec2be53225	81176223	2
00ba668a-d505-4775-853a-04fea3107dca	81176286	2
030945a2-d2d2-4304-bde2-84fbf6d36ae5	81176504	1
5cf687bc-c0aa-438c-9e3d-6d1569451b95	81176506	0
ac219c23-dc1a-4287-8781-e610840addf4	81176534	1
63bf19d8-6aaa-41e6-90cb-94d2664fb08f	81176574	1
bf74028f-a506-4538-b571-61c2b2e8a842	81176650	1
8e99f861-feee-4003-8f4f-0738c1112cbd	81176672	2
090f6e59-8bb2-4e4e-8c2d-d842002b6af6	81176923	2
75c4df1e-7576-4f24-8dca-ad4f71020c51	81176951	0
bba05a73-6bde-4518-8267-521e4d8ea420	81177034	1
09847237-4e07-4f8a-9edd-3dd8ce12fe7d	81177456	0
dcb0b79c-8e49-4a05-b634-4b25f6d69b2f	81177780	0
13b3d266-c704-4bf2-a132-ed2b1b23db65	81177836	1
38de31b7-8b43-4149-bb3d-31bf970f4c0c	81177955	2
5a782b5f-59f1-4e4b-bea9-604f94f3d384	81178003	1
09728ff6-ec11-4281-814f-b82cbc5cb539	81178007	1
3784fafa-0aae-4726-aa28-8acd0b4b4514	81178016	2
96a3e949-1a9a-4b2e-8ade-fdb70d9e5e9e	81178513	0
f246f364-ca59-4e97-a509-c96741686093	81178821	2
cb18d19d-1437-4e14-a8c8-869b7a0f1ed6	81178980	2
01b758cc-da21-4456-bac9-c98b6ede19d2	81179349	1
4fa6b3b6-8db4-4a67-813a-f9a3bc1f3010	81179473	2
696a06d0-1530-433b-a1e6-be3a9746c301	81179800	1
b0a23e27-871a-4cb2-b6ce-777753816bdf	81211518	2
c66ca18b-075d-4821-ba3a-b1c334e9001d	81212019	1
5d33391e-ab61-4355-9722-2e221a26cf7f	81212076	1
189a5006-8139-4a00-8654-3b95856e4aac	81213046	2
72f2c161-1f7d-429b-9621-9114481e2a59	81213147	2
e8ec517e-5570-4ee5-b113-0dec2be53225	81213627	2
5a782b5f-59f1-4e4b-bea9-604f94f3d384	81213652	1
f38b8502-aaec-4d0c-9c51-baa9bd94b1ae	81213726	1
fd828507-be9f-4420-bd01-4711ddc7e7ca	81213766	1
fd9f510d-d95b-4296-b3d6-5f3ad7cf0daa	81213820	2
f38b8502-aaec-4d0c-9c51-baa9bd94b1ae	81213904	1
bf74028f-a506-4538-b571-61c2b2e8a842	81214894	2
09728ff6-ec11-4281-814f-b82cbc5cb539	81214896	2
cb18d19d-1437-4e14-a8c8-869b7a0f1ed6	81215052	1
874430e0-03e8-4129-a671-b6b66b211083	81215474	0
874430e0-03e8-4129-a671-b6b66b211083	81215562	2
df30f902-9d61-4c4f-ae49-720d9bae8668	81988861	0
62d1cb0f-fb65-4e57-a4f8-ea170f5bf245	81989508	0
b619dd37-f022-492f-bc0b-b43f2f0efb5b	81989954	1
ce3c0d0c-3fa2-4196-8978-77d0805fe73d	81990273	1
2466a7f0-c709-4ee0-af83-b7279b0db722	81990318	2
a1fd7786-6242-4118-b6c1-5202c3b2f1f0	81990447	0
512a9601-9b37-47a2-9165-2607cb2424dc	81990560	2
090f6e59-8bb2-4e4e-8c2d-d842002b6af6	81990794	0
21193be5-5f6b-493d-9c5c-0173a74a5267	81990891	0
b04a1832-dc31-46d7-8f8e-fd8749fbdad8	81990952	1
e99c283f-ede0-40c4-9914-87a2a11e6f2c	81991018	2
99eb756e-54c7-440e-928b-ca1ee4c679ea	81991119	1
b217bd20-3375-4dfe-b54a-afd8b2207a6f	81991158	0
72042d78-0933-4fd7-809b-d932f99ba01c	81991168	0
c8c9d3c1-0df7-4af4-8e70-a83c7758ebd7	81991227	0
0d6302e7-cdfb-4391-94c3-8fb1ab569b2b	81991310	0
83e72c41-2449-4f29-b5ea-898f735a0131	81991330	2
6325555c-e1ff-4b3e-8086-1cea17bc090c	81991465	1
5ab92133-95d8-4f32-b579-13aec2c09a56	81991486	1
25978fcb-ac4f-415f-b6fc-ce8f8d0632d7	81991664	0
72189b76-d530-4076-925d-0a6cb02970c7	81991717	1
134307d8-a1b7-4408-bc40-8e5cca31448e	81991738	1
f63b132e-79e8-4031-ab64-f910bc666090	81991877	1
e8ec517e-5570-4ee5-b113-0dec2be53225	81992011	1
e8ec517e-5570-4ee5-b113-0dec2be53225	81992074	1
b619dd37-f022-492f-bc0b-b43f2f0efb5b	81992249	0
cba5acec-d04b-4e72-99a9-2f752e81fe37	81992349	0
7d553a7b-73e5-4f62-9cdc-987bbb663dd7	81992407	1
b04a1832-dc31-46d7-8f8e-fd8749fbdad8	81992417	0
bab38ecf-7d28-427d-9e4b-ce4d7356f51b	81992487	0
01b758cc-da21-4456-bac9-c98b6ede19d2	81992855	2
54fd5280-1047-44e1-8906-57724c39ef74	81993022	2
99eb756e-54c7-440e-928b-ca1ee4c679ea	81993136	0
73e33f96-6f10-402f-b6ff-e73ffed42883	81993145	1
2ee52c7b-240d-47dd-9ef0-0c5dd3b949b0	81993643	1
b8ccf576-ad8f-43f1-80f3-73b21c6630aa	81993695	2
21193be5-5f6b-493d-9c5c-0173a74a5267	81993807	2
512a9601-9b37-47a2-9165-2607cb2424dc	81994619	0
72189b76-d530-4076-925d-0a6cb02970c7	81994623	2
62d1cb0f-fb65-4e57-a4f8-ea170f5bf245	81994871	0
b04a1832-dc31-46d7-8f8e-fd8749fbdad8	81995233	2
95e2b82b-8d3f-4be3-87f2-d3fa83e1730f	81995294	0
21c057e6-77a0-4a0b-b6a9-e105c2b35cff	81995317	0
37eda561-1ce8-4a9d-b39f-1d99997be2ef	81995385	2
e8ec517e-5570-4ee5-b113-0dec2be53225	81995507	0
bcc93994-0cdf-406c-9470-f61b52d6b966	81995666	2
2f95dc83-2d15-45f6-ae16-f9c4a989b2bb	81995718	2
c8c9d3c1-0df7-4af4-8e70-a83c7758ebd7	81995828	1
a3a37ab8-a62f-40aa-a8c1-3a0c678d0a62	81995838	1
7076d0b6-c20e-413c-8da3-3484304ae61b	81996080	1
21193be5-5f6b-493d-9c5c-0173a74a5267	81996092	0
21c057e6-77a0-4a0b-b6a9-e105c2b35cff	81996415	2
2ee52c7b-240d-47dd-9ef0-0c5dd3b949b0	81996499	0
090f6e59-8bb2-4e4e-8c2d-d842002b6af6	81996571	1
a5174970-e186-4d45-af39-62f40ed95a30	81996585	0
36b87191-a4ed-4b96-ad76-7cc248a8023f	81996594	1
21193be5-5f6b-493d-9c5c-0173a74a5267	81996695	2
72042d78-0933-4fd7-809b-d932f99ba01c	81996764	1
f38b8502-aaec-4d0c-9c51-baa9bd94b1ae	81996997	1
4776d622-ac0b-4f23-bebd-fa920ceb0367	82509276	2
33ea0aca-9f11-4459-95ae-be2191ae30bb	82509602	0
2e4bb445-ea59-4f23-bb59-2eb68cf8b578	82509653	0
3a5e1adc-7b21-44dc-9db9-3f6eec8f218d	82509678	0
bebd1368-2922-4e40-9925-4f0e88b565e6	82509691	2
88573eff-bf75-4542-8e8c-c01d7259ee01	82510064	1
21c057e6-77a0-4a0b-b6a9-e105c2b35cff	82510163	1
f30789ca-9995-4cfc-a2a3-fa66bc7ab8a5	82510201	1
d8bd5eeb-de72-403a-9f07-1b601c306a7e	82510207	1
9a7a5e04-27bd-4381-9437-c855cd8cb463	82510259	1
d96d89ee-b6b6-43fe-80d1-258aa3aed547	82510416	0
a7b07af9-a3ec-4d96-97e1-d7832d9d5051	82510452	1
17f10127-42b2-4ccb-90ba-a2eb2286cca1	82510693	1
cc4427b8-22f8-421e-b11d-31f8dd50b345	82510755	2
74ae976e-effe-4341-be79-94dbad4f0d6c	82510796	1
01b758cc-da21-4456-bac9-c98b6ede19d2	82511191	0
189a5006-8139-4a00-8654-3b95856e4aac	82511193	0
40948aa9-d826-4bd3-9c7c-ed8fdfa38ce3	82511269	2
766d0a64-949b-4015-8c42-339cb7d033fd	82511345	0
5acf60c1-50c3-4f59-baad-9211db9946d3	82511565	1
c66ca18b-075d-4821-ba3a-b1c334e9001d	82511766	1
6a1130c9-c6a5-47b5-a8a8-63ea30f8d962	82512042	1
26cfc8d1-5c23-485d-a280-c141cfacd96f	82512093	0
1eb32a61-0469-4b45-9e0f-e152b031906f	82512145	1
88fa4849-230f-4ce2-b060-d4ac36a322bb	82512212	2
e99c283f-ede0-40c4-9914-87a2a11e6f2c	82512299	0
efa9abd7-046d-4e5d-bd34-486916973ac2	82512461	2
668614ba-6f14-4259-ae8d-d6049341d3c0	82512578	0
66dd1bc6-5eda-4bf8-a487-3639efd67e42	82512623	1
0c93de37-b8af-4429-94da-16622c54ca5c	82512662	2
2e4bb445-ea59-4f23-bb59-2eb68cf8b578	82512854	1
2ee52c7b-240d-47dd-9ef0-0c5dd3b949b0	82512916	1
88fa4849-230f-4ce2-b060-d4ac36a322bb	82513014	2
953278f9-4e19-40d9-97ef-a0b7b580fe9a	82513064	1
a38a3ef7-dddc-4ce3-b5f4-2a2a13aec95c	82513289	2
887bccbd-9414-4747-86ca-77918e1e17d2	82513444	1
8e99f861-feee-4003-8f4f-0738c1112cbd	82513470	1
88573eff-bf75-4542-8e8c-c01d7259ee01	82513588	1
766d0a64-949b-4015-8c42-339cb7d033fd	82514466	2
f30789ca-9995-4cfc-a2a3-fa66bc7ab8a5	82515092	2
96a3e949-1a9a-4b2e-8ade-fdb70d9e5e9e	82515898	1
a38a3ef7-dddc-4ce3-b5f4-2a2a13aec95c	82515944	2
bcc93994-0cdf-406c-9470-f61b52d6b966	82516074	0
59094553-b220-4f13-9d7f-859e6def03e8	82516283	2
4776d622-ac0b-4f23-bebd-fa920ceb0367	82516775	0
025a6eb9-1314-40ac-a44b-635f468eeeb7	82516918	0
5fd0b2f6-f4ec-4e4a-b749-70ea2e57a575	82516994	1
2e4bb445-ea59-4f23-bb59-2eb68cf8b578	82517281	1
887bccbd-9414-4747-86ca-77918e1e17d2	82517296	1
95871f7b-2307-48dd-b53a-3fd69442c33c	82517329	1
bcc93994-0cdf-406c-9470-f61b52d6b966	82517414	1
f30789ca-9995-4cfc-a2a3-fa66bc7ab8a5	82517602	1
b619dd37-f022-492f-bc0b-b43f2f0efb5b	82517625	1
5c08b146-9619-4f1d-8051-de7e7123dc56	82517629	1
5e5dd3f1-d46e-4c52-8b82-f352572c645f	82517646	2
e99c283f-ede0-40c4-9914-87a2a11e6f2c	82517839	0
b2d602b8-b3e3-4062-8e43-286d9ee30346	82518099	2
0c93de37-b8af-4429-94da-16622c54ca5c	82518151	1
72042d78-0933-4fd7-809b-d932f99ba01c	82518158	2
2b66b6f5-d458-4da4-8eb3-9d7b597cc4cb	82518322	0
a5174970-e186-4d45-af39-62f40ed95a30	82518378	2
f6b801da-53fa-4350-ae24-85811ea4e00a	82518429	2
df30f902-9d61-4c4f-ae49-720d9bae8668	82672831	0
d6d06ae8-2f74-4ade-8783-a772a6f90ac8	82672977	2
62d1cb0f-fb65-4e57-a4f8-ea170f5bf245	82673563	1
71edc5e8-a0c2-4429-ad13-c5200f0159c4	82673621	0
3d585528-4d8b-4c34-9c0c-0d9e5c96e48b	82673764	0
62d1cb0f-fb65-4e57-a4f8-ea170f5bf245	82673786	2
fd828507-be9f-4420-bd01-4711ddc7e7ca	82673833	0
9b37edb3-267c-442b-af1a-428874c71319	82673954	0
f2812e9c-d25c-4ff5-890f-8ea86bfcdfe8	82674035	1
37eda561-1ce8-4a9d-b39f-1d99997be2ef	82674083	1
09728ff6-ec11-4281-814f-b82cbc5cb539	82674199	1
df2eeb2e-9862-4ab5-8c5d-4f692769b04c	82674219	0
037b808b-13e7-4205-8ad4-22f392b12e4a	82674290	2
b0a23e27-871a-4cb2-b6ce-777753816bdf	82674474	1
b619dd37-f022-492f-bc0b-b43f2f0efb5b	82674497	1
cc4427b8-22f8-421e-b11d-31f8dd50b345	82674566	0
62d1cb0f-fb65-4e57-a4f8-ea170f5bf245	82674634	2
3c1b9128-eaf3-4ddd-b8a2-68b46a395d59	82674902	0
b2d602b8-b3e3-4062-8e43-286d9ee30346	82675151	1
b0a23e27-871a-4cb2-b6ce-777753816bdf	82675706	2
66dd1bc6-5eda-4bf8-a487-3639efd67e42	82675810	1
e4e86570-5267-4660-a232-d73cc19ebb80	82675851	1
30c49e82-7768-485e-adbf-37a72296ae65	82675864	2
4a9ce255-cd28-4343-88a7-35b099c65382	82676265	0
6dc78312-828e-4db6-8aa3-4055380eae1c	82676486	2
61de4e57-b422-4f0f-8601-34c56f8c797b	82676543	1
f246f364-ca59-4e97-a509-c96741686093	82676609	1
7805c35c-aa18-4ce7-8fa3-8f88d2fa8881	82676738	2
2429d441-0a30-41ac-a0fa-87eae2289b80	82677093	1
f246f364-ca59-4e97-a509-c96741686093	82677133	1
a7b07af9-a3ec-4d96-97e1-d7832d9d5051	82677176	1
5d9e83f3-b227-4548-93a5-ac1b98ad2e8b	82677284	0
5d33391e-ab61-4355-9722-2e221a26cf7f	82677993	0
e0b5757b-3554-4222-a704-8a69c3ef789a	82678292	0
71edc5e8-a0c2-4429-ad13-c5200f0159c4	82678393	0
fd828507-be9f-4420-bd01-4711ddc7e7ca	82678469	1
3953a487-6cae-432d-9ed9-4b051a2a9779	82678736	1
a7b07af9-a3ec-4d96-97e1-d7832d9d5051	82679055	1
71edc5e8-a0c2-4429-ad13-c5200f0159c4	82679243	0
30c49e82-7768-485e-adbf-37a72296ae65	82679458	2
5d9e83f3-b227-4548-93a5-ac1b98ad2e8b	82679485	0
f246f364-ca59-4e97-a509-c96741686093	82679560	2
010aeb06-30cf-4eb5-afed-5da21e8e8989	82679677	0
5d9e83f3-b227-4548-93a5-ac1b98ad2e8b	82679834	1
b0a23e27-871a-4cb2-b6ce-777753816bdf	82679835	0
fc72b8e1-20b5-43c4-b566-4d51d0db6c80	82679887	0
9dc6b305-074c-4e59-ad10-aac085ae0f6c	82680253	2
cb1b291c-0287-4141-8e90-a43f0c460f1f	82680378	2
2a97c841-5f68-46af-992a-846672f5b4b5	82680423	2
696a06d0-1530-433b-a1e6-be3a9746c301	82680424	1
d96d89ee-b6b6-43fe-80d1-258aa3aed547	82680469	2
fc72b8e1-20b5-43c4-b566-4d51d0db6c80	82680470	1
66dd1bc6-5eda-4bf8-a487-3639efd67e42	82681076	1
03fea79a-a95b-48b3-b829-e00086f9ad61	82681107	1
5eace11c-2c89-4990-ad9c-e420e6d1274a	82681160	1
d6d06ae8-2f74-4ade-8783-a772a6f90ac8	82681227	2
71edc5e8-a0c2-4429-ad13-c5200f0159c4	82681477	0
60cd0339-1499-4a73-a610-97aa86ec7b85	82681805	0
03234c24-3e0d-4287-8dbc-ead5efbc1311	82681854	0
62d1cb0f-fb65-4e57-a4f8-ea170f5bf245	82681996	2
61de4e57-b422-4f0f-8601-34c56f8c797b	82682106	1
fd828507-be9f-4420-bd01-4711ddc7e7ca	82682363	0
26cfc8d1-5c23-485d-a280-c141cfacd96f	82835535	0
235185b6-4cf3-4eb4-80af-0e5bf515bc7d	82837138	1
a39b1437-f285-42f0-a43b-5aaab2a4ae82	82837194	2
f46ee440-55e9-43c9-956b-9de51de9764f	82837247	1
42a8edba-448d-49a7-bc11-5a776faa2c9f	82837308	0
77f48d51-d80b-496f-a1e0-7b2291cf85e3	82837312	2
bf9338b9-2c1e-4694-b228-f63b4ff96cd0	82837330	2
6030c43a-ffb1-4ad5-862f-3c007a8c1a23	82837331	1
766d0a64-949b-4015-8c42-339cb7d033fd	82837376	2
03234c24-3e0d-4287-8dbc-ead5efbc1311	82837743	0
ea123075-865d-4987-b22b-a4c4b54c30f6	82837899	2
fb4c2364-b251-4864-b643-b1a0290d26d8	82838018	1
a3a37ab8-a62f-40aa-a8c1-3a0c678d0a62	82838077	1
3c119f1a-7c98-4717-8daf-698a8fd5c663	82838136	2
a5174970-e186-4d45-af39-62f40ed95a30	82838193	1
522d56ac-d6d0-40a4-9bb2-57ab0f33f530	82838269	2
0c93de37-b8af-4429-94da-16622c54ca5c	82838312	1
b0a23e27-871a-4cb2-b6ce-777753816bdf	82838802	2
a5174970-e186-4d45-af39-62f40ed95a30	82838854	0
feb090f6-568f-4fa1-97d5-bfaacb81d229	82838894	0
2a97c841-5f68-46af-992a-846672f5b4b5	82838938	1
f46ee440-55e9-43c9-956b-9de51de9764f	82839115	1
b0a23e27-871a-4cb2-b6ce-777753816bdf	82839413	2
b2a06de9-d8f3-4d36-b637-6361111dd10e	82839436	1
c097e29a-2d2b-4a9c-ad77-00150ce9b896	82839573	1
172471e7-4332-4ff2-a689-de8e006c62de	82839684	1
72042d78-0933-4fd7-809b-d932f99ba01c	82839844	2
af9e873b-efda-468d-85ac-8ec68caa37ba	82839983	1
3c457c70-a396-4143-9eba-7f8cac745379	82840144	1
9864aeda-4395-4c59-ad49-5e6d3fd62399	82840157	2
090f6e59-8bb2-4e4e-8c2d-d842002b6af6	82840428	0
ae09e315-c6ac-4342-bb7a-570f1524ce4a	82840462	0
7b1edc71-f229-458f-9c2e-d187f022eb48	82840508	0
2ee52c7b-240d-47dd-9ef0-0c5dd3b949b0	82840755	1
b2c283ff-7736-4e3c-83f3-f9db65f45dc3	82841006	2
799d51cd-4c0d-4b67-b0d0-eed61f2ec66e	82841168	0
c66ca18b-075d-4821-ba3a-b1c334e9001d	82841468	1
d55281f1-1272-47fd-b063-e22ae2c8a371	82841631	0
7e4cc51c-cf74-4868-83bd-d46f7168c697	82841658	1
f2c6d9fa-519f-4541-a18a-fa450d2e7284	82843258	0
4a9ce255-cd28-4343-88a7-35b099c65382	82843268	2
efa4940d-edd5-48bb-acaa-508c5c01806e	82843728	1
964c7051-60b5-444b-88f6-02ccb8977a4c	82843785	2
8e133a9c-3457-4560-9e71-6296da0046da	82843839	1
9dc6b305-074c-4e59-ad10-aac085ae0f6c	82844107	1
2648b250-97ef-4a5a-ba53-a36ca570a4ba	82844291	0
0c93de37-b8af-4429-94da-16622c54ca5c	82844422	1
c097e29a-2d2b-4a9c-ad77-00150ce9b896	82844485	1
7d223cce-3fb3-40db-b7ab-7419716aa90b	82844546	2
becd007f-dd5c-4802-8ae5-72bd711be615	82844564	2
235185b6-4cf3-4eb4-80af-0e5bf515bc7d	82844697	2
18af3e5a-f89d-4420-b1d2-737fed43fa86	82844705	0
0019d53a-afdf-4a0e-a47b-307bbde200ef	82844714	1
e4b0b5a0-4509-4f6f-98ae-d9cc607d1c57	82844765	0
17cf9c44-d7b1-4d97-b617-64001a47ad72	82844934	0
fd828507-be9f-4420-bd01-4711ddc7e7ca	82844981	2
f2c6d9fa-519f-4541-a18a-fa450d2e7284	82845186	1
dab78240-63b5-4188-830b-d298b04d28ba	82845268	0
772faa32-c2db-4470-8052-35dbba7eb42c	82845272	0
2429d441-0a30-41ac-a0fa-87eae2289b80	82845290	1
3953a487-6cae-432d-9ed9-4b051a2a9779	82845308	1
522d56ac-d6d0-40a4-9bb2-57ab0f33f530	82845437	2
42a8edba-448d-49a7-bc11-5a776faa2c9f	82845501	0
b619dd37-f022-492f-bc0b-b43f2f0efb5b	82846065	0
0019d53a-afdf-4a0e-a47b-307bbde200ef	82846118	1
9d705e42-56e9-4257-963f-22d991452453	82846910	1
0019d53a-afdf-4a0e-a47b-307bbde200ef	82847304	1
776d925f-936c-415d-91cd-cefe70380136	82847369	2
0372103c-bef5-4b56-8fce-d35135ee011f	82847436	0
3c1b9128-eaf3-4ddd-b8a2-68b46a395d59	82847466	0
1b8d6219-3af2-4129-82c6-0a838606246f	82847641	0
3cf6c5bd-47b3-430b-b7c6-9c324eadc81f	82847678	1
8294ece5-3e50-47e4-976f-152f147a4292	82848803	0
b2d602b8-b3e3-4062-8e43-286d9ee30346	82849021	1
bb5dde8c-a064-4152-81a3-dda763077a76	82849272	0
5295a54e-b82c-40fa-9bca-bcc14fac3722	82849313	0
35beefb7-9712-4d25-a7fa-a75ad41f6267	82849685	1
