question,worker,answer
"BARNSTEAD, NEW HAMPSHIRE - 2000",Contributor#0(65.175.131.28),3002.0
"BARNSTEAD, NEW HAMPSHIRE - 2000",Contributor#16168:SatyrTN,3886.0
"BARNSTEAD, NEW HAMPSHIRE - 2000",Contributor#5512121:CapitalBot,3886.0
"BELLINGHAM, WASHINGTON - 2000",Contributor#0(216.57.220.2),72992.0
"BELLINGHAM, WASHINGTON - 2000",Contributor#0(66.165.46.50),67172.0
"BELLINGHAM, WASHINGTON - 2000",Contributor#1096885:Mhmele,67172.0
"BELLINGHAM, WASHINGTON - 2000",Contributor#151095:Dwiki,67171.0
"BELLINGHAM, WASHINGTON - 2000",Contributor#77508:ChrisRuvolo,67171.0
"BERKELEY HEIGHTS, NEW JERSEY - 2000",Contributor#5512121:CapitalBot,39991.0
"BERKELEY HEIGHTS, NEW JERSEY - 2000",Contributor#859568:NcSchu,13407.0
"BERKELEY, CALIFORNIA - 2000",Contributor#0(207.69.137.24),99653.0
"BERKELEY, CALIFORNIA - 2000",Contributor#0(70.231.151.134),102743.0
"BERKELEY, CALIFORNIA - 2000",Contributor#0(71.141.229.224),102743.0
"BERKELEY, CALIFORNIA - 2000",Contributor#5512121:CapitalBot,102743.0
"BERN, KANSAS - 2000",Contributor#5512121:CapitalBot,204.0
"BERN, KANSAS - 2000",Contributor#5549999:Haverjacob,10104.0
"BETTENDORF, IOWA - 2000",Contributor#1943326:Ctjf83,32142.0
"BETTENDORF, IOWA - 2000",Contributor#2106820:Mattinbgn,32394.0
"BETTENDORF, IOWA - 2000",Contributor#28269:Iowahwyman,31275.0
"BETTENDORF, IOWA - 2000",Contributor#5512121:CapitalBot,32394.0
"BEVERLY, MASSACHUSETTS - 2000",Contributor#0(149.76.162.121),219245.0
"BEVERLY, MASSACHUSETTS - 2000",Contributor#5512121:CapitalBot,39862.0
"BEVERLY, MASSACHUSETTS - 2000",Contributor#681072:Jared,39862.0
"BIG STONE GAP, VIRGINIA - 2000",Contributor#2918459:ElCartero,5906.0
"BIG STONE GAP, VIRGINIA - 2000",Contributor#302756:Mbr7975,4856.0
"BIG STONE GAP, VIRGINIA - 2000",Contributor#339240:Takeel,4856.0
"BIG STONE GAP, VIRGINIA - 2000",Contributor#5512121:CapitalBot,4856.0
"BILLINGS, MONTANA - 2000",Contributor#0(69.145.73.214),96977.0
"BILLINGS, MONTANA - 2000",Contributor#919557:Jnk,89847.0
"BINGHAMTON, NEW YORK - 2000",Contributor#0(128.226.64.230),47380.0
"BINGHAMTON, NEW YORK - 2000",Contributor#0(128.230.154.202),473803.0
"BINGHAMTON, NEW YORK - 2000",Contributor#0(216.162.17.132),473800.0
"BINGHAMTON, NEW YORK - 2000",Contributor#0(69.205.237.213),473800.0
"BINGHAMTON, NEW YORK - 2000",Contributor#152060:Ccwaters,47380.0
"BINGHAMTON, NEW YORK - 2000",Contributor#1634161:Dcamin,47380.0
"BINGHAMTON, NEW YORK - 2000",Contributor#5478189:Detroiterbot,47380.0
"BLISSFIELD, MICHIGAN - 2000",Contributor#0(72.240.127.42),3224.0
"BLISSFIELD, MICHIGAN - 2000",Contributor#5512121:CapitalBot,3223.0
"BOONE, NORTH CAROLINA - 2000",Contributor#0(152.10.204.57),130472.0
"BOONE, NORTH CAROLINA - 2000",Contributor#3614334:BobTheTomato,13472.0
"BOONE, NORTH CAROLINA - 2000",Contributor#5512121:CapitalBot,13472.0
"BOSTON, MASSACHUSETTS - 2005",Contributor#0(151.203.56.53),576638.0
"BOSTON, MASSACHUSETTS - 2005",Contributor#0(67.183.153.10),600000.0
"BOSTON, MASSACHUSETTS - 2005",Contributor#0(68.169.45.201),596638.0
"BOSTON, MASSACHUSETTS - 2005",Contributor#201610:Pentawing,559034.0
"BOSTON, MASSACHUSETTS - 2005",Contributor#435516:Blnguyen,596638.0
"BOSTON, MASSACHUSETTS - 2005",Contributor#511164:Polaron,577836.0
"BOSTON, MASSACHUSETTS - 2005",Contributor#783435:Loodog,559034.0
"BOUNTIFUL, UTAH - 2000",Contributor#18242:Val42,41301.0
"BOUNTIFUL, UTAH - 2000",Contributor#1872141:Canjth,41301.0
"BOWLING GREEN, KENTUCKY - 2000",Contributor#0(152.163.100.137),49296.0
"BOWLING GREEN, KENTUCKY - 2000",Contributor#0(66.32.72.132),63400.0
"BOWLING GREEN, KENTUCKY - 2000",Contributor#652495:Thebdj,49296.0
"BOWLING GREEN, KENTUCKY - 2000",Contributor#85392:RossUber,49296.0
"BRANSON, MISSOURI - 2000",Contributor#0(204.184.215.250),4.0
"BRANSON, MISSOURI - 2000",Contributor#2528240:Minderbinder,6050.0
"BRANSON, MISSOURI - 2000",Contributor#5512121:CapitalBot,6050.0
"BRANSON, MISSOURI - 2000",Contributor#620554:Harpchad,6050.0
"BROWNSBURG, INDIANA - 2000",Contributor#0(209.43.6.202),145200.0
"BROWNSBURG, INDIANA - 2000",Contributor#0(66.92.69.182),14520.0
"BROWNSBURG, INDIANA - 2000",Contributor#5512121:CapitalBot,14520.0
"BROWNSBURG, INDIANA - 2000",Contributor#620554:Harpchad,14520.0
"BROWNSVILLE, TEXAS - 2000",Contributor#0(189.158.56.6),139722.0
"BROWNSVILLE, TEXAS - 2000",Contributor#0(76.228.54.233),578922.0
"BROWNSVILLE, TEXAS - 2000",Contributor#1960810:Nyttend,139722.0
"BROWNSVILLE, TEXAS - 2000",Contributor#5512121:CapitalBot,139722.0
"BROWNSVILLE, TEXAS - 2000",Contributor#764407:Kuru,139722.0
"BUFFALO, NEW YORK - 2000",Contributor#0(12.31.22.12),292648.0
"BUFFALO, NEW YORK - 2000",Contributor#0(129.21.153.44),100.0
"BUFFALO, NEW YORK - 2000",Contributor#0(168.169.179.124),146333.0
"BUFFALO, NEW YORK - 2000",Contributor#0(24.190.6.45),279745.0
"BUFFALO, NEW YORK - 2000",Contributor#131603:PAR,292648.0
"BUFFALO, NEW YORK - 2000",Contributor#142352:Pbones,282864.0
"BUFFALO, NEW YORK - 2000",Contributor#142494:Tommycw1,292648.0
"BUFFALO, NEW YORK - 2000",Contributor#480452:Mdd4696,28264.0
"BUFFALO, NEW YORK - 2000",Contributor#627347:MJCdetroit,292648.0
"BUFFALO, NEW YORK - 2000",Contributor#688829:T22779,282648.0
"BURLINGTON, WISCONSIN - 2000",Contributor#3893857:NoobOfWar,10002.0
"BURLINGTON, WISCONSIN - 2000",Contributor#596812:Salmar,9949.5
"CALERA, ALABAMA - 2000",Contributor#0(207.157.116.130),8329.0
"CALERA, ALABAMA - 2000",Contributor#0(69.19.14.34),8329.0
"CALERA, ALABAMA - 2000",Contributor#4373711:ArkyBot,3158.0
"CALERA, ALABAMA - 2000",Contributor#98265:Uapyro,3158.0
"CALERA, ALABAMA - 2000",Contributor#988917:CapitalR,3158.0
"CAMBRIDGE, MASSACHUSETTS - 2000",Contributor#5512121:CapitalBot,101354.0
"CAMBRIDGE, MASSACHUSETTS - 2000",Contributor#744515:Superdosh,101355.0
"CAMBRIDGE, MASSACHUSETTS - 2000",Contributor#988917:CapitalR,101354.0
"CAMDEN, NEW JERSEY - 2000",Contributor#0(24.149.194.65),89904.0
"CAMDEN, NEW JERSEY - 2000",Contributor#1681277:LegitimateAndEvenCompelling,79904.0
"CAMDEN, NEW JERSEY - 2000",Contributor#627347:MJCdetroit,79904.0
"CANTON, TEXAS - 2000",Contributor#0(72.171.0.141),5100.0
"CANTON, TEXAS - 2000",Contributor#5512121:CapitalBot,3292.0
"CARSON CITY, NEVADA - 2000",Contributor#663372:Ermacrules29,57104.0
"CARSON CITY, NEVADA - 2000",Contributor#919557:Jnk,52457.0
"CASPER, WYOMING - 2000",Contributor#4435640:Zverzver,70121.5
"CASPER, WYOMING - 2000",Contributor#5512121:CapitalBot,49644.0
"CHATTANOOGA, TENNESSEE - 2000",Contributor#0(67.72.98.107),455225.0
"CHATTANOOGA, TENNESSEE - 2000",Contributor#0(74.167.38.27),155554.0
"CHATTANOOGA, TENNESSEE - 2000",Contributor#31297:ZekeMacNeil,155554.0
"CHATTANOOGA, TENNESSEE - 2006",Contributor#0(70.176.187.166),155190.0
"CHATTANOOGA, TENNESSEE - 2006",Contributor#2043601:BillCJ,168293.0
"CINCINNATI, OHIO - 2005",Contributor#0(65.27.181.168),368868.0
"CINCINNATI, OHIO - 2005",Contributor#0(66.117.238.156),332252.0
"CINCINNATI, OHIO - 2005",Contributor#0(66.238.151.200),308728.0
"CINCINNATI, OHIO - 2005",Contributor#1077355:Tpetross,331310.0
"CINCINNATI, OHIO - 2005",Contributor#127255:Bigcheesebebbs,306382.0
"CINCINNATI, OHIO - 2005",Contributor#1387875:Seicer,368868.0
"CINCINNATI, OHIO - 2005",Contributor#4507892:Cathair,308728.0
"CINCINNATI, OHIO - 2005",Contributor#750912:Paultyng,368868.0
"CLAIRTON, PENNSYLVANIA - 2000",Contributor#0(216.102.136.4),8491.0
"CLAIRTON, PENNSYLVANIA - 2000",Contributor#2787411:Skeetidot,8941.0
"CLAIRTON, PENNSYLVANIA - 2000",Contributor#5478189:Detroiterbot,8491.0
"CLAIRTON, PENNSYLVANIA - 2000",Contributor#824876:VerruckteDan,8491.0
"CLAREMONT, CALIFORNIA - 2000",Contributor#0(71.105.211.42),33999.0
"CLAREMONT, CALIFORNIA - 2000",Contributor#2423841:Kimho,33998.0
"CLEVELAND, OHIO - 2000",Contributor#0(130.13.0.12),372628.0
"CLEVELAND, OHIO - 2000",Contributor#0(71.17.156.29),478404.0
"CLEVELAND, OHIO - 2000",Contributor#0(75.179.37.144),444323.0
"CLEVELAND, OHIO - 2000",Contributor#1948715:Confiteordeo,478403.0
"CLEVELAND, OHIO - 2000",Contributor#1960810:Nyttend,478403.0
"CLEVELAND, OHIO - 2000",Contributor#627347:MJCdetroit,478403.0
"CLEVELAND, OHIO - 2000",Contributor#81676:Beirne,478403.0
"CLEVELAND, OHIO - 2000",Contributor#94900:EurekaLott,478403.0
"COLUMBIA, ILLINOIS - 2000",Contributor#0(216.114.102.213),176.0
"COLUMBIA, ILLINOIS - 2000",Contributor#2606652:Zeke72791,7922.0
"COLUMBIA, ILLINOIS - 2000",Contributor#5478189:Detroiterbot,7922.0
"COMPTON, CALIFORNIA - 2000",Contributor#0(68.150.130.112),10000.0
"COMPTON, CALIFORNIA - 2000",Contributor#0(68.197.243.219),123493.0
"COMPTON, CALIFORNIA - 2000",Contributor#276448:Jlittlet,93493.0
"COMPTON, CALIFORNIA - 2000",Contributor#44750:Alison,93493.0
"COMPTON, CALIFORNIA - 2000",Contributor#541143:Postoak,93493.0
"COMPTON, CALIFORNIA - 2000",Contributor#5512121:CapitalBot,93493.0
"CONCORD, NEW HAMPSHIRE - 2000",Contributor#0(12.160.193.229),42970.0
"CONCORD, NEW HAMPSHIRE - 2000",Contributor#16168:SatyrTN,40687.0
"CONCORD, NEW HAMPSHIRE - 2000",Contributor#201610:Pentawing,40687.0
"CONCORD, NEW HAMPSHIRE - 2000",Contributor#5512121:CapitalBot,40687.0
"CONVERSE, INDIANA - 2000",Contributor#5512121:CapitalBot,1137.0
"CONVERSE, INDIANA - 2000",Contributor#5786424:Footballer101,1244.0
"CONVERSE, INDIANA - 2000",Contributor#620554:Harpchad,1137.0
"CORNELIUS, OREGON - 2000",Contributor#0(67.189.99.161),10150.0
"CORNELIUS, OREGON - 2000",Contributor#249030:Ajbenj,9652.0
"CRAWFORDSVILLE, INDIANA - 2000",Contributor#2300502:R'n'B,15243.0
"CRAWFORDSVILLE, INDIANA - 2000",Contributor#5512121:CapitalBot,15243.0
"CRAWFORDSVILLE, INDIANA - 2000",Contributor#586015:Huwmanbeing,15243.0
"CRAWFORDSVILLE, INDIANA - 2000",Contributor#620554:Harpchad,15243.0
"CULLMAN, ALABAMA - 2000",Contributor#0(65.4.12.104),14995.0
"CULLMAN, ALABAMA - 2000",Contributor#4373711:ArkyBot,13995.0
"CULLMAN, ALABAMA - 2000",Contributor#988917:CapitalR,14995.0
"CULVER, OREGON - 2000",Contributor#0(140.211.69.11),1206.0
"CULVER, OREGON - 2000",Contributor#249030:Ajbenj,802.0
"CULVER, OREGON - 2000",Contributor#5512121:CapitalBot,802.0
"CULVER, OREGON - 2000",Contributor#759211:Katr67,802.0
"CUMBERLAND, MARYLAND - 2000",Contributor#2034347:Orangemonster2k1,21591.0
"CUMBERLAND, MARYLAND - 2000",Contributor#5512121:CapitalBot,21591.0
"CUMBERLAND, MARYLAND - 2000",Contributor#627347:MJCdetroit,21518.0
"DARMSTADT, INDIANA - 2000",Contributor#0(74.137.182.86),4313.0
"DARMSTADT, INDIANA - 2000",Contributor#5512121:CapitalBot,4313.0
"DARMSTADT, INDIANA - 2000",Contributor#620554:Harpchad,1313.0
"DAVENPORT, IOWA - 2000",Contributor#0(12.216.93.178),98845.0
"DAVENPORT, IOWA - 2000",Contributor#28269:Iowahwyman,98359.0
"DAYTON, OREGON - 2000",Contributor#0(71.111.121.145),2230.0
"DAYTON, OREGON - 2000",Contributor#249030:Ajbenj,2119.0
"DEDHAM, MASSACHUSETTS - 2000",Contributor#1035304:Briancua,23464.0
"DEDHAM, MASSACHUSETTS - 2000",Contributor#5512121:CapitalBot,23225.0
"DEDHAM, MASSACHUSETTS - 2000",Contributor#988917:CapitalR,23225.0
"DEKALB, ILLINOIS - 2000",Contributor#1678199:Fred1,52899.0
"DEKALB, ILLINOIS - 2000",Contributor#1784972:Emax0,39018.0
"DEKALB, ILLINOIS - 2000",Contributor#511164:Polaron,39018.0
"DEKALB, ILLINOIS - 2000",Contributor#5478189:Detroiterbot,39018.0
"DENTON, KANSAS - 2000",Contributor#0(67.11.189.230),2.0
"DENTON, KANSAS - 2000",Contributor#4928500:ClueBot,186.0
"DENTON, KANSAS - 2000",Contributor#5512121:CapitalBot,186.0
"DES MOINES, IOWA - 2000",Contributor#0(12.216.80.221),298682.0
"DES MOINES, IOWA - 2000",Contributor#343214:Derek.cashman,198682.0
"DETROIT, MICHIGAN - 2006",Contributor#0(71.54.175.7),850327.0
"DETROIT, MICHIGAN - 2006",Contributor#128792:Wangry,886675.0
"DETROIT, MICHIGAN - 2006",Contributor#1551192:ThomasPaine1776,918849.0
"DETROIT, MICHIGAN - 2006",Contributor#2850080:Purpledrank2007,900932.0
"DETROIT, MICHIGAN - 2006",Contributor#44062:Bkonrad,871121.0
"DETROIT, MICHIGAN - 2006",Contributor#466067:Criticalthinker,894985.0
"DETROIT, MICHIGAN - 2006",Contributor#627347:MJCdetroit,871121.0
"DETROIT, MICHIGAN - 2006",Contributor#783435:Loodog,871121.0
"DUNDEE, OREGON - 2000",Contributor#249030:Ajbenj,2598.0
"DUNDEE, OREGON - 2000",Contributor#2602832:Aboutmovies,3010.0
"DUNDEE, OREGON - 2000",Contributor#5512121:CapitalBot,3010.0
"DUNSTABLE, MASSACHUSETTS - 2000",Contributor#0(129.53.219.20),2826.0
"DUNSTABLE, MASSACHUSETTS - 2000",Contributor#5512121:CapitalBot,2829.0
"DUNSTABLE, MASSACHUSETTS - 2000",Contributor#988917:CapitalR,2829.0
"EAGLE POINT, OREGON - 2000",Contributor#0(24.216.247.10),7000.0
"EAGLE POINT, OREGON - 2000",Contributor#0(4.90.7.211),7797.0
"EAGLE POINT, OREGON - 2000",Contributor#249030:Ajbenj,4797.0
"EAGLE POINT, OREGON - 2000",Contributor#2927809:Sallaraine,7213.0
"EAGLE POINT, OREGON - 2000",Contributor#5512121:CapitalBot,4797.0
"EAGLE POINT, OREGON - 2000",Contributor#759211:Katr67,4797.0
"EAU CLAIRE, WISCONSIN - 2000",Contributor#3093489:Butwhatdoiknow,61704.0
"EAU CLAIRE, WISCONSIN - 2000",Contributor#3120106:Andymarek,61704.0
"EDINBURG, TEXAS - 2000",Contributor#0(76.211.214.47),64465.0
"EDINBURG, TEXAS - 2000",Contributor#5512121:CapitalBot,48465.0
"EGG HARBOR, WISCONSIN - 2000",Contributor#1960810:Nyttend,250.0
"EGG HARBOR, WISCONSIN - 2000",Contributor#5512121:CapitalBot,1194.0
"EL MONTE, CALIFORNIA - 2000",Contributor#2149144:Richard3000,115965.0
"EL MONTE, CALIFORNIA - 2000",Contributor#5512121:CapitalBot,115965.0
"EL MONTE, CALIFORNIA - 2000",Contributor#63286:Bumm13,0.0
"ELLSWORTH, WISCONSIN - 2000",Contributor#2309292:Bartowcounty11,3193.0
"ELLSWORTH, WISCONSIN - 2000",Contributor#5512121:CapitalBot,3193.0
"ELLSWORTH, WISCONSIN - 2000",Contributor#755125:BrandonSimonson,2909.0
"ELMIRA, NEW YORK - 2000",Contributor#5478189:Detroiterbot,30940.0
"ELMIRA, NEW YORK - 2000",Contributor#93338:Souldrifter02,30745.25
"ETTRICK, WISCONSIN - 2000",Contributor#1960810:Nyttend,521.0
"ETTRICK, WISCONSIN - 2000",Contributor#5512121:CapitalBot,1284.0
"EVANSVILLE, INDIANA - 2000",Contributor#0(74.137.182.86),151582.0
"EVANSVILLE, INDIANA - 2000",Contributor#0(74.137.183.227),141582.0
"EVANSVILLE, INDIANA - 2000",Contributor#0(75.204.206.97),4.0
"EVANSVILLE, INDIANA - 2000",Contributor#1127303:Twintone,121582.0
"EVANSVILLE, INDIANA - 2000",Contributor#5512121:CapitalBot,121582.0
"EVANSVILLE, INDIANA - 2000",Contributor#5637919:Rhatsa26X,131582.0
"EVANSVILLE, INDIANA - 2000",Contributor#605430:Randella,121582.0
"EVANSVILLE, INDIANA - 2000",Contributor#840224:Omnedon,121582.0
"FAIRBURY, NEBRASKA - 2000",Contributor#5512121:CapitalBot,4262.0
"FAIRFAX, CALIFORNIA - 2000",Contributor#0(67.188.30.245),7897.5
"FAIRFAX, CALIFORNIA - 2000",Contributor#4373711:ArkyBot,7319.0
"FAIRFAX, CALIFORNIA - 2000",Contributor#5512121:CapitalBot,7319.0
"FAIRHAVEN, MASSACHUSETTS - 2000",Contributor#0(24.91.179.97),3.0
"FAIRHAVEN, MASSACHUSETTS - 2000",Contributor#1879647:VoABotII,16159.0
"FAIRHAVEN, MASSACHUSETTS - 2000",Contributor#5512121:CapitalBot,16159.0
"FAIRHAVEN, MASSACHUSETTS - 2000",Contributor#988917:CapitalR,16159.0
"FARGO, NORTH DAKOTA - 2000",Contributor#176938:MatthewUND,90599.0
"FARGO, NORTH DAKOTA - 2000",Contributor#345020:Malepheasant,90599.0
"FARGO, NORTH DAKOTA - 2000",Contributor#4810809:Branden&papi,99966.0
"FARGO, NORTH DAKOTA - 2000",Contributor#5512121:CapitalBot,90599.0
"FARGO, NORTH DAKOTA - 2000",Contributor#685287:Grejlen,90599.0
"FLEMINGTON, MISSOURI - 2000",Contributor#0(205.247.5.97),4171.0
"FLEMINGTON, MISSOURI - 2000",Contributor#0(24.149.149.61),4201.0
"FLEMINGTON, MISSOURI - 2000",Contributor#5512121:CapitalBot,124.0
"FLINT, MICHIGAN - 2000",Contributor#0(38.197.36.12),124943.0
"FLINT, MICHIGAN - 2000",Contributor#201610:Pentawing,124943.0
"FLINT, MICHIGAN - 2000",Contributor#2783292:Spshu,124943.0
"FLINT, MICHIGAN - 2000",Contributor#551240:Blueskiesfalling,118551.0
"FOREST ACRES, SOUTH CAROLINA - 2000",Contributor#0(68.154.148.150),10908.0
"FOREST ACRES, SOUTH CAROLINA - 2000",Contributor#1011141:Jonathanjohnson,10558.0
"FOREST ACRES, SOUTH CAROLINA - 2000",Contributor#5512121:CapitalBot,10908.0
"FOREST GROVE, OREGON - 2000",Contributor#249030:Ajbenj,17708.0
"FOREST GROVE, OREGON - 2000",Contributor#2602832:Aboutmovies,20380.0
"FORESTVILLE, WISCONSIN - 2000",Contributor#1960810:Nyttend,429.0
"FORESTVILLE, WISCONSIN - 2000",Contributor#5512121:CapitalBot,1086.0
"FORT BRANCH, INDIANA - 2000",Contributor#0(74.137.212.50),5120.0
"FORT BRANCH, INDIANA - 2000",Contributor#5512121:CapitalBot,2320.0
"FORT BRANCH, INDIANA - 2000",Contributor#620554:Harpchad,2320.0
"FORT BRANCH, INDIANA - 2000",Contributor#840224:Omnedon,2320.0
"FORT DODGE, IOWA - 2000",Contributor#240680:SportsMasterESPN,25136.0
"FORT DODGE, IOWA - 2000",Contributor#5512121:CapitalBot,25136.0
"FORT DODGE, IOWA - 2000",Contributor#714860:KeithB,25136.0
"FORT MILL, SOUTH CAROLINA - 2000",Contributor#152892:RyanGerbil10,7587.0
"FORT MILL, SOUTH CAROLINA - 2000",Contributor#5512121:CapitalBot,7587.0
"FREDERICKSBURG, VIRGINIA - 2000",Contributor#0(71.161.49.232),6.0
"FREDERICKSBURG, VIRGINIA - 2000",Contributor#275971:Kafziel,19279.0
"FREDERICKSBURG, VIRGINIA - 2000",Contributor#5512121:CapitalBot,19279.0
"FREDERICKSBURG, VIRGINIA - 2000",Contributor#627347:MJCdetroit,19279.0
"FREMONT, CALIFORNIA - 2000",Contributor#0(67.188.123.40),243414.0
"FREMONT, CALIFORNIA - 2000",Contributor#702573:SevenDays,203413.0
"GALLUP, NEW MEXICO - 2000",Contributor#0(67.129.65.64),100000.0
"GALLUP, NEW MEXICO - 2000",Contributor#2272461:Rodan44,20209.0
"GALLUP, NEW MEXICO - 2000",Contributor#2278355:KeithD,20209.0
"GALLUP, NEW MEXICO - 2000",Contributor#3128017:VincentLextrait,20209.0
"GALLUP, NEW MEXICO - 2000",Contributor#5512121:CapitalBot,20209.0
"GARY, INDIANA - 2000",Contributor#2278184:Eldiablo21,0.0
"GARY, INDIANA - 2000",Contributor#509520:Betacommand,102746.0
"GARY, INDIANA - 2000",Contributor#5512121:CapitalBot,102746.0
"GARY, INDIANA - 2000",Contributor#620554:Harpchad,102746.0
"GILROY, CALIFORNIA - 2000",Contributor#0(75.49.46.137),48464.0
"GILROY, CALIFORNIA - 2000",Contributor#201007:Will74205,41464.0
"GLENS FALLS, NEW YORK - 2000",Contributor#16175:DJClayworth,14354.0
"GLENS FALLS, NEW YORK - 2000",Contributor#2641830:Satanlovesall,23.0
"GLENS FALLS, NEW YORK - 2000",Contributor#31797:JB82,14354.0
"GLENS FALLS, NEW YORK - 2000",Contributor#5512121:CapitalBot,14354.0
"GORHAM, NEW HAMPSHIRE - 2000",Contributor#0(24.105.174.74),1000000.0
"GORHAM, NEW HAMPSHIRE - 2000",Contributor#1175300:KenGallager,2895.0
"GORHAM, NEW HAMPSHIRE - 2000",Contributor#16168:SatyrTN,2895.0
"GORHAM, NEW HAMPSHIRE - 2000",Contributor#5512121:CapitalBot,2895.0
"GRANBY, MASSACHUSETTS - 2000",Contributor#5512121:CapitalBot,6132.0
"GRANBY, MASSACHUSETTS - 2000",Contributor#696833:Polymath69,6132.0
"GRANBY, MASSACHUSETTS - 2000",Contributor#988917:CapitalR,2612.0
"GRAND PRAIRIE, TEXAS - 2000",Contributor#0(69.148.201.1),3.0
"GRAND PRAIRIE, TEXAS - 2000",Contributor#230058:Therearenospoons,127427.0
"GRAND PRAIRIE, TEXAS - 2000",Contributor#2608401:Bigtexaslump,127427.0
"GRAND PRAIRIE, TEXAS - 2000",Contributor#5512121:CapitalBot,127427.0
"GRASS VALLEY, OREGON - 2000",Contributor#0(143.182.124.4),171.0
"GRASS VALLEY, OREGON - 2000",Contributor#0(70.18.91.118),2.0
"GRASS VALLEY, OREGON - 2000",Contributor#249030:Ajbenj,171.0
"GRASS VALLEY, OREGON - 2000",Contributor#5512121:CapitalBot,171.0
"GREENFIELD, CALIFORNIA - 2000",Contributor#0(128.120.172.134),129150.0
"GREENFIELD, CALIFORNIA - 2000",Contributor#4373711:ArkyBot,12583.0
"GREENFIELD, CALIFORNIA - 2000",Contributor#5512121:CapitalBot,129150.0
"HAMPTON FALLS, NEW HAMPSHIRE - 2000",Contributor#16168:SatyrTN,1880.0
"HAMPTON FALLS, NEW HAMPSHIRE - 2000",Contributor#5512121:CapitalBot,1890.0
"HAMPTON FALLS, NEW HAMPSHIRE - 2000",Contributor#754484:IcelandicHurricane,1890.0
"HAVRE DE GRACE, MARYLAND - 2000",Contributor#5512121:CapitalBot,11331.0
"HAVRE DE GRACE, MARYLAND - 2000",Contributor#824876:VerruckteDan,11331.0
"HAVRE DE GRACE, MARYLAND - 2000",Contributor#850615:Special-T,11331.0
"HAVRE DE GRACE, MARYLAND - 2000",Contributor#919557:Jnk,11331.0
"HERMOSA BEACH, CALIFORNIA - 2000",Contributor#100426:Smalljim,18566.0
"HERMOSA BEACH, CALIFORNIA - 2000",Contributor#36345:Rmannion,18566.0
