"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","Input.document","Input.lineNum","Input.numSegs","Input.seg1","Input.seg2","Input.seg3","Input.seg4","Input.seg5","Input.seg6","Input.seg7","Input.seg8","Input.seg9","Input.seg10","Input.seg11","Input.seg12","Input.seg13","Input.seg14","Input.seg15","Input.seg16","Input.seg17","Input.seg18","Input.seg19","Input.seg20","Answer.comment","Answer.translation1","Answer.where_learned","Answer.how_long","Answer.translation2","Answer.what_aid","Answer.usedMT","Answer.translation3","Answer.native_language","Answer.translation4","Answer.where_live","Answer.seg1","Answer.seg2","Answer.seg3","Answer.seg4","Answer.how_long_English","Approve","Reject"
"791YZK55NKPAPQY7V8ZZ","51ZZK9Y5EVG8HCYTBHWZ","Urdu to English Translation","Translate 4 Urdu sentences into English","Urdu, English, translation, writing, research, JHU","$0.40","Tue Jun 09 04:24:07 GMT 2009","1","","18000","604800","Tue Jun 16 04:24:07 GMT 2009","3","","791YZK55NKPAPQY7V8ZZXW0PN71F9WQZKBZFAZ3Z","A8V7WA74IOHZ9","Approved","Fri Jun 12 08:08:11 GMT 2009","Fri Jun 12 09:02:47 GMT 2009","Fri Jun 19 09:02:47 GMT 2009","Fri Jun 12 09:06:27 PDT 2009","","","3276","urd-WL-77-174260-11358605-post7","1390","4","بی بی سی کے ملک کے مفادات امريکہ و اسرائيل نوازی سے وابستہ ہيں اور يہی وجہ ہے کہ ’روشن خيالي‘ کی آڑ ميں يہ ’صيہونيت پسندي‘ پر مشتمل بلاگز کی ايک سيريز لے کر وارد ہوا ہے اور يکطرفہ اور اندھا ’پراپيگنڈہ‘ کر رہا ہے۔","بی بی سی محض ’فارميلٹي‘ پوری کر رہا ہے اور محض ہمدردياں سميٹنا ہی اس کا مقصد و منشاء ہے!","موڈريٹر صاحب سے گذارش ہے کہ فدوی کے اس تبصرہ کو شائع کيا جائے تاکہ کچھ اندازہ ہوجائے کہ بی بی سی ميں حقائق پسندي کا تھوڑا بہت مادہ ابھی تک باقی ہے۔","شکريہ۔","","","","","","","","","","","","","","","","","","The interests of BBC homeland are affiliated to America and Israel and this is why under the wrapper of 'broadmindedness' it has produced a series of blogs consisted of 'Jewish favor' and is conducting one sided and blind 'propaganda'.","It is my native language.","Since I started to speak.","BBC is only carrying the 'formality' and its objective is to have sympathies!","","no","It is requested to Mr. Moderator that he must publish this review so that it may be proved BBC has element of realism to some extent.","Urdu","Thanks.","Islamabad, Pakistan.","بی بی سی کے ملک کے مفادات امريکہ و اسرائيل نوازی سے وابستہ ہيں اور يہی وجہ ہے کہ ’روشن خيالي‘ کی آڑ ميں يہ ’صيہونيت پسندي‘ پر مشتمل بلاگز کی ايک سيريز لے کر وارد ہوا ہے اور يکطرفہ اور اندھا ’پراپيگنڈہ‘ کر رہا ہے۔","بی بی سی محض ’فارميلٹي‘ پوری کر رہا ہے اور محض ہمدردياں سميٹنا ہی اس کا مقصد و منشاء ہے!","موڈريٹر صاحب سے گذارش ہے کہ فدوی کے اس تبصرہ کو شائع کيا جائے تاکہ کچھ اندازہ ہوجائے کہ بی بی سی ميں حقائق پسندي کا تھوڑا بہت مادہ ابھی تک باقی ہے۔","شکريہ۔","5 to 6 years."
"499ZXCYY2WXZGMYV1B30","51ZZK9Y5EVG8HCYTBHWZ","Urdu to English Translation","Translate 4 Urdu sentences into English","Urdu, English, translation, writing, research, JHU","$0.40","Tue Jun 09 04:24:07 GMT 2009","1","","18000","604800","Tue Jun 16 04:24:07 GMT 2009","10","","499ZXCYY2WXZGMYV1B30SZFZG6ZZF21MTW425YJ0","A8V7WA74IOHZ9","Approved","Thu Jun 11 17:28:34 GMT 2009","Thu Jun 11 18:23:35 GMT 2009","Thu Jun 18 18:23:35 GMT 2009","Fri Jun 12 09:06:24 PDT 2009","","","3301","urd-NG-102-174502-11516107-post28","833","4","تمام عالم اسلام مل کر اسرائيل پر حملہ کرنے کی اگر صرف دھمکی ہی دے ديں تو آپ ديکھيے گا کہ اسرائيل کے ابا حضور امريکہ کو کتنی تکليف ہو گی","اور فورا حقيقی جنگ بندی کی نہ صرف باتيں بلکہ جنگ بندی بھی ہو جائے گي۔","مگر کيا کريں حضور ہمارے مسلمان حکمران اتنا دل جگر کہاں سے لائيں۔","کوئی احمد نژاد سے کہے کہ تم ہی پہل کر دو کيوں کے بی بی سی کے فورم ميں تمہاری بہادری کے بڑے چرچے ہيں۔","","","","","","","","","","","","","","","","","","If the whole Islamic world just threat Israel for launch of attack you will see that in how much pain father of Israel America will be in","It is my native language.","Since I started to speak.","and not only talks about real ceasefire rather ceasefire will be accomplished.","Nothing.","no","But what to do our Muslim leaders lack the courage greatly.","Urdu","Some one ask Ahmadinejad to take the initiative because your bravery is very popular in BBC Forum.","Islamabad, Pakistan.","تمام عالم اسلام مل کر اسرائيل پر حملہ کرنے کی اگر صرف دھمکی ہی دے ديں تو آپ ديکھيے گا کہ اسرائيل کے ابا حضور امريکہ کو کتنی تکليف ہو گی","اور فورا حقيقی جنگ بندی کی نہ صرف باتيں بلکہ جنگ بندی بھی ہو جائے گي۔","مگر کيا کريں حضور ہمارے مسلمان حکمران اتنا دل جگر کہاں سے لائيں۔","کوئی احمد نژاد سے کہے کہ تم ہی پہل کر دو کيوں کے بی بی سی کے فورم ميں تمہاری بہادری کے بڑے چرچے ہيں۔","5 to 6 years."
"6YTWXE5VZYHZGJDKDZ5Z","51ZZK9Y5EVG8HCYTBHWZ","Urdu to English Translation","Translate 4 Urdu sentences into English","Urdu, English, translation, writing, research, JHU","$0.40","Tue Jun 09 04:24:07 GMT 2009","1","","18000","604800","Tue Jun 16 04:24:07 GMT 2009","10","","6YTWXE5VZYHZGJDKDZ5ZK94C77CENT6ZV0ZXNWKZ","A2I57WW1B3EVWX","Approved","Thu Jun 11 16:11:05 GMT 2009","Thu Jun 11 18:29:50 GMT 2009","Thu Jun 18 18:29:50 GMT 2009","Fri Jun 12 09:06:23 PDT 2009","","","8325","urd-NG-102-174502-11516169-post149","1247","4","آپ کے خیال میں اچانک اس بد امنی کی وجوہات کیا ہیں؟","(بي بي سي)","بھارت کی دل دہلا دينے والی ممبئي قتل وغارت کو سامنے رکھتے ہوئے کراچي ميں بدامنی کی وجہ ڈھونڈھنے کيلیے ہميں غوطے لگانے کی قطعاً ضرورت نہيں ہے بلکہ بالکل سيدھی اور آسان سی وجہ ہے کہ يہ بدامنی صرف لاشعوری طور پر ’بلڈ‘ کی اُتھل پُتھل کي بدولت ہوئی ہے۔","ظاہر سی بات ہے کہ اگر ’باپ‘ کے ساتھ کوئی پنگا لے گا تو اسکے ’بيٹے‘ کا آپے سے باہر ہوجانا، آؤٹ آف کنٹرول ہوجانا اچنبھے کی بات نہيں ہوگي۔","","","","","","","","","","","","","","","","","","In your perspective what is the reason for bad peace?","","","(BBC)","","","Keeping in front of painful mumbai attack of India searching reason for bad peace in Karachi is not necessary but it is straight this only happened because the shed of 'blood'","","Its an open secret that if anyone fights with 'father' then 'son' getting out of control is not amazing thing.","","آپ کے خیال میں اچانک اس بد امنی کی وجوہات کیا ہیں؟","(بي بي سي)","بھارت کی دل دہلا دينے والی ممبئي قتل وغارت کو سامنے رکھتے ہوئے کراچي ميں بدامنی کی وجہ ڈھونڈھنے کيلیے ہميں غوطے لگانے کی قطعاً ضرورت نہيں ہے بلکہ بالکل سيدھی اور آسان سی وجہ ہے کہ يہ بدامنی صرف لاشعوری طور پر ’بلڈ‘ کی اُتھل پُتھل کي بدولت ہوئی ہے۔","ظاہر سی بات ہے کہ اگر ’باپ‘ کے ساتھ کوئی پنگا لے گا تو اسکے ’بيٹے‘ کا آپے سے باہر ہوجانا، آؤٹ آف کنٹرول ہوجانا اچنبھے کی بات نہيں ہوگي۔",""
"MZA8YCY2ZWVZGK41XWAZ","51ZZK9Y5EVG8HCYTBHWZ","Urdu to English Translation","Translate 4 Urdu sentences into English","Urdu, English, translation, writing, research, JHU","$0.40","Tue Jun 09 04:24:07 GMT 2009","1","","18000","604800","Tue Jun 16 04:24:07 GMT 2009","0","","MZA8YCY2ZWVZGK41XWAZQZFZ2X0NJBXMZ71QGXP0","A8V7WA74IOHZ9","Approved","Fri Jun 12 08:09:16 GMT 2009","Fri Jun 12 10:43:43 GMT 2009","Fri Jun 19 10:43:43 GMT 2009","Fri Jun 12 09:06:27 PDT 2009","","","9267","urd-WL-86-174276-11370266-post1","1785","4","عید کا تہوارخوشیوں اور مسرتوں کا ترجمان ہوتا ہے اور فرزندان توحید عیدالاضحی پر سنت ابراہیمی پر عمل کرتے ہوئے جانوروں کی قربانی کرتے ہیں۔","اس پر آشوب دور میں جب مہنگائی عروج پر ہو سیاسی حالات دگرگوں ہوں ، اس کے باوجودامیر اور غریب سب ہی اپنی استطاعت کے مطابق عید کی تیاری کرتے ہیں اور مختلف طریقوں سے اپنے احباب کو عید کی مبارکباد دیتے ہیں۔","ہم بھی آپ کو بلاگ کے ذریعے ایک موقع فراہم کررہے ہیں کہ اپنے پیاروں کو مختصر پیغامات کی صورت میں عید کی مبارک باد دیں۔","آپ عید کی مناسبت سے اشعار کے ذریعے بھی مبارکباد دے سکتے ہیں۔","","","","","","","","","","","","","","","","","","Eid is the festival of joy and happiness and Muslims sacrifice animals on Eid ul Azha by following the Sunnah of Hazrat Ibrahim.","It is my native language.","Since I started to speak.","Despite of this hard time when inflation is at peak political situation is worst, rich and poor make preparations for Eid according to their capabilities and wishes Eid to their dear ones by different ways.","Nothing.","no","We also are providing you an opportunity through blog to wish Eid to your dear ones in form of short messages.","Urdu","You can wish Eid through appropriate poetry.","Islamabad, Pakistan.","عید کا تہوارخوشیوں اور مسرتوں کا ترجمان ہوتا ہے اور فرزندان توحید عیدالاضحی پر سنت ابراہیمی پر عمل کرتے ہوئے جانوروں کی قربانی کرتے ہیں۔","اس پر آشوب دور میں جب مہنگائی عروج پر ہو سیاسی حالات دگرگوں ہوں ، اس کے باوجودامیر اور غریب سب ہی اپنی استطاعت کے مطابق عید کی تیاری کرتے ہیں اور مختلف طریقوں سے اپنے احباب کو عید کی مبارکباد دیتے ہیں۔","ہم بھی آپ کو بلاگ کے ذریعے ایک موقع فراہم کررہے ہیں کہ اپنے پیاروں کو مختصر پیغامات کی صورت میں عید کی مبارک باد دیں۔","آپ عید کی مناسبت سے اشعار کے ذریعے بھی مبارکباد دے سکتے ہیں۔","5 to 6 years."
"1J2Z4A4WMZ9ZV1NDEXNZ","51ZZK9Y5EVG8HCYTBHWZ","Urdu to English Translation","Translate 4 Urdu sentences into English","Urdu, English, translation, writing, research, JHU","$0.40","Tue Jun 09 04:24:07 GMT 2009","1","","18000","604800","Tue Jun 16 04:24:07 GMT 2009","3","","1J2Z4A4WMZ9ZV1NDEXNZHA02Y50A5Z0M6DCSJWY0","A8V7WA74IOHZ9","Approved","Fri Jun 12 05:40:14 GMT 2009","Fri Jun 12 07:53:19 GMT 2009","Fri Jun 19 07:53:19 GMT 2009","Fri Jun 12 09:06:26 PDT 2009","","","7985","urd-NG-102-174502-11516103-post37","796","4","سوات میں جب حکومت کي رٹ ہي قائم نہیں ہونے دي جا رہي تو ايسےمیں حکومت ان غیر قانونی اقدامات کو روکنے میں کيونکر کامياب ہو؟","اب سوال يہ برآمد ہوا کہ جب مسلح فوج، جديد وآتشیں اسلحہ، جدید ٹيکنالوجی و جاسوسی نظام وغيرہ سب کچھ حکومت کے پاس ہے تو يہ چار طالبان قابو کيوں نہیں ہو رہے؟","اسکا جواب تو يہی ہے کہ ان کے سر پر کسی ’خفيہ پير‘ کا ہاتھ ہے کہ نہ تو ان کا اسلحہ ختم ہوتا ہے اور نہ ہي يہ پکڑے جاتے ہیں","حاصل کلام يہ کہ يہ طالبان اپنے کالے کرتوتوں کے ذريعہ ’عالمي سامراج‘ کا کام آسان کر رہے ہیں","","","","","","","","","","","","","","","","","","When government writ is unable to implement in Swat in these circumstances how the government will succeed in eliminating these illegal activities.","It is my native language.","Since I started to speak.","Now the question is when government has every thing like armed force, latest weapons, latest technology and spy system then why these Taliban can;t be controlled?","Nothing.","no","The only answer is that they are supported by some unseen power that neither their weapons finish nor they get caught.","Urdu","The essence is that these Taliban are paving the path for 'International Imperialism' by their bad deeds.","Islamabad, Pakistan.","سوات میں جب حکومت کي رٹ ہي قائم نہیں ہونے دي جا رہي تو ايسےمیں حکومت ان غیر قانونی اقدامات کو روکنے میں کيونکر کامياب ہو؟","اب سوال يہ برآمد ہوا کہ جب مسلح فوج، جديد وآتشیں اسلحہ، جدید ٹيکنالوجی و جاسوسی نظام وغيرہ سب کچھ حکومت کے پاس ہے تو يہ چار طالبان قابو کيوں نہیں ہو رہے؟","اسکا جواب تو يہی ہے کہ ان کے سر پر کسی ’خفيہ پير‘ کا ہاتھ ہے کہ نہ تو ان کا اسلحہ ختم ہوتا ہے اور نہ ہي يہ پکڑے جاتے ہیں","حاصل کلام يہ کہ يہ طالبان اپنے کالے کرتوتوں کے ذريعہ ’عالمي سامراج‘ کا کام آسان کر رہے ہیں","5 to 6 years."
"AZCZT4ZYFBM259YGXS70","51ZZK9Y5EVG8HCYTBHWZ","Urdu to English Translation","Translate 4 Urdu sentences into English","Urdu, English, translation, writing, research, JHU","$0.40","Tue Jun 09 04:24:07 GMT 2009","1","","18000","604800","Tue Jun 16 04:24:07 GMT 2009","7","","AZCZT4ZYFBM259YGXS70V3WZ0XWDZWGZ7WCFH2TZ","A7O9TYB0XCIKG","Approved","Thu Jun 11 19:07:27 GMT 2009","Thu Jun 11 21:20:34 GMT 2009","Thu Jun 18 21:20:34 GMT 2009","Fri Jun 12 09:06:26 PDT 2009","","","7987","urd-NG-102-174502-11516146-post88","1047","4","اس کا جواز نہ کسي مذہب ميں ہے نہ کسي خانداني روايات ميں۔","بشمول بی بی سی ساری ميڈيا طالبان اور قبائل کے متعلق مختلف ذرائع سے اپنے تبصرے کرتے ہيں","ليکن حقيقی صورت حال کا کسي کو پتہ ہي نہيں کہ صحيح صورت حال ہے کيا يہ تو ہم جانتے ہہیں کيونکہ ہم قبائلی ہيں۔","مختصرا يہ کہ يہ ايک کھيل ہے جسميں سی ائی اے، را، موساد اور ہمارا اپنا ائی ايس آئی شامل ہيں نہ کوئی طالب ہے نہ قبائلی يہ ان اداروس کے پيداکردہ شرپسند عناصر ہيں جو اسلام، طالبان، مدارس، پشتون قوم، قبائل اور قبائلی روايات کو بدنام کر رہے ہيں۔","","","","","","","","","","","","","","","","","","Its need is neither in any religion nor in any customs.","friend","0-3yrs","All media including BBC gives thier views about taliban and tribal areas by different resources","friend","no","But nobody knows what the actual situation is. It is we who know about it because we are tribals.","punjabi","In short this is a game in which CIA, RAW, MUSAD, and our own ISI is involved.There is nothing like taliban or tribal people, they are the negative elements created by these institutions who are spoiling the name of Islam, Taliban, Religous institutes, Pukhtoon nation and Tribals.","india","اس کا جواز نہ کسي مذہب ميں ہے نہ کسي خانداني روايات ميں۔","بشمول بی بی سی ساری ميڈيا طالبان اور قبائل کے متعلق مختلف ذرائع سے اپنے تبصرے کرتے ہيں","ليکن حقيقی صورت حال کا کسي کو پتہ ہي نہيں کہ صحيح صورت حال ہے کيا يہ تو ہم جانتے ہہیں کيونکہ ہم قبائلی ہيں۔","مختصرا يہ کہ يہ ايک کھيل ہے جسميں سی ائی اے، را، موساد اور ہمارا اپنا ائی ايس آئی شامل ہيں نہ کوئی طالب ہے نہ قبائلی يہ ان اداروس کے پيداکردہ شرپسند عناصر ہيں جو اسلام، طالبان، مدارس، پشتون قوم، قبائل اور قبائلی روايات کو بدنام کر رہے ہيں۔","14 yrs"
"1BMC0WY3NZG6SA8H9WBZ","51ZZK9Y5EVG8HCYTBHWZ","Urdu to English Translation","Translate 4 Urdu sentences into English","Urdu, English, translation, writing, research, JHU","$0.40","Tue Jun 09 04:24:07 GMT 2009","1","","18000","604800","Tue Jun 16 04:24:07 GMT 2009","10","","1BMC0WY3NZG6SA8H9WBZ1H2ZZJGTTJJZ0CR04XNZ","A2I57WW1B3EVWX","Approved","Thu Jun 11 16:10:58 GMT 2009","Thu Jun 11 18:30:03 GMT 2009","Thu Jun 18 18:30:03 GMT 2009","Fri Jun 12 09:06:23 PDT 2009","","","8345","urd-NG-102-174502-11516120-post59","895","4","پہلا سب سے المناک پہلو تو يہ ہے کہ حماس اور الفتح ميں اتحاد نہيں ہو سکا۔","ياسر عرفات اور شيخ يسين جيسے عظيم قائدين کو منظم طريقے سے ہلاک ہی اس لیے کيا گيا تھا کہ مسجد اقصی کے لیے ’جہاد‘ کرنے والی خطے کی اس واحد جری قوم کو کمزور کيا جا سکے اور جب تک يسين اور عرفات کو راستے سے نہيں ہٹا ديا جاتا يہ ناممکن تھا۔","دنيا ديکھ رہی ہے کہ ان دونوں ليڈروں کی موت کے بعد فلسطين لمحہ بہ لمحہ کيسے بکھرتا رہا","اور يہودی لابی لمحہ بہ لمحہ کيسے اپنے شکنجے کو مظبوط سے مظبوط تر کرتی چلی گئی۔","","","","","","","","","","","","","","","","","","One of the shameful situation is this that there wound be no compromise between Himas and Alfath.","home","20","famous personalities like Yasser Arafat and Sheik Yasein were been assassinated very diplomatically  for Mosque Aksa fighting for 'Jihad(holy war)' could be weakened this could have been done only by assassinating Yaseer and Arafat.","nothing","","The world is watching how after these two leaders Palestinians second by second scattering","urdu","and how Jews second by second strengthening their positions","india","پہلا سب سے المناک پہلو تو يہ ہے کہ حماس اور الفتح ميں اتحاد نہيں ہو سکا۔","ياسر عرفات اور شيخ يسين جيسے عظيم قائدين کو منظم طريقے سے ہلاک ہی اس لیے کيا گيا تھا کہ مسجد اقصی کے لیے ’جہاد‘ کرنے والی خطے کی اس واحد جری قوم کو کمزور کيا جا سکے اور جب تک يسين اور عرفات کو راستے سے نہيں ہٹا ديا جاتا يہ ناممکن تھا۔","دنيا ديکھ رہی ہے کہ ان دونوں ليڈروں کی موت کے بعد فلسطين لمحہ بہ لمحہ کيسے بکھرتا رہا","اور يہودی لابی لمحہ بہ لمحہ کيسے اپنے شکنجے کو مظبوط سے مظبوط تر کرتی چلی گئی۔","15"
"Q34ZYZM50ZMZJ3RX0WTZ","51ZZK9Y5EVG8HCYTBHWZ","Urdu to English Translation","Translate 4 Urdu sentences into English","Urdu, English, translation, writing, research, JHU","$0.40","Tue Jun 09 04:24:07 GMT 2009","1","","18000","604800","Tue Jun 16 04:24:07 GMT 2009","10","","Q34ZYZM50ZMZJ3RX0WTZ9W4RVRZC6X6YY00SFJN0","A2I57WW1B3EVWX","Approved","Thu Jun 11 16:10:40 GMT 2009","Thu Jun 11 18:30:45 GMT 2009","Thu Jun 18 18:30:45 GMT 2009","Fri Jun 12 09:06:24 PDT 2009","","","8405","VOA_URD_20090127.0008","730","4","افغانستان میں جنگ امریکہ کو درپیش سب سے بڑا فوجی چیلنج ہے: گیٹس","امریکی وزیرِ دفاع رابرٹ گیٹس نے کہا ہے کہ افغانستان میں جنگ امریکہ کو درپیش سب سے بڑا فوجی چیلنج ہے۔","گیٹس آج امریکی سینٹ اور ایوانِ نمائندگان کے ارکان کو افغانستان اور عراق جنگ پر اوباما انتظامیہ کی حکمتِ عملی کے بارے میں بریفنگ دے رہے تھے۔","گیٹس نے سینٹ کی آرمڈ سروسز کمیٹی کو بتایا کہ صرف جنگ ہی افغانستان کے مسئلے کا حل نہیں لیکن اُنھوں نے مزید کہا کہ بہت سے علاقوں کو محفوظ بنانے کے لیے کافی تعداد میں فوجی موجود نہیں ہیں، جِس کا فائدہ اٹھاکر طالبان کارروائی کرتے ہیں۔","","","","","","","","","","","","","","","","","","War in Afghanistan is a biggest military challenge for America: Gutts","home","20","American minister Robert Gutts have told that that war in Afghanistan is a biggest military challenge for America.","nothing","no","Gutts today briefing about Afghanistan and Iraq war preparations of Obama to cenrt and Aiwane","urdu","Gutts told Aim service of Cent that only war is not solution for problem in Afghanistan he also told to make many areas safer there is no sufficient military which is misused by Taliban.","india","افغانستان میں جنگ امریکہ کو درپیش سب سے بڑا فوجی چیلنج ہے: گیٹس","امریکی وزیرِ دفاع رابرٹ گیٹس نے کہا ہے کہ افغانستان میں جنگ امریکہ کو درپیش سب سے بڑا فوجی چیلنج ہے۔","گیٹس آج امریکی سینٹ اور ایوانِ نمائندگان کے ارکان کو افغانستان اور عراق جنگ پر اوباما انتظامیہ کی حکمتِ عملی کے بارے میں بریفنگ دے رہے تھے۔","گیٹس نے سینٹ کی آرمڈ سروسز کمیٹی کو بتایا کہ صرف جنگ ہی افغانستان کے مسئلے کا حل نہیں لیکن اُنھوں نے مزید کہا کہ بہت سے علاقوں کو محفوظ بنانے کے لیے کافی تعداد میں فوجی موجود نہیں ہیں، جِس کا فائدہ اٹھاکر طالبان کارروائی کرتے ہیں۔","15"
"13MC3EZSNKCZY1ZS3TVZ","51ZZK9Y5EVG8HCYTBHWZ","Urdu to English Translation","Translate 4 Urdu sentences into English","Urdu, English, translation, writing, research, JHU","$0.40","Tue Jun 09 04:24:07 GMT 2009","1","","18000","604800","Tue Jun 16 04:24:07 GMT 2009","26","","13MC3EZSNKCZY1ZS3TVZNZWZ2SYJ9KRZ6A4N2WR0","A7O9TYB0XCIKG","Approved","Wed Jun 10 19:30:05 GMT 2009","Wed Jun 10 20:41:38 GMT 2009","Wed Jun 17 20:41:38 GMT 2009","Wed Jun 10 14:30:44 PDT 2009","","","4293","urd-WL-86-174276-11370261-post3","1737","4","-محمد شمشاد عالم،","کراچی،جگجیت سنگھ کے بیان پر میں صرف اتنا کہوں گا کہ وہ بھی گرگٹ کی طرح رنگ بدلتا ہے","جو موقع کی مناسبت سے بیان بازی کرتا ہے پاکستانیوں آنکھیں کھولو کہ بھارت میں تمہاری کتنی قدر کی جاتی ہے کندو کی ذہنیت کا سمجھو۔","ممبئی کے واقعہ کے بعد ان کی نفرت انگیز بیان بازی بڑھ گئی ہے اب وہی مشہور گلوکارعدنان سمیع کے خلاف زہر اگل رہے ہیں۔","","","","","","","","","","","","","","","","","","Muhammad Shah AAlam","from a friend","2-3 years","Regarding Jagjit Singh I would tell that he changes colors like a chameleon .","Friend's help","no","The one who is taking care of situation gives opinion about it.The people of pakistan open up your eyes and see that you are greatly respected in India.Understand their feelings.","P[unjabi","After the Mumbai attack their feeling of hate has increased.Now they are talking against the famous singer Adnan Sami.","chandigarh","-محمد شمشاد عالم،","کراچی،جگجیت سنگھ کے بیان پر میں صرف اتنا کہوں گا کہ وہ بھی گرگٹ کی طرح رنگ بدگرگٹ لتا ہے","جو موقع کی مناسبت سے بیان بازی کرتا ہے پاکستانیوں آنکھیں کھولو کہ بھارت میں تمہاری کتنی قدر کی جاتی ہے کندو کی ذہنیت کا سمجھو۔","ممبئی کے واقعہ کے بعد ان کی نفرت انگیز بیان بازی بڑھ گئی ہے اب وہی مشہور گلوکارعدنان سمیع کے خلاف زہر اگل رہے ہیں۔","14 yearssince childhood"
"537J3ZZBVBKZ3KXHCW3Z","51ZZK9Y5EVG8HCYTBHWZ","Urdu to English Translation","Translate 4 Urdu sentences into English","Urdu, English, translation, writing, research, JHU","$0.40","Tue Jun 09 04:24:07 GMT 2009","1","","18000","604800","Tue Jun 16 04:24:07 GMT 2009","27","","537J3ZZBVBKZ3KXHCW3Z294ARNYS1R3ZTX43HY3Z","A1U0Z1MAFQEH9Y","Approved","Tue Jun 09 19:52:39 GMT 2009","Tue Jun 09 19:54:57 GMT 2009","Tue Jun 16 19:54:57 GMT 2009","Tue Jun 09 13:01:27 PDT 2009","","","138","urd-WL-86-174276-11370246-post8","1618","4","-ایک شہری، یو ایس اے۔","ہندو کی ہمیشہ روایت ہے کہ بغل میں چھری منہ پہ رام","میرا خیال ہے کہ بس تھوڑی تھوڑی دیر سے پیٹ میں درد اٹھتا ہے اور وہ پاکستان کو دھمکیاں دینے لگتے ہیں","ہم ہر طرح سے تیار ہیں بھارت کے چیف آف آرمی اپنا منہ بند رکھے ورنہ ہم منہ توڑ جواب دینا جانتے ہیں","","","","","","","","","","","","","","","","","hi Chris, this is Shuaib","A citizen,USA","Native language","24 years","Hindus always hit hard and then start speaking sweet.","nothing","no","I think that they get problems often in a while and they start threatning Pakistan.","Urdu","We are ready from each aspect.Indian army chief should better shut his mouth up else we are capable to cross attacking.","Pakistan","-ایک شہری، یو ایس اے۔","ہندو کی ہمیشہ روایت ہے کہ بغل میں چھری منہ پہ رام","میرا خیال ہے کہ بس تھوڑی تھوڑی دیر سے پیٹ میں درد اٹھتا ہے اور وہ پاکستان کو دھمکیاں دینے لگتے ہیں","ہم ہر طرح سے تیار ہیں بھارت کے چیف آف آرمی اپنا منہ بند رکھے ورنہ ہم منہ توڑ جواب دینا جانتے ہیں","15 years"
"2BPMY4MYSXSZV8D76XQZ","51ZZK9Y5EVG8HCYTBHWZ","Urdu to English Translation","Translate 4 Urdu sentences into English","Urdu, English, translation, writing, research, JHU","$0.40","Tue Jun 09 04:24:07 GMT 2009","1","","18000","604800","Tue Jun 16 04:24:07 GMT 2009","7","","2BPMY4MYSXSZV8D76XQZM2KR75NKJS8YKYGV9ZM0","A3U16UHGUAKTZS","Approved","Thu Jun 11 20:16:43 GMT 2009","Thu Jun 11 20:22:17 GMT 2009","Thu Jun 18 20:22:17 GMT 2009","Fri Jun 12 09:06:26 PDT 2009","","","334","urd-NG-102-174502-11516120-post11","840","4","ایک طرف امریکہ کہتا ہے کہ جنگ بندی کی کوشش کی جائیگی،","دوسری طرف اقوام متحدہ قرارداد پر قرارداد منظور کر رہی ہے، لیکن عملی طور پر دونوں نے کچھ نہیں کیا، اس کا ایک ہی مطلب نکلتا ہے کہ مسلمانوں کو کچلنے کے لیے اقوام متحدہ بھی برسر پیکار ہے۔","تمام مسلم ممالک کو اقوام متحدہ کی رکنیت فوری طوری پر ختم کر دینی چاہیے اور اپنی عالمی تنظیم کی بنیاد ڈالنی چاہیے۔","ہمارے سامنے بہت سی مثالیں ہیں، جہاں کے بارے میں امریکہ اور اقوام متحدہ کے صرف وعدے اور قراردادیں ہی سامنے آتی ہیں نقصان صرف مسلمان کا ہی ہوا ہے۔","","","","","","","","","","","","","","","","","","On the one hand, America says that a ceasefire will be attempted.","","","On the other hand, the United Nations is accepting petitions and more petitions, but in reality it's nothing. This means only one thing, that even the United Nations is in on the conspiracy against muslims.","","","All Muslim nations should disregard the United Nations, and unite under their own weight.","","We have a lot of examples in front of us. Where America and United Nations are only passing petitions, the Muslims are bearing the brunt of it.","","ایک طرف امریکہ کہتا ہے کہ جنگ بندی کی کوشش کی جائیگی،","دوسری طرف اقوام متحدہ قرارداد پر قرارداد منظور کر رہی ہے، لیکن عملی طور پر دونوں نے کچھ نہیں کیا، اس کا ایک ہی مطلب نکلتا ہے کہ مسلمانوں کو کچلنے کے لیے اقوام متحدہ بھی برسر پیکار ہے۔","تمام مسلم ممالک کو اقوام متحدہ کی رکنیت فوری طوری پر ختم کر دینی چاہیے اور اپنی عالمی تنظیم کی بنیاد ڈالنی چاہیے۔","ہمارے سامنے بہت سی مثالیں ہیں، جہاں کے بارے میں امریکہ اور اقوام متحدہ کے صرف وعدے اور قراردادیں ہی سامنے آتی ہیں نقصان صرف مسلمان کا ہی ہوا ہے۔",""
