"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","Input.lineNum","Input.sentence1","Input.sentence2","Input.sentence3","Input.sentence4","Input.sentence5","Input.sentence6","Input.sentence7","Input.sentence8","Input.sentence9","Input.sentence10","Answer.comment","Answer.edited2","Answer.edited3","Answer.edited4","Answer.edited5","Answer.edited6","Answer.edited7","Answer.edited8","Answer.edited9","Answer.incomprehensible","Answer.edited10","Answer.edited1","Approve","Reject"
"JYFMQN40F8RZYQZ2DRYZ","SSZP7B9BYYSTSYR8DRR0","Edit sentences to improve their English","Correct sentences to make them comprehensible and to correct their spelling and grammar","editing, English, writing, spelling, grammar, translation, research, JHU","$0.25","Fri Jun 12 18:41:18 GMT 2009","1","","3600","604800","Fri Jun 12 22:41:18 GMT 2009","47","","JYFMQN40F8RZYQZ2DRYZBVWZHVZB8V9ZT0XJDZ8Z","A3OHQRF1MDQ99B","Approved","Fri Jun 12 20:08:50 GMT 2009","Fri Jun 12 20:17:33 GMT 2009","Fri Jun 19 20:17:33 GMT 2009","Fri Jun 12 13:28:36 PDT 2009","","","523","411","French Foreign Minister Bernard Kouchner is facing the funniest side.","He is in the delegation which is led by Schwarzenberg the Foreign Minister of Czech Republic.","In addition to that&#44; the two foreign ministers are giving different statements on the war in Middle East.","Schwarzenberg says that Israel has the right to defend herself&#44; while according to Kouchner war is not the defense. Germany has also sent a special ambassador to Middle East. As long as European Union does not show unanimous stand&#44; she can not be successful on diplomatic front.","The prove is the no lift conduct of Israel to mediatory efforts of European Union.","This is the best time for European Union to prove herself&#44; as America has failed in Middle East due to the policies of George W. Bush.","Financial crisis: German millionaire industrialist&#39;s suicide","Adolf Marclay&#44; resident of Swabia in south Germany has left behind a huge industrialist group.","But he was not known to German public a while back.","when he had to negotiate with 30 banks for weeks regarding his debts towards industrial groups&#44; he became the hot news and could see the dark future for Marckay group.","","He is in the delegation which is led by Schwarzenberg, the Foreign Minister of the Czech Republic.","In addition, the two foreign ministers are giving different statements on the war in Middle East.","Schwarzenberg says that Israel has the right to defend herself, while according to Kouchner war is not the answer.  Germany has also sent a special ambassador to the Middle East. As long as European Union does not show a unanimous stand, she can not be successful on the diplomatic front.","The proof is that Israel has ignored the EU's diplomatic efforts.","This is the best time for European Union to prove herself, as American diplomacy has failed in the Middle East due to the policies of George W. Bush.","Financial crisis: German millionaire industrialist commits suicide.","Adolf Marclay, a resident of Swabia in south Germany has left behind a huge industrial company.","But he was not well known to German public until recently.","","When he had to negotiate with 30 banks for weeks regarding his debts towards industrial companies, he became big news, and could see the dark future for the Marckay Group.","French Foreign Minister Bernard Kouchner faces the most pleasant task."
"8YMP4W9DHXACZ7YDRXJ0","SSZP7B9BYYSTSYR8DRR0","Edit sentences to improve their English","Correct sentences to make them comprehensible and to correct their spelling and grammar","editing, English, writing, spelling, grammar, translation, research, JHU","$0.25","Fri Jun 12 18:41:18 GMT 2009","1","","3600","604800","Fri Jun 12 22:41:18 GMT 2009","94","","8YMP4W9DHXACZ7YDRXJ08RNZT8WRWYMZV2N8MWR0","A6FUAY6FZ5FQ7","Approved","Fri Jun 12 19:28:28 GMT 2009","Fri Jun 12 19:47:00 GMT 2009","Fri Jun 19 19:47:00 GMT 2009","Fri Jun 12 13:28:31 PDT 2009","","","1112","421","Marclay Group had to bear the loss of hundreds of million euros after it bought the shares of one of known industry Folks Wigan.","then the financial institutes rejected to provide the much needed 100 Million and 1 billion euros to this group and this exerted severe pressure on Marclay.","Recently the same banks accepted to provide loan to Marclay group on urgent basis but Adolf Marclay who started as a small industrialist to reach a place where his industrial group&#39;s annual income reached 30 billion euros&#44; couldn&#39;t bear the the loss in his financial strength.","After the death of his father when Adolf Marclay took the responsibility of the business he used modern methods and made the business more successful.","He named his company Ratiopharm which is now Germany&#39;s most successful and biggest pharmaceutical company.","Till recent times this phamasutical company had a budget of around 5 to 6 billion euros and even now it is earning around 8 billion euros annually. After the great success of Rasue farm the Marclay Group bought many big industries like Hi-Del Barag Cement a manufacture of construction equipment. Kassbohrer and other good car maker","Marclay Group has a employee number of around 100 thousand around the world and among its industries&#44; Rasue Farm has always been given special importance.","Adolf Marclay has said this many times in his life. &quot;&quot;We have been in pharma business since four generations&quot;&quot;.","Now the industry is handled by the children and i hope that it continues to work for few hundred years by our family.","After the suicide of Adolf Marclay&#44;the banks have given approval of temporary loan of 400 million euro for his group VEM but on this condition that VEM have to be sold to Rasio Farm so that the financial position of this group is improved on long term basis.","","The financial institutes rejected to provide the much needed one billion euros to this group and this exerted severe pressure on Marclay.","Recently the same banks accepted to provide a loan to Marclay group on urgent basis. Adolf Marclay who started as a small industrialist, has industrial group's annual income reached 30 billion euros, couldn't bear the the loss in his financial strength.","After the death of his father, Adolf Marclay took the responsibility of the business. He used modern methods to make his business more successful.","He named his company Ratiopharm which is now Germany's most successful and biggest pharmaceutical company.","Until recent times this pharmaceutical company had a budget of around 5 to 6 billion euros and is now earning around 8 billion euros annually. After the great success of Rasue farm the Marclay Group bought many big industries such as Hi-Del Barag Cement, a manufacturer of construction equipment as well as Kassbohrer, a good car maker.","Marclay Group has a employee number of around 100 thousand around the world and among its industries, Rasue Farm has always been given special importance.","Adolf Marclay has said this many times in his life. """"We have been in pharma business since four generations"""".","Now the industry is handled by his children and I hope that it continues to progress for a few hundred years by our family.","sentence3","After the suicide of Adolf Marclay,the banks have given approval of temporary loan of 400 million euro for his group VEM, but on the condition that VEM has to be sold to Rasio Farm in order to improve the financial position of this group.","Marclay Group had to bear the loss of hundreds of millions of euros after it bought the shares from the known industry, Folks Wigan."
"8XBYVVHNJYFTQ7C9AV40","SSZP7B9BYYSTSYR8DRR0","Edit sentences to improve their English","Correct sentences to make them comprehensible and to correct their spelling and grammar","editing, English, writing, spelling, grammar, translation, research, JHU","$0.25","Fri Jun 12 18:41:18 GMT 2009","1","","3600","604800","Fri Jun 12 22:41:18 GMT 2009","109","","8XBYVVHNJYFTQ7C9AV408HJWJHW8WTEPWWN1JWX0","A312KFQ78WB3A4","Approved","Fri Jun 12 19:31:42 GMT 2009","Fri Jun 12 19:35:45 GMT 2009","Fri Jun 19 19:35:45 GMT 2009","Fri Jun 12 13:28:39 PDT 2009","","","243","431","After the death of Adolf Marclay the Marclay Group will not remain the same as it was before.","Crime rate of foreigners living in Germany","According to recent statistics the crime rate of foreigners between 2004 to 2007 .22","9 percent has reduced to .21","4 percent.","According to Joachim Herrmann the Interior Minister of Bavaria it is only an apparent positive change.","He said: It must be considered that foreigners having the German citizenship are increasing.","So it must be added in the statistics that though the criminal is a German citizen but his background is foreigner.","Herrmann said that from 2010 his state will keep this fact in mind while collecting the data of criminals.","Other than Bavaria&#44; Hemberg is also working on same pattern.","","Crime rate of foreigners living in Germany","According to recent statistics the crime rate of foreigners between 2004 to 2007 changed only .22%.","9% has reduced to .21%","4%.","According to Joachim Herrmann the Interior Minister of Bavaria it is only an apparent positive change.","He said that it must be considered that foreigners having the German citizenship are increasing.","So it must be added in the statistics that the criminal is a German citizen of foreign birth.","Herrmann said that from 2010 his state will keep this fact in mind while collecting the data of criminals.","","Other than Bavaria, Hemberg is also working on the same pattern.","After the death of Adolf Marclay, the Marclay Group will not remain the same as it was before."
"TWTAP9ZRJXFZZWZBB000","SSZP7B9BYYSTSYR8DRR0","Edit sentences to improve their English","Correct sentences to make them comprehensible and to correct their spelling and grammar","editing, English, writing, spelling, grammar, translation, research, JHU","$0.25","Fri Jun 12 18:41:18 GMT 2009","1","","3600","604800","Fri Jun 12 22:41:18 GMT 2009","44","","TWTAP9ZRJXFZZWZBB000A3RZ58HAP3VGM8GYEBX0","A11Q9MM0B90TAR","Approved","Fri Jun 12 20:29:02 GMT 2009","Fri Jun 12 20:37:58 GMT 2009","Fri Jun 19 20:37:58 GMT 2009","Fri Jun 12 14:31:07 PDT 2009","","","536","441","Senator Christoph Ahlhaus of Interior ministry from CDU said:&quot;&quot; When the scientific research is conducted one can not draw results of his own rather they depend on the data which is calculated after research.","Ahlhaus presented an analysis report of provincial office of crime management prepared in 2006&#44; according to which in the Bergdorf area of Hemberg the percentage of foreigners in the crimes committed there was calculated.","Results indicate that here foreigners","crime rate is less then the crimes committed in the whole province.","On the contrary during 2006 when youth crime rate in Berlin was observed revealed that the youth having the foreign background was .44","7 percent.","Other political parties of Germany like SPD&#44; clean atmospherics party Greens&#44; and leftist party Linkspartei are against the of gathering information whether the background of a German citizen is foreign while collecting the data about crimes.","Military should be soon removed from Gaza : Almert","Jew Almert has strongly showed a necessity for continuous war.","Himas and Israelis have declared war on Sunday.","","Ahlhaus presented an analytic report prepared by the Provincial Office of Crime Management in 2006; the report calculated the percentage of foreigners in the crimes committed in the Bergdorf area of Hemberg.","The crime rate by foreigners crime rate was less than the general population of the province.","","However, the youth crime rate in 2006 in Berlin indicated that youth of a foreign background were responsible for 44.7% of crimes.","","Other German political parties like SPD, the clean atmospherics party Greens, and the leftist party Linkspartei oppose the collection of this data in reporting crimes.","Almert: ""Military should be soon removed from Gaza""","Jew Almert has strongly showed a necessity for continuous war.","sentence9","Hamas and Israelis declared war on Sunday.","Senator Christoph Ahlhaus of CDU's Interior Ministry said: ""When the scientific research is conducted one can not draw results of his own rather they depend on the data which is calculated after research."
"KY8032ZDXHAZ6SZE127Z","SSZP7B9BYYSTSYR8DRR0","Edit sentences to improve their English","Correct sentences to make them comprehensible and to correct their spelling and grammar","editing, English, writing, spelling, grammar, translation, research, JHU","$0.25","Fri Jun 12 18:41:18 GMT 2009","1","","3600","604800","Fri Jun 12 22:41:18 GMT 2009","56","","KY8032ZDXHAZ6SZE127Z7XZZ728H0ZRZJ7ZKHW6Z","A290HG650RGY73","Approved","Fri Jun 12 20:14:54 GMT 2009","Fri Jun 12 20:29:34 GMT 2009","Fri Jun 19 20:29:34 GMT 2009","Fri Jun 12 13:37:01 PDT 2009","","","880","451","Islamic followers Himas Organizations declaring one week war said that within one week Israelis will be removed from gaza patti and it will end the restrictions at gaza Patti.","On the other hand Himas mentor Ismail Husaini has said the victory of isralis at Gaza is from god.","it has been said by him that in this Israel was not not successful in their objectives","Before this in the city of Egypt Sharmul seik on Sunday european and arab personnel one group was formed in which israel was asked about Gaza","in this meeting it was announced that sooner there will be a conference held.","in this German chancellor Angera Merikal also participated","due to the result of war between Himas and Israel 1300 Palestinians nd 10 soldiers totally 13 Israelis were dead","on other hand chief mahmood abbas has strongly told about religious rule in Palestine","The Al-Qaeda Germany video message","In the term time of 30 minutes in the video&#44; a person of the black color who was wearing a turban and having a hands a message to the German Government.","","On the other hand, Hamas mentor Ismail Hussaini has said that the victory of the Isralis in Gaza is from God.","He has also said that in this endeavor, Israel was not successful in their objectives.

(""not not successful"" meaning YES they WERE successful?
or simply ""not successful"" meaning NO they were NOT successful?)","Before this, on Sunday in Sharma el Sheikh, Egypt, a group formed of European and Arab governments asked Israel about Gaza.","In this meeting it was announced that there will soon be a conference held on the issue.","German chancellor Angela Merikal was one European head-of-state who participated in the meeting.","The war between Hamas and Israel has left 1,300 Palestinians, 10 _____ soldiers, and 13 Israelis dead.","Palestinian chief Mahmoud Abbas, on the other hand, has advocated strongly for religious rule in Palestine.","The Al-Qaeda Germany video message","sentence3|sentence9","In the 30-minute video, a black person wearing a turban hands a message to the German Government.","Islamics following Hamas organizations who declared a one week war stated that within one week, Israelis will be removed from Gaza and the restrictions there will end."
"FWWZSQ5HQYKZ0KC7NYK0","SSZP7B9BYYSTSYR8DRR0","Edit sentences to improve their English","Correct sentences to make them comprehensible and to correct their spelling and grammar","editing, English, writing, spelling, grammar, translation, research, JHU","$0.25","Fri Jun 12 18:41:18 GMT 2009","1","","3600","604800","Fri Jun 12 22:41:18 GMT 2009","47","","FWWZSQ5HQYKZ0KC7NYK0S97R6CZACZRZRS119YV0","A14HQNH7COGDK2","Approved","Fri Jun 12 20:00:20 GMT 2009","Fri Jun 12 20:16:46 GMT 2009","Fri Jun 19 20:16:46 GMT 2009","Fri Jun 12 13:28:36 PDT 2009","","","986","461","The person who talks is Abu Talha and he talks in the German language.","This video message is in Arabic also.","The United States has also been mentioned in the screen of the video of October 2008.","The message to the German government said that there are a large number of forces in Afghanistan and that they are believed not to attack.","The person who speaks in German did not threaten attacks.","The coalition forces in Afghanistan in the NATO includes a number of German soldiers - almost three and a half thousand.","In October last year&#44; the German parliament has given approval to send one thousand soldiers to Afghanistan.","This is the first message for the combined United States and Germany.","The Leader for Affairs Mikhail Fradkov has expressed his scare on terrorism in his message saying: &#39;The German Embassy in Kabul&#44; may have a threat for suicide attack&#39;.","The United States has recieved many such messages during the last few years on the Internet.","","This video message is also in Arabic.","The United States is also mentioned in the video from October 2008.","The message, sent to the German government, said that there is a large force in Afghanistan but that it is not believed to be about to attack.","The German-speaker did not threaten attacks.","The NATO coalition forces in Afghanistan include a number of German soldiers - almost three and a half thousand.","In October of last year, the German parliament approved sending one thousand soldiers to Afghanistan.","This is the first message sent to the combined forces of the United States and Germany.","The Leader for Affairs, Mikhail Fradkov, has expressed his deep concern about terrorism in this message, saying: 'The German Embassy in Kabul may be under threat of suicide attack'.","sentence3|sentence4","The United States has received many such messages during the last few years, via the Internet.","Abu Talha is speaking, in German."
"C0J2K1DQZGT0MQZ5E2GZ","SSZP7B9BYYSTSYR8DRR0","Edit sentences to improve their English","Correct sentences to make them comprehensible and to correct their spelling and grammar","editing, English, writing, spelling, grammar, translation, research, JHU","$0.25","Fri Jun 12 18:41:18 GMT 2009","1","","3600","604800","Fri Jun 12 22:41:18 GMT 2009","166","","C0J2K1DQZGT0MQZ5E2GZ2HT01XY4VYMGYPDD39H0","A3OHQRF1MDQ99B","Approved","Fri Jun 12 19:01:42 GMT 2009","Fri Jun 12 19:04:00 GMT 2009","Fri Jun 19 19:04:00 GMT 2009","Fri Jun 12 13:27:59 PDT 2009","","","138","471","On Saturday&#44; there was a suicide attack outside the German embassy in Kabul and the Taliban military organization owned the responsibility for it.","Most of the German newspapers and observers expressed the message about the chances of attack over the United States.","Germany could be a target.","Fundamentalist Muslims have a negative look over the the Afghan policy of Germany.","The German government does not have a biased policy over Pakistan alone but also over the Middle East countries too.","This is the reason for Germany being in the target.","Meanwhile&#44; the German government has said that the public video has already been sent to the knowledge of German intelligence agencies.","The German Federal Anti-crime organization is checking this video.","The president of America Obama&#44; to take charge","On the background&#44; The Americans are rather a different people in the world","","Most of the German newspapers and observers relayed the message about the possibility of an attack in the United States.","Germany could be a target.","Fundamentalist Muslims dislike Germany's policy in Afghanistan.","The German government's policy is biased against Pakistan and other Muslim countries.","That is the reason for Germany is a target.","Meanwhile, the German government has said that the public video has already been sent to the German intelligence agencies.","The German Federal Anti-crime organization is checking this video.","American President Obama is trying to take charge.","","On the whole, Americans are different from most other people in the world.","On Saturday, there was a suicide attack outside the German embassy in Kabul.  The Taliban military organization claimed responsibility."
"7YPZ4MD6NW5ZV2SDW0PZ","SSZP7B9BYYSTSYR8DRR0","Edit sentences to improve their English","Correct sentences to make them comprehensible and to correct their spelling and grammar","editing, English, writing, spelling, grammar, translation, research, JHU","$0.25","Fri Jun 12 18:41:18 GMT 2009","1","","3600","604800","Fri Jun 12 22:41:18 GMT 2009","94","","7YPZ4MD6NW5ZV2SDW0PZSYZPZB089J10TPS61YBZ","A477WG206BMM6","Approved","Fri Jun 12 19:38:47 GMT 2009","Fri Jun 12 19:43:33 GMT 2009","Fri Jun 19 19:43:33 GMT 2009","Fri Jun 12 13:28:34 PDT 2009","","","286","481","Obama&#44; becoming the president of United States of America&#44; received messages of congratulations. And is now in the range of expectation.","The German Chancellor&#44; Angela Merkel &#44; expressed his confidence on the new American president.","I belive that the Federal Republic of Germany and Persian relationship with the United Stated would solve many problems.","Russian Prime minister Mir Putin said that this serious and opn heart is a good thing","The policies of the former American president&#44; George W. Bush faced criticism.","The Administration of the international level China praised the constructive role on the movement since&#44; the American President said that the two countries have to strengthen the millitary relations to work together.","Yak says that the German expert is active in city politics","With this&#44; I believe that the coming weeks and months will have strong pressure from economic team to entail Beijing government of China to have better rate of exchange","The relationship of India and Former US administration will be better","American studies professor in New Delhi&#44; Raj said that we are in a strategic patnership as long as one nigh does not bring a change","","The German Chancellor, Angela Merkel , expressed his confidence on the new American president.","I believe that the relationship with the United States and the Federal Republic of Germany and Persia would solve many problems.","Russian Prime minister Mir Putin said that this serious and open heart is a good thing.","The policies of the former American president, George W. Bush faced criticism.","The Administration of the international level China praised the constructive role on the movement since, and the American President said that the two countries have to strengthen the military relations to work together.","Yak says that the German expert is active in city politics.","With this, I believe that the coming weeks and months will have strong pressure from the economic team to encourage the government of China to have better rate of exchange.","The relationship of India and Former US administration will be better.","","The American studies professor in New Delhi, Raj, said that we are in a strategic partnership as long as one night does not bring a change.","Obama, becoming the President of United States of America, received messages of congratulations and is now in the range of expectation."
"9XKPVKYTKRBZKK9CCSY0","SSZP7B9BYYSTSYR8DRR0","Edit sentences to improve their English","Correct sentences to make them comprehensible and to correct their spelling and grammar","editing, English, writing, spelling, grammar, translation, research, JHU","$0.25","Fri Jun 12 18:41:18 GMT 2009","1","","3600","604800","Fri Jun 12 22:41:18 GMT 2009","6","","9XKPVKYTKRBZKK9CCSY0MWWZQXSMHBCCZ15MHW90","A290HG650RGY73","Approved","Fri Jun 12 21:01:59 GMT 2009","Fri Jun 12 21:03:28 GMT 2009","Fri Jun 19 21:03:28 GMT 2009","Fri Jun 12 14:31:12 PDT 2009","","","89","491","Pope Benedict also gave a message in the name of peace to the world in the atmosphere of cooperation and stressed on developing.","Translation of the first sentence goes here.","Translation of the second sentence goes here.","In recent years the number of chemical and herbal health supplements has greatly increased in popularity&#44; a major one of which is human growth hormone&#44; commonly known as HGH.","In recent years the number of chemical and herbal health supplements has greatly increased in popularity&#44; a major one of which is human growth hormone&#44; commonly known as HGH.","In recent years the number of chemical and herbal health supplements has greatly increased in popularity&#44; a major one of which is human growth hormone&#44; commonly known as HGH.","In recent years the number of chemical and herbal health supplements has greatly increased in popularity&#44; a major one of which is human growth hormone&#44; commonly known as HGH.","In recent years the number of chemical and herbal health supplements has greatly increased in popularity&#44; a major one of which is human growth hormone&#44; commonly known as HGH.","In recent years the number of chemical and herbal health supplements has greatly increased in popularity&#44; a major one of which is human growth hormone&#44; commonly known as HGH.","In recent years the number of chemical and herbal health supplements has greatly increased in popularity&#44; a major one of which is human growth hormone&#44; commonly known as HGH.","","Translation of the first sentence goes here.","Translation of the second sentence goes here.","In recent years the number of chemical and herbal health supplements has greatly increased in popularity, a major one of which is human growth hormone, commonly known as HGH.","In recent years the number of chemical and herbal health supplements has greatly increased in popularity, a major one of which is human growth hormone, commonly known as HGH.","In recent years the number of chemical and herbal health supplements has greatly increased in popularity, a major one of which is human growth hormone, commonly known as HGH.","In recent years the number of chemical and herbal health supplements has greatly increased in popularity, a major one of which is human growth hormone, commonly known as HGH.","In recent years the number of chemical and herbal health supplements has greatly increased in popularity, a major one of which is human growth hormone, commonly known as HGH.","In recent years the number of chemical and herbal health supplements has greatly increased in popularity, a major one of which is human growth hormone, commonly known as HGH.","","In recent years the number of chemical and herbal health supplements has greatly increased in popularity, a major one of which is human growth hormone, commonly known as HGH.","Pope Benedict also gave a message to the world in the name of peace to promote an atmosphere of cooperation and stress developing relationships."
"E00ZVMD0R0485ZW66K50","SSZP7B9BYYSTSYR8DRR0","Edit sentences to improve their English","Correct sentences to make them comprehensible and to correct their spelling and grammar","editing, English, writing, spelling, grammar, translation, research, JHU","$0.25","Fri Jun 12 18:41:18 GMT 2009","1","","3600","604800","Fri Jun 12 22:41:18 GMT 2009","134","","E00ZVMD0R0485ZW66K50C0TZVZ9PGTPRXV1RZHD0","A3OHQRF1MDQ99B","Approved","Fri Jun 12 19:12:04 GMT 2009","Fri Jun 12 19:17:31 GMT 2009","Fri Jun 19 19:17:31 GMT 2009","Fri Jun 12 13:28:32 PDT 2009","","","327","501","Youm e Ashura; Youm e Ashura was observed with reverence and fervor in the whole of Iran commemorating the great sacrifice of Syed-us-Shohadaa Hazrat Imam Hussain (AS).","Mehr News Agency reported that in all major and minor cities including Tehran&#44; the capital city of Iran&#44; the mourning of Syed-us-Shohadaa Hazrat Imam Hussain (AS) was observed with veneration and devotion. A large number of believers attended these mourning gatherings and processions&#44; paying their condolences to The Prophet (S) on the martyrdom of his family members. Today the whole of Iran is grieved and sorrowful on the great sacrifice of the Prophet’s Grandson Hazrat Imam Hussain (AS) in the field of Karbala. The believers recollected the great sacrifice of Syed-us-Shohadaa Hazrat Imam Hussain (AS) in the field of Karbala and took part in gatherings and processions on a large scale.","Gaza&#44; Israeli soldiers area of the Mujahideen repulse // Palestinian example of fidelity","The Mehr news agency&#44; according to the Urdu service in Gaza وباطل right of the battle of the Chinese nature day by Israel پروحشیانہ City population bombing&#44; the Gaza Strip by Israeli air&#44; ground and naval attacks in the 3700 880 people were killed and Palestinians have been injured.","In at 275 innocent martyrs also included the Arab leaders and the doors of the international human rights organizations so-called on the death&#44; in the fold.","Gaza today&#44; the shrouds massacre of Israeli troops pulled the forced the martyrdom&#44; faith and the power of 44 Grand stand and are demonstrate the enemy and Israeli assonance Hayat are so","If the Egyptian President Hosny unlucky not to the doors of HAMAS&#44; upright and Bahadur Mujahid Israel when the defeat of the four&#44; but the with Israeli siege of Egypt&#44; Muslim sectarian siege of the Palestinians&#44; which is the most Arab history sad incident.","Meanwhile&#44; Saudi Arabia and Jordan to Israel also governments political&#44; economic assistance to help the Gaza Strip&#44; and with the unarmed Muslims treachery with the Israelis and are","New Strategy will be used with the Iran&#44; said the United States of America.","With Obama being elected as the new President of United states of America&#44; The Mehrnews agency report that the Modern and new strategy for the issue of Iran will be made easy","","The Mehr News Agency reported that in all major and minor Iranian cities including Tehran, the mourning of Syed-us-Shohadaa Hazrat Imam Hussain (AS) was observed with veneration and devotion. A large number of believers attended these mourning gatherings and processions, paying their condolences to The Prophet (S) on the deaths of his family members.  Today the whole of Iran is grieved and sorrowful because of the great sacrifice of the Prophet’s Grandson Hazrat Imam Hussain (AS) on the field of Karbala. The believers remember the great sacrifice of Syed-us-Shohadaa Hazrat Imam Hussain (AS) in the field of Karbala, and numerous follower took part in gatherings and processions.","Gaza, Israeli soldiers area of the Mujahideen repulse // Palestinian example of fidelity","The Mehr news agency, according to the Urdu service in Gaza report that the Gaza City population has been hit by Israeli air, ground and naval attacks.  880 people were killed.","The total of 275 innocent martyrs were ignored by Arab leaders and the so-called international human rights organizations.","In Gaza today, the massacre committed Israeli troops does not invalidate the courage and fortitude of the people of Gaza/","If the Egyptian President Hosny Mubarak does not allow Hamas members into his country, his cooperation with the Israelis who killed them will be one of the saddest incidents in the history of Islam.","Meanwhile, Saudi Arabia and Jordan have offered Israel  political and economic assistance to help the Gaza Strip.","The United States of America says it has changed its policy toward Iran.","sentence3","With Obama being elected as the new President of United states of America, The Mehrnews agency report that a new strategy toward Iran will be implemented.","Youm e Ashura is regarded with reverence and fervor throughout Iran, commemorating the great sacrifice of Syed-us-Shohadaa Hazrat Imam Hussain (AS)."
"RT6ZTD019YVZP95TCW90","SSZP7B9BYYSTSYR8DRR0","Edit sentences to improve their English","Correct sentences to make them comprehensible and to correct their spelling and grammar","editing, English, writing, spelling, grammar, translation, research, JHU","$0.25","Fri Jun 12 18:41:18 GMT 2009","1","","3600","604800","Fri Jun 12 22:41:18 GMT 2009","63","","RT6ZTD019YVZP95TCW90CY7ZSF9A0W4Z54ZYR1T0","AMD40D0GC1L4R","Approved","Fri Jun 12 20:05:10 GMT 2009","Fri Jun 12 20:09:25 GMT 2009","Fri Jun 19 20:09:25 GMT 2009","Fri Jun 12 13:28:27 PDT 2009","","","255","511","Iran will be a very Big challenge to American Government&#44; Said Obama.","Obama Said that the Iran&#39;s nuclear program is supported by the Islamic organisations like Hamas and Hezbollah","But&#44; Iran will not adopt the various policy of US president Bush and also&#44; the relationship with India.","Obama when talking about mutual respect said that the real purpose will be completed and also&#44; he stressed on the desire.","Obama said that the talks about the Iran in the past should not be spoken","He said in one of the interview that the new strategy should be followed by the Iran administration.","He gives a special team for the middle east crisis","The efforts will be taken towards peace woll be started after january 20.","During one of the press meet&#44; Bush acknowledged the mistake of appointing incompetants.","The News agency Mehr&#44; ssociated the admittance of the US president George Bush&#39;s mistake to a crime","","Obama said that the Iran's nuclear program is supported by Islamist organizations such as Hamas and Hezbollah.","But Iran will not adopt the various policy of US president Bush and also, the relationship with India.","Obama when talking about mutual respect said that the real purpose will be completed and also, he stressed on the desire.","Obama said that discussions about Iran in the past should not be mentioned.","He said in one of the interviews that the new strategy should be followed by the Iranian administration.","He will create a special team for the Middle East crisis.","The efforts towards peace will start after January 20.","During one of the press meetings, Bush acknowledged the mistake of appointing incompetent people.","sentence3|sentence4","The news agency Mehr, likened admission of US President George Bush's mistake to a crime.","Iran will be a very big challenge to American government, said Obama."
