question,worker,answer
9149,A26CQZGNV3GJXS,0
9149,A2V3P1XE33NYC3,1
9149,A2AWDYE8TVVZMV,0
9149,A36LOA6VLJU157,1
9149,A1YQPOF381ZJRW,1
9149,AANKP2NELIU8L,1
9149,A2Q0G9Q633CN04,0
9149,A3DY78Q4FCWTXX,1
9149,A3O81LHBBI8NPK,1
9149,A1HZJEDSWRG10C,0
9149,A1KGCOR8OXYR72,0
9149,AOQ7MU1GAI5X1,1
9149,A3FA1KFSHFVKPM,1
9149,A3N6JLEAMOBJU9,0
912,A1LZWU72K42V92,1
912,ASS4LIVDW452F,0
912,A3PRX6CU0P34NE,1
912,AQRI1E9W5268O,0
912,AF9OA6LYG27BX,0
912,A1FXXKSGZ7KVQI,1
912,A2C7UETA9SL9SK,0
912,A1V6P1ZE6Q8YEW,0
912,A1NK6UXWXKFMC7,0
912,A24LUXW1DB1QI5,1
912,AR2V2N3U8JC96,1
912,A26CQZGNV3GJXS,1
912,A2V3P1XE33NYC3,0
912,A15HVZVDQAD0UJ,0
912,AD5IKFAK8KN4P,0
912,A36SM7QM8OK3H6,0
912,ACCXC5V05C9R9,0
912,A1Z048705962W6,1
912,A17F6LB4PVB0Z6,1
912,A35DS4T8H1MWYD,0
9334,A1LZWU72K42V92,0
9334,ASS4LIVDW452F,1
9334,AQRI1E9W5268O,1
9334,A3PIAHR6PGXZNT,1
9334,A1FXXKSGZ7KVQI,0
9334,A2FUMA4UR6S920,0
9334,A1NK6UXWXKFMC7,0
9334,A3K43RI91Y567E,1
9334,A24LUXW1DB1QI5,0
9334,AJPQEZBVJXVE9,0
9334,A109CH3492UU42,1
9334,A3FHFGC3V9B3OJ,1
9334,A2AWDYE8TVVZMV,1
9334,A2Q0G9Q633CN04,1
9334,A2JPOXYZM5AJZZ,0
9334,A1X0WT0A91ZCIH,1
9334,AOAZMLP27GD81,1
9334,A36SM7QM8OK3H6,1
9334,AUJHICRFNP62C,1
9334,A2GR1NO60FBJ2,1
9290,A1LZWU72K42V92,0
9290,ASS4LIVDW452F,0
9290,A3PM8L29POUPBQ,1
9290,AQRI1E9W5268O,1
9290,A3PIAHR6PGXZNT,0
9290,AF9OA6LYG27BX,0
9290,A11VJ9HVZPID81,1
9290,ADMTRXEG43HU0,0
9290,A109CH3492UU42,1
9290,A26CQZGNV3GJXS,1
9290,A2AWDYE8TVVZMV,1
9290,A2USD3XJ7TU9Y7,0
9290,A1YQPOF381ZJRW,1
9290,A3DY78Q4FCWTXX,1
9290,A20X14OMRL0YPZ,1
9290,A3NSX46VYD9J49,1
9290,A3BMEVFSETVOUR,0
9290,A3VDQ6HZDIPBD4,1
9290,ACVEFRSUAPSEQ,1
9290,AMG9Y1YLBTKIV,0
3907,A1LZWU72K42V92,1
3907,AQRI1E9W5268O,1
3907,AF9OA6LYG27BX,0
3907,A1V6P1ZE6Q8YEW,0
3907,ADMTRXEG43HU0,1
3907,A2V3P1XE33NYC3,1
3907,AHZJB4VTLFCJ6,1
3907,A2AWDYE8TVVZMV,0
3907,AANKP2NELIU8L,1
3907,A2JPOXYZM5AJZZ,0
3907,A15HVZVDQAD0UJ,0
3907,A36SM7QM8OK3H6,0
3907,A1OIXGF4N7O93T,1
3907,A2CHE0DIBI76UU,1
3907,A2GR1NO60FBJ2,0
3907,A2AGDF3VY0L1QP,0
3907,AOQ7MU1GAI5X1,0
3907,A2DTELFC4X0QJQ,1
3907,A2XC4HFAFB1FRP,0
3907,A1WY3YGT618GC0,0
6635,A1LZWU72K42V92,0
6635,A9KPCMO1J1LQF,1
6635,AF9OA6LYG27BX,0
6635,A1FXXKSGZ7KVQI,0
6635,A2C7UETA9SL9SK,0
6635,A11VJ9HVZPID81,1
6635,AR2V2N3U8JC96,1
6635,A109CH3492UU42,1
6635,A3FHFGC3V9B3OJ,1
6635,A2AWDYE8TVVZMV,1
6635,A2USD3XJ7TU9Y7,1
6635,ALQPGVQZEZSUE,0
6635,A20X14OMRL0YPZ,1
6635,A1OIXGF4N7O93T,0
6635,A1Z048705962W6,1
6635,A2GR1NO60FBJ2,1
6635,A1MADOUB1BA0A5,1
6635,AQORJW4W8U9YU,1
6635,A2ALWT2BUSXD83,0
6635,A2FBT0BSFOV91D,1
8447,A1LZWU72K42V92,0
8447,A9KPCMO1J1LQF,1
8447,AQRI1E9W5268O,0
8447,A1FXXKSGZ7KVQI,0
8447,A2C7UETA9SL9SK,1
8447,A2FUMA4UR6S920,1
8447,A2TR0BG1WR2KJB,1
8447,AR2V2N3U8JC96,1
8447,A26CQZGNV3GJXS,1
8447,AANKP2NELIU8L,0
8447,ALQPGVQZEZSUE,1
8447,A2JPOXYZM5AJZZ,0
8447,A25COC9WM9XVME,1
8447,A19BMRBO5UAD6H,1
8447,A2QYPEWPAGGKLQ,1
8447,A1OIXGF4N7O93T,1
8447,ASRI4XGCPE999,1
8447,A1UUNYHX3M8O3O,1
8447,A3NPYIGN1MP121,1
8447,AW0MG225VXWCN,1
10182,A1LZWU72K42V92,0
10182,AQRI1E9W5268O,1
10182,A3PIAHR6PGXZNT,1
10182,AF9OA6LYG27BX,0
10182,A1FXXKSGZ7KVQI,0
10182,A11VJ9HVZPID81,1
10182,ADMTRXEG43HU0,0
10182,A3K43RI91Y567E,1
10182,A2V3P1XE33NYC3,0
10182,A23VQ6YY9YM32S,1
10182,AANKP2NELIU8L,0
10182,A2C57JVPIOH7F2,0
10182,A3O81LHBBI8NPK,0
10182,A2QYPEWPAGGKLQ,0
10182,A1OIXGF4N7O93T,1
10182,A1HZJEDSWRG10C,0
10182,A1TEQTP52NS7D1,1
10182,ADPH5QAINZCR4,1
10182,A3D9L5CQXK1YJL,0
10182,A1WRYUFOYFF8QO,1
7302,A1LZWU72K42V92,0
7302,AQRI1E9W5268O,1
7302,AF9OA6LYG27BX,1
7302,A166A2M31CW2C7,1
7302,A1NK6UXWXKFMC7,1
7302,ADMTRXEG43HU0,1
7302,A3K43RI91Y567E,0
7302,A24LUXW1DB1QI5,1
7302,A2V3P1XE33NYC3,0
7302,A3FHFGC3V9B3OJ,1
7302,A23VQ6YY9YM32S,0
7302,ALQPGVQZEZSUE,0
7302,A2JPOXYZM5AJZZ,1
7302,A15HVZVDQAD0UJ,1
7302,A20X14OMRL0YPZ,1
7302,A3NPYIGN1MP121,1
7302,A3NSX46VYD9J49,1
7302,A2K5K848SPDG2L,1
7302,A2ALWT2BUSXD83,1
7302,A87D3K9YVKTQ7,0
9509,A1LZWU72K42V92,0
9509,A3PM8L29POUPBQ,0
9509,AQRI1E9W5268O,1
9509,AF9OA6LYG27BX,1
9509,A166A2M31CW2C7,0
9509,A1FXXKSGZ7KVQI,0
9509,A1NK6UXWXKFMC7,1
9509,A11VJ9HVZPID81,0
9509,A3K43RI91Y567E,1
9509,A109CH3492UU42,1
9509,A1YQPOF381ZJRW,1
9509,A2Q0G9Q633CN04,0
9509,A15HVZVDQAD0UJ,1
9509,AOAZMLP27GD81,0
9509,AD5IKFAK8KN4P,0
9509,A2QYPEWPAGGKLQ,0
9509,A1Z048705962W6,1
9509,A3NPYIGN1MP121,1
9509,A36470UBRH28GO,1
9509,A3FA1KFSHFVKPM,1
1671,A1LZWU72K42V92,1
1671,A3PM8L29POUPBQ,0
1671,AQRI1E9W5268O,0
1671,A1NK6UXWXKFMC7,0
1671,A11VJ9HVZPID81,0
1671,AR2V2N3U8JC96,0
1671,A2RMJNF6IPI42F,0
1671,A26CQZGNV3GJXS,0
1671,A2V3P1XE33NYC3,1
1671,A2AWDYE8TVVZMV,0
1671,A2JPOXYZM5AJZZ,0
1671,A19BMRBO5UAD6H,1
1671,A3O81LHBBI8NPK,1
1671,A1Z048705962W6,1
1671,AUJHICRFNP62C,1
1671,A36470UBRH28GO,0
1671,ASHOXF02ZJWXL,0
1671,A2ALWT2BUSXD83,1
1671,ANK8K5WTHJ61C,0
1671,AOLFXWNS32XOE,0
2314,A1LZWU72K42V92,1
2314,ASS4LIVDW452F,0
2314,A3PM8L29POUPBQ,0
2314,AQRI1E9W5268O,0
2314,A3PIAHR6PGXZNT,0
2314,AF9OA6LYG27BX,0
2314,A1NK6UXWXKFMC7,0
2314,A11VJ9HVZPID81,0
2314,AHZJB4VTLFCJ6,0
2314,A3TVDFJ22T1FFN,1
2314,A2USD3XJ7TU9Y7,0
2314,ALQPGVQZEZSUE,0
2314,A2JPOXYZM5AJZZ,1
2314,A2S96ZZ70YFPSK,0
2314,A2QYPEWPAGGKLQ,0
2314,A1OIXGF4N7O93T,0
2314,A3NSX46VYD9J49,0
2314,AQORJW4W8U9YU,0
2314,A3FA1KFSHFVKPM,0
2314,A82BT104GBNC,1
1905,A1LZWU72K42V92,0
1905,ASS4LIVDW452F,0
1905,A3PRX6CU0P34NE,1
1905,AQRI1E9W5268O,1
1905,AF9OA6LYG27BX,0
1905,A1FXXKSGZ7KVQI,0
1905,A2FUMA4UR6S920,0
1905,A1NK6UXWXKFMC7,0
1905,ADMTRXEG43HU0,0
1905,AR2V2N3U8JC96,0
1905,A2AWDYE8TVVZMV,0
1905,A1YQPOF381ZJRW,0
1905,ALQPGVQZEZSUE,1
1905,A15HVZVDQAD0UJ,1
1905,AOAZMLP27GD81,0
1905,A20X14OMRL0YPZ,0
1905,A2QYPEWPAGGKLQ,0
1905,A1OIXGF4N7O93T,0
1905,A32H5INU9CYMCI,1
1905,AZ8KL6F16ZS7G,1
10018,A1LZWU72K42V92,1
10018,A9KPCMO1J1LQF,0
10018,A3PM8L29POUPBQ,1
10018,AQRI1E9W5268O,0
10018,AF9OA6LYG27BX,1
10018,A166A2M31CW2C7,1
10018,A11VJ9HVZPID81,0
10018,ADMTRXEG43HU0,0
10018,AJPQEZBVJXVE9,0
10018,A2V3P1XE33NYC3,1
10018,AHZJB4VTLFCJ6,1
10018,A2AWDYE8TVVZMV,0
10018,A2JUIW09ZP5KFS,1
10018,ALQPGVQZEZSUE,1
10018,A2JPOXYZM5AJZZ,1
10018,A3PAKT8TH3N2ZZ,1
10018,A1TEQTP52NS7D1,1
10018,A1KGCOR8OXYR72,0
10018,A2ALWT2BUSXD83,1
10018,A2BLQ1GVEHJR8T,1
7970,A1LZWU72K42V92,1
7970,ASS4LIVDW452F,1
7970,A9KPCMO1J1LQF,1
7970,AF9OA6LYG27BX,1
7970,A1FXXKSGZ7KVQI,0
7970,ADMTRXEG43HU0,0
7970,A3K43RI91Y567E,0
7970,A2V3P1XE33NYC3,1
7970,AHZJB4VTLFCJ6,1
7970,A2AWDYE8TVVZMV,1
7970,AW7J1S3K29XOA,1
7970,A23VQ6YY9YM32S,1
7970,A2USD3XJ7TU9Y7,1
7970,A1YQPOF381ZJRW,1
7970,A19BMRBO5UAD6H,1
7970,A36470UBRH28GO,1
7970,A22ZXHWYRRWDCL,1
7970,A87D3K9YVKTQ7,1
7970,AFKZZEURTCR8U,1
7970,A2BLQ1GVEHJR8T,1
23,A1LZWU72K42V92,0
23,ASS4LIVDW452F,0
23,A2QAIIROYI52KO,1
23,A3PRX6CU0P34NE,0
23,A9KPCMO1J1LQF,1
23,A3PM8L29POUPBQ,1
23,AQRI1E9W5268O,1
23,A3PIAHR6PGXZNT,1
23,AF9OA6LYG27BX,1
23,A166A2M31CW2C7,0
23,A1FXXKSGZ7KVQI,1
23,A2C7UETA9SL9SK,0
23,A2FUMA4UR6S920,0
23,A1V6P1ZE6Q8YEW,0
23,A1NK6UXWXKFMC7,1
23,A11VJ9HVZPID81,0
23,ADMTRXEG43HU0,0
23,ABI0GL9ER3H1M,0
23,A3K43RI91Y567E,1
23,A24LUXW1DB1QI5,0
8146,A1LZWU72K42V92,1
8146,A9KPCMO1J1LQF,0
8146,A3PM8L29POUPBQ,1
8146,AQRI1E9W5268O,1
8146,AF9OA6LYG27BX,0
8146,A166A2M31CW2C7,1
8146,AR2V2N3U8JC96,1
8146,A2V3P1XE33NYC3,0
8146,A1YQPOF381ZJRW,1
8146,A2C57JVPIOH7F2,1
8146,AD5IKFAK8KN4P,0
8146,A20X14OMRL0YPZ,0
8146,A2QYPEWPAGGKLQ,1
8146,A1OIXGF4N7O93T,0
8146,AUJHICRFNP62C,1
8146,A2CHE0DIBI76UU,1
8146,A2AGDF3VY0L1QP,0
8146,A26DN070RE46KD,0
8146,ASHOXF02ZJWXL,0
8146,A2BLQ1GVEHJR8T,1
7503,A1LZWU72K42V92,1
7503,A3PM8L29POUPBQ,1
7503,AQRI1E9W5268O,1
7503,A11VJ9HVZPID81,1
7503,ADMTRXEG43HU0,1
7503,A3K43RI91Y567E,0
7503,A24LUXW1DB1QI5,0
7503,A2V3P1XE33NYC3,1
7503,AW7J1S3K29XOA,1
7503,ALQPGVQZEZSUE,1
7503,A2Q0G9Q633CN04,0
7503,A19BMRBO5UAD6H,1
7503,ACCXC5V05C9R9,0
7503,A2QYPEWPAGGKLQ,1
7503,A1Z048705962W6,0
7503,A3NSX46VYD9J49,1
7503,A3D9L5CQXK1YJL,1
7503,A27I79P03I0ZPO,0
7503,A2CWJRAEFZ44HU,0
7503,A1WY3YGT618GC0,1
137,A1LZWU72K42V92,0
137,A9KPCMO1J1LQF,0
137,AQRI1E9W5268O,0
137,AF9OA6LYG27BX,1
137,A1FXXKSGZ7KVQI,1
137,A11VJ9HVZPID81,0
137,A2RMJNF6IPI42F,0
137,A2V3P1XE33NYC3,1
137,A3FHFGC3V9B3OJ,0
137,A2AWDYE8TVVZMV,0
137,AW7J1S3K29XOA,0
137,AANKP2NELIU8L,1
137,ALQPGVQZEZSUE,1
137,A15HVZVDQAD0UJ,1
137,A2S96ZZ70YFPSK,1
137,A1OIXGF4N7O93T,1
137,A3NSX46VYD9J49,1
137,A1HZJEDSWRG10C,1
137,A1QK90OHMNVT6N,0
137,A3FA1KFSHFVKPM,0
569,A1LZWU72K42V92,0
569,A2QAIIROYI52KO,0
569,A3PM8L29POUPBQ,1
569,AQRI1E9W5268O,0
569,AF9OA6LYG27BX,0
569,A2FUMA4UR6S920,1
569,A1NK6UXWXKFMC7,0
569,A3K43RI91Y567E,0
569,AHZJB4VTLFCJ6,0
569,A2AWDYE8TVVZMV,0
569,A1YQPOF381ZJRW,0
569,A2JPOXYZM5AJZZ,1
569,A2QYPEWPAGGKLQ,1
569,A1UUNYHX3M8O3O,0
569,A2GR1NO60FBJ2,1
569,A17F6LB4PVB0Z6,0
569,A1QK90OHMNVT6N,0
569,ADPH5QAINZCR4,0
569,A3D9L5CQXK1YJL,0
569,A2CWJRAEFZ44HU,0
4784,A1LZWU72K42V92,0
4784,A3PM8L29POUPBQ,1
4784,AQRI1E9W5268O,0
4784,AF9OA6LYG27BX,0
4784,A1FXXKSGZ7KVQI,1
4784,ADMTRXEG43HU0,1
4784,A3K43RI91Y567E,0
4784,AJPQEZBVJXVE9,1
4784,AR2V2N3U8JC96,1
4784,A3FHFGC3V9B3OJ,1
4784,A1YQPOF381ZJRW,1
4784,ALQPGVQZEZSUE,0
4784,AOAZMLP27GD81,1
4784,ACCXC5V05C9R9,0
4784,A3O81LHBBI8NPK,0
4784,A1OIXGF4N7O93T,0
4784,A1Z048705962W6,0
4784,A32H5INU9CYMCI,0
4784,A22ZXHWYRRWDCL,0
4784,AQORJW4W8U9YU,0
1113,A1LZWU72K42V92,0
1113,A9KPCMO1J1LQF,0
1113,A3PM8L29POUPBQ,0
1113,AQRI1E9W5268O,0
1113,A3PIAHR6PGXZNT,0
1113,AF9OA6LYG27BX,0
1113,A2FUMA4UR6S920,0
1113,ADMTRXEG43HU0,1
1113,AR2V2N3U8JC96,0
1113,A2V3P1XE33NYC3,0
1113,A2AWDYE8TVVZMV,1
1113,A36LOA6VLJU157,1
1113,A1YQPOF381ZJRW,1
1113,ALQPGVQZEZSUE,0
1113,A2JPOXYZM5AJZZ,1
1113,A3O81LHBBI8NPK,1
1113,A2GR1NO60FBJ2,0
1113,A34WGHYYMQWJF0,1
1113,AFKZZEURTCR8U,1
1113,A2BLQ1GVEHJR8T,0
7951,A1LZWU72K42V92,1
7951,A9KPCMO1J1LQF,0
7951,AF9OA6LYG27BX,1
7951,A2C7UETA9SL9SK,0
7951,A1V6P1ZE6Q8YEW,1
7951,ADMTRXEG43HU0,0
7951,AR2V2N3U8JC96,1
7951,A26CQZGNV3GJXS,1
7951,A2V3P1XE33NYC3,0
7951,A3FHFGC3V9B3OJ,1
7951,A2AWDYE8TVVZMV,1
7951,A1YQPOF381ZJRW,1
7951,A2Q0G9Q633CN04,0
7951,A36SM7QM8OK3H6,1
7951,A20X14OMRL0YPZ,1
7951,ACCXC5V05C9R9,1
7951,A3O81LHBBI8NPK,1
7951,A1OIXGF4N7O93T,0
7951,AUJHICRFNP62C,1
7951,A1WY3YGT618GC0,1
9416,A1LZWU72K42V92,1
9416,A3PM8L29POUPBQ,1
9416,AQRI1E9W5268O,1
9416,AF9OA6LYG27BX,0
9416,A166A2M31CW2C7,1
9416,A1NK6UXWXKFMC7,1
9416,A11VJ9HVZPID81,0
9416,A3K43RI91Y567E,1
9416,A26CQZGNV3GJXS,1
9416,A2V3P1XE33NYC3,1
9416,A3DY78Q4FCWTXX,1
9416,A3O81LHBBI8NPK,0
9416,A7PEG6BU5QH3P,0
9416,A3NSX46VYD9J49,1
9416,A1TEQTP52NS7D1,1
9416,A17F6LB4PVB0Z6,1
9416,A1QK90OHMNVT6N,1
9416,ADPH5QAINZCR4,0
9416,A82BT104GBNC,1
9416,A2BLQ1GVEHJR8T,0
3268,A1LZWU72K42V92,0
3268,ASS4LIVDW452F,1
3268,A3PM8L29POUPBQ,0
3268,AQRI1E9W5268O,0
3268,A3PIAHR6PGXZNT,0
3268,AF9OA6LYG27BX,0
3268,A1FXXKSGZ7KVQI,1
3268,A2FUMA4UR6S920,1
3268,ADMTRXEG43HU0,1
3268,A24LUXW1DB1QI5,0
3268,A2TR0BG1WR2KJB,0
3268,AR2V2N3U8JC96,1
3268,A2V3P1XE33NYC3,0
3268,A3FHFGC3V9B3OJ,1
3268,AW7J1S3K29XOA,0
3268,A3DLWGA9J3LU3H,1
3268,A2S96ZZ70YFPSK,1
3268,A2CHE0DIBI76UU,1
3268,AOQ7MU1GAI5X1,0
3268,A2CWJRAEFZ44HU,1
156,A1LZWU72K42V92,0
156,A3PM8L29POUPBQ,0
156,A2C7UETA9SL9SK,0
156,A2FUMA4UR6S920,1
156,A1NK6UXWXKFMC7,0
156,AR2V2N3U8JC96,0
156,A2V3P1XE33NYC3,1
156,A3FHFGC3V9B3OJ,0
156,A2AWDYE8TVVZMV,1
156,A2USD3XJ7TU9Y7,0
156,A1YQPOF381ZJRW,0
156,A36SM7QM8OK3H6,0
156,ACCXC5V05C9R9,0
156,A2QYPEWPAGGKLQ,0
156,A1Z048705962W6,0
156,A32H5INU9CYMCI,1
156,A1QK90OHMNVT6N,0
156,A3P2LT53J1GUBG,0
156,A22ZXHWYRRWDCL,1
156,A35DS4T8H1MWYD,1
1331,A1LZWU72K42V92,0
1331,ASS4LIVDW452F,0
1331,A3PRX6CU0P34NE,0
1331,A3PM8L29POUPBQ,0
1331,AF9OA6LYG27BX,0
1331,A166A2M31CW2C7,1
1331,A1FXXKSGZ7KVQI,0
1331,A2FUMA4UR6S920,1
1331,A1NK6UXWXKFMC7,0
1331,ADMTRXEG43HU0,0
1331,A3K43RI91Y567E,1
1331,A2V3P1XE33NYC3,1
1331,AHZJB4VTLFCJ6,1
1331,A3FHFGC3V9B3OJ,1
1331,A2AWDYE8TVVZMV,0
1331,ADPH5QAINZCR4,0
1331,A3D9L5CQXK1YJL,1
1331,A3FA1KFSHFVKPM,1
1331,AYXIDCIGUA037,0
1331,A1WY3YGT618GC0,1
8686,A1LZWU72K42V92,1
8686,ASS4LIVDW452F,1
8686,A3PM8L29POUPBQ,1
8686,AQRI1E9W5268O,1
8686,A1FXXKSGZ7KVQI,0
8686,ABI0GL9ER3H1M,1
8686,AR2V2N3U8JC96,0
8686,A2V3P1XE33NYC3,0
8686,A2AWDYE8TVVZMV,1
8686,AANKP2NELIU8L,1
8686,A2C57JVPIOH7F2,1
8686,A19BMRBO5UAD6H,1
8686,A2S96ZZ70YFPSK,0
8686,A36SM7QM8OK3H6,1
8686,ACCXC5V05C9R9,0
8686,A3O81LHBBI8NPK,0
8686,A2QYPEWPAGGKLQ,0
8686,A36470UBRH28GO,0
8686,A3D9L5CQXK1YJL,0
8686,A3FA1KFSHFVKPM,1
6547,A1LZWU72K42V92,1
6547,ASS4LIVDW452F,1
6547,AQRI1E9W5268O,1
6547,A3PIAHR6PGXZNT,1
6547,A3K43RI91Y567E,1
6547,A24LUXW1DB1QI5,1
6547,AJPQEZBVJXVE9,1
6547,A2RMJNF6IPI42F,1
6547,A2AWDYE8TVVZMV,0
6547,A1YQPOF381ZJRW,1
6547,ALQPGVQZEZSUE,1
6547,A2C57JVPIOH7F2,1
6547,A2JPOXYZM5AJZZ,1
6547,A19BMRBO5UAD6H,0
6547,A2QYPEWPAGGKLQ,1
6547,A1OIXGF4N7O93T,0
6547,A1Z048705962W6,1
6547,A1KGCOR8OXYR72,0
6547,A2XC4HFAFB1FRP,1
6547,A8JECF23CRGF,1
633,A1LZWU72K42V92,0
633,A9KPCMO1J1LQF,0
633,AQRI1E9W5268O,0
633,A166A2M31CW2C7,1
633,A2C7UETA9SL9SK,0
633,A2TR0BG1WR2KJB,0
633,A26CQZGNV3GJXS,0
633,A2V3P1XE33NYC3,0
633,A3FHFGC3V9B3OJ,0
633,A2AWDYE8TVVZMV,0
633,A2USD3XJ7TU9Y7,0
633,A1YQPOF381ZJRW,0
633,A1X0WT0A91ZCIH,0
633,A3PAKT8TH3N2ZZ,0
633,ACCXC5V05C9R9,1
633,A3O81LHBBI8NPK,0
633,ASRI4XGCPE999,1
633,A1KGCOR8OXYR72,0
633,A1MADOUB1BA0A5,0
633,A2ALWT2BUSXD83,1
103,A1LZWU72K42V92,0
103,A9KPCMO1J1LQF,0
103,A3PM8L29POUPBQ,0
103,AQRI1E9W5268O,0
103,A11VJ9HVZPID81,1
103,A2V3P1XE33NYC3,1
103,A1YQPOF381ZJRW,0
103,AANKP2NELIU8L,0
103,A25COC9WM9XVME,1
103,AD5IKFAK8KN4P,0
103,A36SM7QM8OK3H6,0
103,A3O81LHBBI8NPK,0
103,A2QYPEWPAGGKLQ,0
103,A1OIXGF4N7O93T,1
103,A2CHE0DIBI76UU,0
103,A3NPYIGN1MP121,0
103,AMUL16N6WKIRI,0
103,A36470UBRH28GO,1
103,A2GR1NO60FBJ2,0
103,A3NSX46VYD9J49,1
9432,A1LZWU72K42V92,1
9432,AQRI1E9W5268O,0
9432,AF9OA6LYG27BX,0
9432,A2C7UETA9SL9SK,0
9432,AR2V2N3U8JC96,0
9432,A2V3P1XE33NYC3,1
9432,A2AWDYE8TVVZMV,1
9432,AW7J1S3K29XOA,1
9432,A21D1EVLIOKUKO,1
9432,A1YQPOF381ZJRW,1
9432,ALQPGVQZEZSUE,1
9432,A2JPOXYZM5AJZZ,0
9432,A2S96ZZ70YFPSK,1
9432,A36SM7QM8OK3H6,1
9432,A2QYPEWPAGGKLQ,0
9432,A36470UBRH28GO,1
9432,A25ZNH4TNZBJOG,1
9432,A22ZXHWYRRWDCL,1
9432,A2CWJRAEFZ44HU,1
9432,A1WY3YGT618GC0,1
2885,A1LZWU72K42V92,0
2885,A2QAIIROYI52KO,1
2885,A3PM8L29POUPBQ,0
2885,AQRI1E9W5268O,0
2885,A1FXXKSGZ7KVQI,1
2885,A2FUMA4UR6S920,1
2885,A1NK6UXWXKFMC7,1
2885,ADMTRXEG43HU0,0
2885,AJPQEZBVJXVE9,0
2885,A26CQZGNV3GJXS,1
2885,AHZJB4VTLFCJ6,0
2885,A23VQ6YY9YM32S,0
2885,A2USD3XJ7TU9Y7,1
2885,A2JPOXYZM5AJZZ,1
2885,A15HVZVDQAD0UJ,0
2885,A3PAKT8TH3N2ZZ,1
2885,A2AGDF3VY0L1QP,1
2885,A3VDQ6HZDIPBD4,1
2885,A1QK90OHMNVT6N,0
2885,A87D3K9YVKTQ7,1
8796,A1LZWU72K42V92,1
8796,A3PM8L29POUPBQ,0
8796,AQRI1E9W5268O,1
8796,A3PIAHR6PGXZNT,0
8796,AF9OA6LYG27BX,1
8796,A2C7UETA9SL9SK,1
8796,ABI0GL9ER3H1M,1
8796,A24LUXW1DB1QI5,1
8796,AJPQEZBVJXVE9,1
8796,A2V3P1XE33NYC3,0
8796,A2AWDYE8TVVZMV,1
8796,A23VQ6YY9YM32S,1
8796,ALQPGVQZEZSUE,0
8796,A19BMRBO5UAD6H,1
8796,A3DLWGA9J3LU3H,1
8796,AD5IKFAK8KN4P,0
8796,A2QYPEWPAGGKLQ,0
8796,A1TEQTP52NS7D1,1
8796,ASHOXF02ZJWXL,1
8796,A34WGHYYMQWJF0,1
1990,A1LZWU72K42V92,0
1990,A1FXXKSGZ7KVQI,1
1990,AR2V2N3U8JC96,0
1990,A109CH3492UU42,0
1990,A2V3P1XE33NYC3,1
1990,A3FHFGC3V9B3OJ,1
1990,A23VQ6YY9YM32S,0
1990,A2USD3XJ7TU9Y7,0
1990,A1YQPOF381ZJRW,0
1990,ALQPGVQZEZSUE,1
1990,AOAZMLP27GD81,1
1990,A1Z048705962W6,0
1990,A3NSX46VYD9J49,1
