question,worker,answer
276,9,2
276,20,2
276,22,2
276,23,2
276,24,2
276,31,2
276,37,2
276,50,2
632,1,3
632,3,3
632,5,3
632,9,3
632,13,3
632,29,3
632,37,1
632,43,3
632,65,1
632,105,3
128,1,3
128,2,3
128,3,3
128,12,1
128,13,3
128,20,3
128,28,3
128,35,0
128,44,3
128,47,3
448,1,2
448,3,2
448,13,2
448,17,2
448,20,1
448,35,2
448,37,2
448,43,2
448,50,2
448,58,2
705,1,2
705,13,2
705,20,2
705,22,2
705,29,2
705,30,3
705,34,2
705,58,2
705,60,2
705,61,0
183,1,3
183,25,3
183,29,3
183,31,3
183,33,3
183,34,3
183,37,1
183,55,3
183,75,3
183,95,3
290,1,1
290,3,1
290,7,1
290,12,1
290,13,1
290,16,1
290,21,1
290,22,1
290,29,1
290,45,1
259,1,2
259,7,2
259,9,2
259,13,2
259,34,2
259,37,2
259,56,0
259,58,2
259,62,2
259,98,1
71,1,2
71,13,2
71,15,2
71,34,2
71,35,2
71,47,2
71,51,2
71,54,2
71,55,2
71,66,2
479,1,3
479,3,3
479,17,3
479,20,3
479,22,3
479,23,3
479,31,3
479,32,3
479,35,3
479,65,3
359,1,2
359,9,2
359,16,2
359,22,2
359,25,2
359,34,2
359,48,2
359,55,2
359,61,2
359,97,2
88,1,1
88,9,1
88,10,1
88,16,1
88,19,1
88,21,1
88,37,2
88,42,1
88,51,1
88,55,1
102,1,1
102,9,1
102,15,1
102,27,1
102,28,1
102,31,1
102,34,1
102,50,2
102,60,1
102,73,1
100,1,0
100,3,0
100,4,0
100,10,0
100,13,0
100,26,0
100,34,0
100,49,0
100,56,0
100,61,0
525,1,1
525,3,1
525,13,1
525,19,1
525,31,1
525,40,1
525,53,1
525,56,1
525,60,1
525,65,1
682,1,1
682,15,0
682,21,1
682,22,1
682,25,1
682,28,1
682,30,3
682,31,1
682,50,1
682,58,1
113,1,3
113,2,3
113,3,3
113,12,1
113,20,0
113,23,3
113,37,3
113,52,3
113,54,3
113,73,3
518,1,2
518,2,2
518,9,2
518,11,2
518,13,2
518,16,2
518,19,2
518,31,2
518,53,2
518,65,0
377,1,2
377,13,2
377,17,2
377,20,2
377,28,2
377,29,2
377,37,3
377,42,2
377,55,2
377,60,2
174,1,3
174,3,3
174,6,3
174,10,3
174,13,3
174,21,3
174,22,3
174,35,3
174,60,3
174,61,3
23,1,0
23,3,0
23,10,0
23,13,0
23,20,2
23,36,0
23,39,0
23,48,0
23,55,0
23,64,0
366,1,3
366,4,3
366,16,3
366,21,3
366,34,3
366,35,3
366,39,3
366,41,3
366,43,3
366,51,3
222,1,2
222,9,2
222,10,2
222,13,2
222,16,2
222,20,2
222,34,2
222,41,2
222,54,2
222,72,2
78,1,3
78,9,3
78,10,3
78,16,3
78,20,3
78,21,3
78,22,3
78,29,3
78,30,0
78,43,3
213,1,1
213,14,0
213,15,1
213,16,1
213,17,1
213,23,1
213,31,3
213,34,2
213,35,1
213,40,1
115,1,2
115,3,2
115,9,2
115,12,1
115,13,2
115,20,1
115,41,2
115,51,2
115,53,2
115,54,2
579,1,2
579,7,2
579,9,2
579,12,2
579,13,2
579,17,2
579,20,2
579,25,2
579,51,2
579,53,2
383,1,1
383,10,1
383,34,1
383,39,1
383,40,1
383,44,0
383,47,1
383,48,1
383,79,3
383,102,1
593,1,1
593,3,1
593,9,1
593,15,1
593,22,1
593,37,1
593,39,1
593,41,1
593,53,1
593,80,3
8,1,0
8,3,0
8,5,2
8,20,0
8,23,0
8,40,0
8,44,2
8,45,0
8,46,0
8,47,0
568,1,2
568,14,2
568,20,2
568,40,2
568,43,2
568,54,0
568,56,2
568,61,2
568,63,2
568,89,2
269,1,0
269,3,0
269,13,0
269,15,3
269,16,0
269,22,0
269,36,0
269,53,0
269,57,0
269,75,0
42,1,0
42,10,0
42,11,0
42,12,2
42,16,0
42,35,0
42,40,0
42,43,0
42,58,0
42,65,3
428,1,0
428,3,0
428,5,0
428,17,0
428,27,0
428,34,0
428,41,0
428,61,0
428,72,0
428,80,0
562,1,1
562,4,1
562,13,1
562,16,1
562,21,1
562,22,3
562,37,1
562,40,1
562,43,1
562,48,1
57,1,3
57,5,3
57,8,3
57,37,3
57,43,3
57,45,3
57,47,3
57,49,3
57,52,3
57,80,3
433,1,0
433,5,0
433,9,0
433,15,0
433,16,0
433,25,0
433,28,0
433,43,0
433,52,0
433,58,0
257,1,0
257,2,0
257,5,0
257,31,0
257,35,0
257,37,0
257,48,0
257,52,0
257,60,0
257,90,0
31,1,2
31,9,2
31,10,2
31,13,2
31,15,2
31,20,2
31,31,2
31,35,2
31,43,2
31,48,2
6,1,2
6,13,2
6,16,2
6,20,1
6,25,2
6,35,2
6,36,2
6,37,2
6,38,2
6,39,2
317,1,3
317,2,3
317,3,3
317,10,3
317,13,3
317,16,2
317,22,1
317,34,3
317,37,0
317,62,3
426,1,1
426,9,1
426,13,1
426,28,1
426,34,1
426,35,1
426,37,1
426,40,1
426,54,1
426,58,1
311,1,3
311,9,3
311,15,0
311,28,2
311,34,3
311,35,3
311,37,3
311,58,3
311,87,3
311,101,3
451,1,3
451,13,3
451,16,3
451,31,3
451,35,3
451,36,3
451,37,0
451,43,3
451,62,3
451,94,3
156,1,2
156,3,2
156,8,2
156,21,2
156,22,2
156,25,2
156,31,0
156,35,2
156,39,3
156,56,2
580,1,3
580,3,3
580,12,2
580,15,0
580,22,3
580,27,3
580,31,3
580,44,3
580,51,3
580,80,3
97,1,1
97,10,1
97,15,0
97,17,1
97,31,1
97,37,1
97,39,1
97,43,1
97,62,1
97,90,3
617,1,2
617,10,2
617,19,2
617,21,2
617,31,2
617,34,2
617,35,2
617,39,2
617,43,2
617,58,2
445,1,0
445,3,0
445,10,0
445,13,0
445,16,0
445,20,0
445,25,0
445,37,0
445,43,0
445,45,0
301,1,3
301,3,3
301,5,1
301,10,3
301,13,3
301,31,3
301,35,3
301,39,3
301,55,3
301,56,3
595,1,3
595,12,3
595,13,3
595,20,3
595,21,3
595,32,3
595,35,2
595,50,2
595,58,3
595,59,2
142,1,2
142,9,2
142,10,2
142,16,3
142,20,2
142,21,2
142,22,2
142,37,2
142,52,2
142,86,2
75,1,3
75,5,3
75,15,3
75,17,3
75,23,3
75,34,2
75,40,3
75,43,3
75,52,3
75,56,3
162,1,1
162,9,0
162,16,1
162,27,1
162,29,1
162,31,1
162,42,1
162,48,1
162,58,1
162,85,1
555,1,2
555,16,2
555,20,2
555,22,2
555,23,2
555,34,2
555,35,2
555,36,2
555,40,2
555,63,2
185,1,3
185,12,3
185,20,3
185,21,3
185,25,3
185,31,3
185,35,3
185,43,3
185,55,3
185,60,3
459,1,2
459,6,2
459,12,3
459,13,2
459,15,3
459,22,2
459,23,2
459,34,2
459,55,2
459,56,2
556,1,2
556,5,2
556,13,2
556,17,2
556,19,2
556,20,0
556,25,2
556,35,2
556,39,2
556,66,2
12,1,1
12,2,1
12,4,1
12,8,1
12,10,1
12,26,1
12,31,1
12,34,1
12,43,1
12,50,1
229,1,0
229,9,0
229,13,0
229,23,0
229,34,0
229,37,0
229,40,0
229,43,0
229,51,0
229,55,0
497,1,3
497,4,3
497,5,3
497,21,3
497,23,3
497,35,3
497,43,3
497,53,3
497,54,3
497,55,3
563,1,0
563,6,0
563,10,0
563,14,0
563,16,0
563,25,0
563,34,0
563,45,0
563,47,0
563,61,0
275,1,1
275,3,1
275,16,1
275,31,1
275,32,1
275,34,1
275,35,1
275,43,1
275,49,1
275,69,1
415,1,2
415,6,2
415,22,2
415,31,2
415,35,2
415,41,2
415,58,2
415,62,2
415,63,2
415,69,2
287,1,0
287,3,0
287,9,0
287,11,0
287,20,3
287,22,0
287,29,0
287,43,0
287,58,0
287,90,0
581,1,2
581,13,2
581,19,2
581,37,2
581,39,2
581,41,2
581,43,2
581,47,2
581,56,2
581,63,2
46,1,0
46,2,0
46,7,0
46,9,0
46,16,0
46,23,0
46,37,0
46,40,0
46,43,0
46,47,0
272,1,3
272,16,3
272,28,1
272,29,3
272,34,3
272,39,3
272,42,3
272,48,3
272,58,3
272,88,3
650,1,2
650,2,2
650,3,2
650,9,2
650,16,2
650,17,2
650,20,2
650,35,2
650,40,2
650,43,2
678,1,3
678,13,3
678,16,3
678,20,3
678,22,3
678,25,3
678,34,3
678,43,3
678,54,3
678,88,3
155,1,2
155,2,2
155,3,2
155,4,2
155,10,2
155,15,2
155,22,2
155,23,2
155,40,2
155,61,2
209,1,2
209,3,2
209,10,2
209,20,2
209,31,2
209,35,2
209,36,2
209,41,2
209,43,2
209,61,2
208,1,1
208,3,1
208,8,1
208,9,1
208,28,2
208,34,2
208,44,1
208,47,1
208,53,2
208,65,0
289,1,2
289,2,2
289,3,2
289,12,0
289,15,2
289,17,2
289,37,2
289,40,2
289,62,2
289,76,2
477,1,0
477,9,0
477,13,0
477,17,0
477,20,0
477,27,0
477,29,0
477,41,0
477,43,0
477,66,0
90,1,1
90,3,1
90,4,1
90,13,1
90,36,1
90,48,1
90,49,1
90,50,1
90,77,1
90,90,1
124,1,2
124,9,2
124,19,2
124,21,2
124,23,2
124,25,2
124,35,1
124,36,2
124,40,2
124,56,2
419,1,3
419,9,3
419,21,3
419,34,3
419,35,3
419,43,3
419,44,3
419,49,3
419,54,3
419,69,3
625,1,2
625,3,2
625,9,2
625,15,2
625,16,2
625,29,2
625,31,2
625,34,2
625,36,2
625,43,2
308,1,1
308,4,1
308,6,1
308,13,1
308,16,1
308,23,1
308,31,1
308,50,1
308,72,3
308,90,1
283,1,0
283,2,0
283,13,0
283,17,0
283,21,0
283,31,0
283,41,0
283,55,0
283,76,0
283,90,0
268,1,2
268,5,1
268,9,2
268,10,2
268,21,2
268,23,2
268,27,2
268,37,2
268,40,2
268,55,2
292,1,2
292,10,2
292,13,2
292,19,2
292,21,2
292,28,0
292,35,2
292,52,2
292,73,2
292,99,3
2,1,2
2,3,2
2,9,0
2,11,2
2,12,1
2,13,2
2,14,0
2,15,2
2,16,2
2,17,2
718,1,2
718,9,2
718,12,2
718,13,2
718,16,2
718,22,2
718,25,2
718,31,2
718,34,2
718,58,2
216,1,0
216,3,0
216,8,0
216,13,0
216,15,0
216,16,0
216,26,0
216,31,0
216,49,0
216,70,0
679,1,0
679,6,0
679,10,0
679,16,0
679,19,0
679,34,0
679,37,0
679,59,0
679,61,0
679,66,0
388,1,1
388,2,1
388,4,1
388,6,1
388,14,1
388,16,1
388,40,1
388,41,1
388,50,0
388,51,1
148,1,3
148,3,2
148,9,2
148,20,3
148,22,2
148,29,2
148,35,2
148,40,2
148,43,2
148,51,2
250,1,1
250,3,3
250,29,3
250,35,0
250,39,0
250,40,3
250,43,3
250,73,3
250,83,3
250,90,3
202,1,3
202,10,2
202,12,2
202,22,2
202,23,2
202,31,2
202,34,2
202,39,2
202,43,2
202,51,2
84,1,1
84,14,3
84,16,0
84,17,0
84,20,0
84,22,0
84,25,0
84,35,0
84,40,0
84,56,1
505,1,2
505,12,1
505,17,1
505,20,1
505,32,1
505,39,1
505,40,1
505,52,1
505,60,1
505,96,1
413,1,0
413,3,3
413,12,1
413,16,3
413,21,3
413,25,3
413,28,3
413,30,3
413,31,3
413,50,1
95,1,3
95,2,1
95,3,1
95,9,1
95,10,1
95,13,1
95,20,1
95,22,1
95,44,1
95,67,1
310,1,3
310,13,1
310,22,1
310,23,1
310,27,1
310,34,1
310,36,1
310,43,1
310,45,1
310,63,1
126,1,0
126,9,2
126,11,2
126,16,2
126,19,2
126,22,2
126,39,2
126,47,2
126,55,2
126,66,2
188,2,0
188,3,0
188,9,0
188,15,0
188,16,0
188,28,0
188,31,0
188,40,0
188,41,0
188,60,0
394,2,3
394,5,3
394,13,3
394,15,1
394,17,3
394,31,3
394,34,3
394,40,3
394,49,3
394,96,3
21,2,2
21,15,2
21,16,2
21,23,2
21,34,2
21,40,2
21,43,2
21,47,2
21,50,2
21,63,2
363,2,3
363,10,3
363,13,3
363,15,3
363,37,3
363,39,3
363,40,3
363,50,3
363,56,3
363,60,3
435,2,0
435,4,0
435,7,0
435,12,0
435,20,0
435,27,0
435,62,0
435,72,1
435,94,0
435,105,0
453,2,3
453,5,3
453,7,3
453,12,3
453,13,3
453,20,3
453,43,3
453,47,3
453,55,3
453,70,3
64,2,2
64,13,2
64,23,2
64,29,2
64,35,2
64,39,2
64,40,2
64,47,2
64,55,2
64,83,2
234,2,1
234,3,1
234,9,1
234,16,1
234,20,1
234,43,1
234,55,1
234,56,0
234,63,1
234,74,1
382,2,3
382,9,3
382,13,3
382,19,3
382,20,3
382,21,3
382,23,3
382,28,0
382,40,3
382,56,3
353,2,2
353,9,2
353,16,2
353,22,2
353,31,2
353,40,2
353,43,2
353,58,2
353,69,2
353,70,2
169,2,1
169,7,1
169,13,1
169,16,1
169,20,1
169,21,1
169,35,1
169,39,1
169,45,1
169,62,1
425,2,2
425,3,2
425,12,0
425,16,2
425,31,2
425,34,3
425,35,2
425,37,2
425,56,2
425,99,2
241,2,0
241,3,0
241,5,0
241,12,0
241,13,0
241,22,0
241,25,0
241,29,0
241,41,0
241,58,0
63,2,1
63,3,1
63,19,1
63,34,1
63,37,1
63,40,1
63,43,1
63,55,1
63,83,1
63,84,1
25,2,2
25,3,2
25,9,2
25,10,2
25,22,2
25,34,3
25,44,2
25,50,0
25,58,2
25,66,2
423,2,0
423,13,0
423,16,0
423,17,0
423,23,0
423,53,0
423,56,0
423,60,0
423,65,0
423,90,0
217,2,1
217,8,2
217,9,1
217,17,1
217,27,1
217,37,1
217,41,1
217,60,1
217,63,1
217,77,1
146,2,1
146,3,1
146,5,1
146,9,1
146,15,1
146,21,1
146,22,1
146,37,0
146,40,1
146,76,1
450,2,3
450,10,3
450,12,3
450,13,3
450,25,3
450,32,3
450,35,3
450,40,3
450,41,3
450,52,3
137,2,3
137,10,3
137,21,3
137,23,3
137,27,3
137,34,1
137,35,3
137,37,3
137,44,3
137,50,3
109,2,1
109,3,1
109,15,1
109,21,1
109,34,1
109,35,1
109,40,1
109,44,1
109,47,1
109,78,1
427,2,3
427,3,3
427,10,3
427,13,3
427,15,3
427,21,3
427,22,3
427,34,3
427,42,3
427,67,3
83,2,0
83,10,0
83,11,0
83,13,0
83,16,0
83,20,0
83,21,0
83,26,0
83,77,0
83,89,0
231,2,1
231,4,1
231,6,1
231,16,1
231,17,1
231,19,1
231,35,3
231,37,1
231,43,1
231,68,1
339,2,2
339,3,2
339,12,2
339,14,1
339,19,2
339,32,2
339,34,2
339,35,2
339,37,2
339,67,3
644,2,1
644,3,1
644,10,1
644,13,1
644,19,1
644,21,1
644,31,1
644,34,1
644,40,1
644,56,1
330,2,0
330,8,0
330,27,0
330,31,0
330,34,0
330,35,0
330,39,0
330,47,0
330,69,0
330,96,0
627,2,2
627,3,2
627,5,1
627,9,2
627,12,2
627,16,2
627,35,2
627,40,2
627,43,2
627,60,2
441,2,3
441,9,3
441,17,3
441,25,3
441,29,3
441,30,3
441,35,1
441,37,3
441,47,3
441,73,3
288,2,0
288,9,0
288,22,0
288,28,0
288,29,0
288,31,0
288,34,0
288,40,0
288,43,0
288,58,0
10,2,0
10,3,0
10,9,2
10,12,0
10,16,0
10,21,0
10,34,0
10,51,0
10,53,0
10,54,0
566,2,3
566,3,3
566,8,3
566,20,3
566,23,3
566,42,3
566,43,3
566,54,3
566,60,3
566,62,3
430,2,2
430,8,2
430,20,2
430,22,2
430,23,2
430,29,2
430,31,2
430,56,2
430,61,2
430,83,2
331,2,3
331,3,3
331,13,3
331,14,3
331,16,3
331,27,3
331,35,2
331,40,3
331,58,3
331,68,3
171,2,2
171,9,2
171,15,2
171,16,2
171,35,2
171,37,2
171,41,2
171,55,2
171,57,2
171,61,2
175,2,1
175,3,1
175,13,1
175,16,1
175,21,1
175,30,3
175,35,1
175,40,1
175,43,1
175,47,1
300,2,1
300,3,1
300,9,1
300,16,1
300,21,1
300,22,3
300,40,1
300,49,1
300,65,1
300,68,1
436,2,3
436,3,3
436,4,3
436,7,3
436,16,3
436,20,3
436,22,3
436,37,3
436,61,3
436,70,3
638,2,2
638,9,2
638,20,2
638,26,2
638,31,2
638,43,2
638,44,0
638,51,2
638,60,2
638,73,2
432,2,2
432,14,3
432,16,2
432,20,2
432,22,2
432,24,2
432,29,2
432,31,3
432,34,2
432,53,2
80,2,1
80,5,1
80,9,1
80,16,1
80,18,1
80,20,1
80,25,1
80,53,1
80,58,1
80,87,1
49,2,2
49,3,2
49,9,2
49,16,2
49,25,2
49,28,2
49,35,0
49,50,2
49,73,2
49,76,2
66,2,3
66,9,3
66,13,3
66,16,3
66,23,3
66,25,3
66,39,3
66,47,3
66,56,1
66,68,3
532,2,3
532,5,3
532,14,3
532,21,3
532,23,3
532,26,3
532,27,3
532,35,3
532,67,3
532,69,3
496,2,1
496,9,1
496,16,3
496,17,1
496,28,1
496,31,1
496,35,3
496,43,1
496,49,1
496,69,1
344,2,2
344,3,2
344,4,2
344,23,2
344,37,2
344,61,2
344,62,2
344,72,2
344,85,2
344,99,2
367,2,1
367,3,1
367,16,1
367,19,1
367,20,2
367,23,1
367,31,1
367,40,1
367,50,1
367,63,1
123,2,2
123,3,2
123,16,2
123,21,2
123,26,2
123,31,2
123,35,2
123,37,2
123,50,2
123,52,2
393,2,0
393,3,0
393,7,0
393,16,0
393,27,0
393,31,1
393,35,0
393,37,3
393,39,0
393,70,0
297,2,2
297,3,2
297,9,2
297,28,2
297,34,2
297,37,2
297,40,2
297,41,2
297,51,2
297,55,2
561,2,1
561,8,1
561,13,1
561,17,1
561,19,1
561,20,1
561,35,1
561,39,1
561,55,1
561,56,1
135,2,2
135,3,2
135,5,3
135,12,2
135,25,2
135,31,2
135,34,2
135,35,2
135,53,2
135,58,2
237,2,1
237,5,1
237,13,1
237,20,3
237,33,1
237,35,2
237,41,1
237,43,1
237,44,1
237,60,1
349,2,1
349,5,0
349,6,1
349,9,1
349,14,1
349,20,1
349,34,1
349,35,1
349,42,1
349,51,1
652,2,0
652,9,0
652,13,0
652,16,0
652,31,2
652,34,3
652,40,0
652,57,0
652,62,0
652,66,0
27,2,3
27,3,3
27,9,3
27,13,3
27,23,3
27,25,3
27,34,3
27,52,3
27,56,0
27,67,3
358,2,3
358,9,3
358,12,2
358,13,3
358,21,3
358,25,3
358,35,1
358,36,3
358,52,3
358,54,3
546,2,2
546,3,2
546,8,0
546,12,2
546,13,2
546,16,2
546,21,2
546,25,2
546,54,2
546,56,2
352,2,1
352,11,1
352,20,1
352,21,1
352,25,1
352,31,1
352,35,1
352,41,1
352,44,1
352,52,2
537,2,3
537,9,3
537,12,3
537,20,3
537,23,3
537,30,3
537,36,3
537,47,3
537,66,3
537,76,3
449,2,3
449,5,3
449,12,3
449,20,3
449,23,3
449,35,2
449,37,3
449,41,3
449,46,3
449,57,3
45,2,0
45,3,0
45,9,0
45,10,0
45,16,0
45,20,0
45,31,0
45,39,0
45,53,0
45,67,0
544,2,0
544,3,0
544,5,1
544,9,0
544,13,0
544,16,0
544,35,0
544,40,0
544,43,0
544,59,0
603,2,3
603,3,3
603,9,3
603,11,3
603,21,3
603,22,3
603,31,3
603,35,3
603,49,3
603,58,3
324,2,3
324,9,3
324,13,3
324,19,3
324,24,3
324,31,3
324,44,2
324,62,3
324,88,0
324,89,3
51,2,2
51,9,2
51,17,1
51,23,2
51,24,2
51,25,2
51,39,2
51,40,2
51,54,2
51,58,2
218,2,2
218,3,2
218,6,2
218,14,2
218,17,2
218,31,2
218,40,2
218,55,2
218,62,2
218,69,2
614,2,2
614,3,2
614,13,2
614,21,2
614,29,2
614,30,2
614,34,2
614,35,2
614,61,2
614,65,2
235,2,2
235,3,2
235,9,2
235,10,2
235,12,2
235,13,2
235,16,2
235,26,2
235,50,2
235,95,2
