question,worker,answer
265,A3NU1SQPI1NXY4,3
265,AKBP92VUQ7G3,1
265,ATQWZNGQCN1RA,2
265,A2V3P1XE33NYC3,1
265,A2UFD1I8ZO1V4G,3
265,AD317NO9623GZ,1
265,A1C0Z73809FFDZ,1
265,A1BHMDRWW9ZYSO,1
458,A1VW9W0DWXCPYE,3
458,A3NU1SQPI1NXY4,3
458,AKBP92VUQ7G3,2
458,ATQWZNGQCN1RA,3
458,A2V3P1XE33NYC3,1
458,A2UFD1I8ZO1V4G,3
458,AD317NO9623GZ,2
458,A1PAR1TMKFPKQE,3
458,A3E157ZN8XPUKJ,3
268,A1VW9W0DWXCPYE,2
268,A3NU1SQPI1NXY4,2
268,AKBP92VUQ7G3,2
268,ATQWZNGQCN1RA,0
268,A2V3P1XE33NYC3,0
268,A2UFD1I8ZO1V4G,1
268,AD317NO9623GZ,2
268,A1C0Z73809FFDZ,1
268,A1BHMDRWW9ZYSO,2
405,A1VW9W0DWXCPYE,0
405,A3NU1SQPI1NXY4,3
405,AKBP92VUQ7G3,2
405,ATQWZNGQCN1RA,1
405,A2H321P1NSEW35,3
405,A2V3P1XE33NYC3,2
405,A2UFD1I8ZO1V4G,0
405,AD317NO9623GZ,2
405,A3E157ZN8XPUKJ,0
270,A1VW9W0DWXCPYE,1
270,A3NU1SQPI1NXY4,2
270,AKBP92VUQ7G3,1
270,ATQWZNGQCN1RA,3
270,A2V3P1XE33NYC3,0
270,A2UFD1I8ZO1V4G,0
270,AD317NO9623GZ,2
270,A36JZTUKQVV5S5,0
270,A1BHMDRWW9ZYSO,1
506,A1VW9W0DWXCPYE,3
506,A3NU1SQPI1NXY4,3
506,AKBP92VUQ7G3,0
506,ATQWZNGQCN1RA,3
506,A2V3P1XE33NYC3,3
506,A2UFD1I8ZO1V4G,3
506,AD317NO9623GZ,2
506,A1PAR1TMKFPKQE,0
506,A1BHMDRWW9ZYSO,0
271,A1VW9W0DWXCPYE,2
271,A3NU1SQPI1NXY4,2
271,AKBP92VUQ7G3,1
271,ATQWZNGQCN1RA,1
271,A2V3P1XE33NYC3,1
271,A2UFD1I8ZO1V4G,1
271,AD317NO9623GZ,1
271,A36JZTUKQVV5S5,2
271,A1BHMDRWW9ZYSO,3
495,A1VW9W0DWXCPYE,1
495,A3NU1SQPI1NXY4,1
495,AKBP92VUQ7G3,2
495,ATQWZNGQCN1RA,1
495,A2V3P1XE33NYC3,0
495,A2UFD1I8ZO1V4G,2
495,AD317NO9623GZ,1
495,A1PAR1TMKFPKQE,1
495,A53VNQRRFQ785,1
396,A1VW9W0DWXCPYE,3
396,A3NU1SQPI1NXY4,3
396,AKBP92VUQ7G3,3
396,ATQWZNGQCN1RA,1
396,A2V3P1XE33NYC3,2
396,A2UFD1I8ZO1V4G,3
396,AD317NO9623GZ,0
396,A1PAR1TMKFPKQE,1
396,A3E157ZN8XPUKJ,3
422,A1VW9W0DWXCPYE,3
422,A3NU1SQPI1NXY4,3
422,AKBP92VUQ7G3,3
422,ATQWZNGQCN1RA,2
422,A2V3P1XE33NYC3,3
422,A2UFD1I8ZO1V4G,2
422,AD317NO9623GZ,3
422,A3GLUDQZGEJL5G,3
422,A1KZOLS51I9SS7,3
113,A1VW9W0DWXCPYE,2
113,A3NU1SQPI1NXY4,2
113,AKBP92VUQ7G3,0
113,ATQWZNGQCN1RA,3
113,A2V3P1XE33NYC3,2
113,A2UFD1I8ZO1V4G,2
113,AD317NO9623GZ,0
113,A1PAR1TMKFPKQE,2
113,A1BHMDRWW9ZYSO,2
502,A1VW9W0DWXCPYE,1
502,A3NU1SQPI1NXY4,2
502,AKBP92VUQ7G3,3
502,ATQWZNGQCN1RA,3
502,A2V3P1XE33NYC3,0
502,A2UFD1I8ZO1V4G,0
502,AD317NO9623GZ,1
502,A1PAR1TMKFPKQE,1
502,A3E157ZN8XPUKJ,1
214,A1VW9W0DWXCPYE,0
214,A3NU1SQPI1NXY4,2
214,AKBP92VUQ7G3,0
214,ATQWZNGQCN1RA,3
214,A2H321P1NSEW35,1
214,A2V3P1XE33NYC3,3
214,A2UFD1I8ZO1V4G,0
214,AD317NO9623GZ,0
214,A1BHMDRWW9ZYSO,0
86,A1VW9W0DWXCPYE,1
86,A3NU1SQPI1NXY4,3
86,AKBP92VUQ7G3,1
86,ATQWZNGQCN1RA,3
86,A2V3P1XE33NYC3,0
86,A2UFD1I8ZO1V4G,3
86,AD317NO9623GZ,3
86,A1PAR1TMKFPKQE,2
86,A3E157ZN8XPUKJ,0
578,A1VW9W0DWXCPYE,2
578,A3NU1SQPI1NXY4,1
578,AKBP92VUQ7G3,1
578,ATQWZNGQCN1RA,1
578,A2V3P1XE33NYC3,3
578,A2UFD1I8ZO1V4G,3
578,AD317NO9623GZ,1
578,A1PAR1TMKFPKQE,3
578,A2BERTY629PZDT,1
226,A1VW9W0DWXCPYE,3
226,A3NU1SQPI1NXY4,1
226,AKBP92VUQ7G3,1
226,ATQWZNGQCN1RA,2
226,A2V3P1XE33NYC3,1
226,A2UFD1I8ZO1V4G,1
226,AD317NO9623GZ,3
226,A3E157ZN8XPUKJ,1
226,AM2W23THD4CI7,1
518,A1VW9W0DWXCPYE,0
518,A3NU1SQPI1NXY4,1
518,AKBP92VUQ7G3,1
518,ATQWZNGQCN1RA,3
518,A2V3P1XE33NYC3,1
518,A2UFD1I8ZO1V4G,1
518,AD317NO9623GZ,2
518,A1PAR1TMKFPKQE,2
518,A3E157ZN8XPUKJ,3
407,A1VW9W0DWXCPYE,0
407,A3NU1SQPI1NXY4,0
407,AKBP92VUQ7G3,0
407,ATQWZNGQCN1RA,0
407,A2H321P1NSEW35,2
407,A2V3P1XE33NYC3,2
407,A2UFD1I8ZO1V4G,3
407,AD317NO9623GZ,2
407,A3E157ZN8XPUKJ,0
180,A1VW9W0DWXCPYE,2
180,A3NU1SQPI1NXY4,2
180,AKBP92VUQ7G3,0
180,ATQWZNGQCN1RA,1
180,A2V3P1XE33NYC3,0
180,A2UFD1I8ZO1V4G,0
180,AD317NO9623GZ,0
180,A36JZTUKQVV5S5,0
180,A3E157ZN8XPUKJ,1
523,A1VW9W0DWXCPYE,2
523,A3NU1SQPI1NXY4,3
523,AKBP92VUQ7G3,2
523,ATQWZNGQCN1RA,2
523,A2H321P1NSEW35,0
523,A2V3P1XE33NYC3,0
523,A2UFD1I8ZO1V4G,1
523,AD317NO9623GZ,2
523,A1C0Z73809FFDZ,0
225,A1VW9W0DWXCPYE,0
225,A3NU1SQPI1NXY4,2
225,AKBP92VUQ7G3,2
225,ATQWZNGQCN1RA,3
225,A2V3P1XE33NYC3,0
225,A2UFD1I8ZO1V4G,1
225,AD317NO9623GZ,2
225,A3E157ZN8XPUKJ,2
225,AM2W23THD4CI7,1
266,A1VW9W0DWXCPYE,1
266,A3NU1SQPI1NXY4,2
266,AKBP92VUQ7G3,3
266,ATQWZNGQCN1RA,0
266,A2V3P1XE33NYC3,3
266,A2UFD1I8ZO1V4G,0
266,AD317NO9623GZ,3
266,A1C0Z73809FFDZ,3
266,A1BHMDRWW9ZYSO,3
116,A1VW9W0DWXCPYE,3
116,A3NU1SQPI1NXY4,2
116,AKBP92VUQ7G3,0
116,ATQWZNGQCN1RA,1
116,A2V3P1XE33NYC3,3
116,A2UFD1I8ZO1V4G,3
116,AD317NO9623GZ,3
116,A1PAR1TMKFPKQE,3
116,A1BHMDRWW9ZYSO,0
395,A1VW9W0DWXCPYE,2
395,A3NU1SQPI1NXY4,0
395,AKBP92VUQ7G3,1
395,ATQWZNGQCN1RA,1
395,A2V3P1XE33NYC3,0
395,A2UFD1I8ZO1V4G,1
395,AD317NO9623GZ,2
395,A1PAR1TMKFPKQE,0
395,A3E157ZN8XPUKJ,0
421,A1VW9W0DWXCPYE,1
421,A3NU1SQPI1NXY4,2
421,AKBP92VUQ7G3,3
421,ATQWZNGQCN1RA,3
421,A2V3P1XE33NYC3,2
421,A2UFD1I8ZO1V4G,3
421,AD317NO9623GZ,0
421,A3GLUDQZGEJL5G,2
421,A1KZOLS51I9SS7,2
457,A1VW9W0DWXCPYE,2
457,A3NU1SQPI1NXY4,0
457,AKBP92VUQ7G3,1
457,ATQWZNGQCN1RA,0
457,A2V3P1XE33NYC3,1
457,A2UFD1I8ZO1V4G,3
457,AD317NO9623GZ,3
457,A1PAR1TMKFPKQE,2
457,A3E157ZN8XPUKJ,1
178,A1VW9W0DWXCPYE,1
178,A3NU1SQPI1NXY4,3
178,AKBP92VUQ7G3,2
178,ATQWZNGQCN1RA,1
178,A2V3P1XE33NYC3,0
178,A2UFD1I8ZO1V4G,3
178,AD317NO9623GZ,3
178,A36JZTUKQVV5S5,3
178,A3E157ZN8XPUKJ,3
213,A1VW9W0DWXCPYE,0
213,A3NU1SQPI1NXY4,1
213,AKBP92VUQ7G3,0
213,ATQWZNGQCN1RA,0
213,A2H321P1NSEW35,2
213,A2V3P1XE33NYC3,1
213,A2UFD1I8ZO1V4G,2
213,AD317NO9623GZ,3
213,A1BHMDRWW9ZYSO,1
517,A1VW9W0DWXCPYE,0
517,A3NU1SQPI1NXY4,2
517,AKBP92VUQ7G3,1
517,ATQWZNGQCN1RA,3
517,A2V3P1XE33NYC3,0
517,A2UFD1I8ZO1V4G,3
517,AD317NO9623GZ,3
517,A1PAR1TMKFPKQE,0
517,A3E157ZN8XPUKJ,3
406,A1VW9W0DWXCPYE,2
406,A3NU1SQPI1NXY4,2
406,AKBP92VUQ7G3,2
406,ATQWZNGQCN1RA,0
406,A2H321P1NSEW35,3
406,A2V3P1XE33NYC3,2
406,A2UFD1I8ZO1V4G,2
406,AD317NO9623GZ,3
406,A3E157ZN8XPUKJ,3
115,A1VW9W0DWXCPYE,2
115,A3NU1SQPI1NXY4,3
115,AKBP92VUQ7G3,0
115,ATQWZNGQCN1RA,2
115,A2V3P1XE33NYC3,0
115,A2UFD1I8ZO1V4G,3
115,AD317NO9623GZ,3
115,A1PAR1TMKFPKQE,0
115,A1BHMDRWW9ZYSO,0
441,A1VW9W0DWXCPYE,1
441,A3NU1SQPI1NXY4,3
441,AKBP92VUQ7G3,3
441,ATQWZNGQCN1RA,1
441,A2V3P1XE33NYC3,3
441,A2UFD1I8ZO1V4G,0
441,AD317NO9623GZ,3
441,A3E157ZN8XPUKJ,3
441,A1BHMDRWW9ZYSO,2
526,A1VW9W0DWXCPYE,0
526,A3NU1SQPI1NXY4,3
526,AKBP92VUQ7G3,3
526,ATQWZNGQCN1RA,3
526,A2V3P1XE33NYC3,2
526,A2UFD1I8ZO1V4G,2
526,AD317NO9623GZ,0
526,A3E157ZN8XPUKJ,3
526,A3GLUDQZGEJL5G,3
501,A1VW9W0DWXCPYE,3
501,A3NU1SQPI1NXY4,0
501,AKBP92VUQ7G3,2
501,ATQWZNGQCN1RA,1
501,A2V3P1XE33NYC3,0
501,A2UFD1I8ZO1V4G,2
501,AD317NO9623GZ,2
501,A1PAR1TMKFPKQE,2
501,A3E157ZN8XPUKJ,2
508,A1VW9W0DWXCPYE,0
508,A3NU1SQPI1NXY4,1
508,AKBP92VUQ7G3,3
508,ATQWZNGQCN1RA,1
508,A2V3P1XE33NYC3,3
508,A2UFD1I8ZO1V4G,2
508,AD317NO9623GZ,3
508,A1PAR1TMKFPKQE,1
508,A1BHMDRWW9ZYSO,0
228,A1VW9W0DWXCPYE,2
228,A3NU1SQPI1NXY4,1
228,AKBP92VUQ7G3,0
228,ATQWZNGQCN1RA,0
228,A2V3P1XE33NYC3,0
228,A2UFD1I8ZO1V4G,1
228,AD317NO9623GZ,1
228,A3E157ZN8XPUKJ,0
228,AM2W23THD4CI7,0
493,A1VW9W0DWXCPYE,3
493,A3NU1SQPI1NXY4,0
493,AKBP92VUQ7G3,2
493,ATQWZNGQCN1RA,0
493,A2V3P1XE33NYC3,3
493,A2UFD1I8ZO1V4G,0
493,AD317NO9623GZ,0
493,A1PAR1TMKFPKQE,3
493,A53VNQRRFQ785,0
527,A1VW9W0DWXCPYE,0
527,A3NU1SQPI1NXY4,0
527,AKBP92VUQ7G3,2
527,ATQWZNGQCN1RA,1
527,A2V3P1XE33NYC3,1
527,A2UFD1I8ZO1V4G,3
527,AD317NO9623GZ,2
527,A3E157ZN8XPUKJ,1
527,A3GLUDQZGEJL5G,1
521,A1VW9W0DWXCPYE,0
521,A3NU1SQPI1NXY4,3
521,AKBP92VUQ7G3,2
521,ATQWZNGQCN1RA,0
521,A2H321P1NSEW35,3
521,A2V3P1XE33NYC3,3
521,A2UFD1I8ZO1V4G,3
521,AD317NO9623GZ,1
521,A1C0Z73809FFDZ,2
460,A1VW9W0DWXCPYE,2
460,A3NU1SQPI1NXY4,2
460,AKBP92VUQ7G3,0
460,ATQWZNGQCN1RA,2
460,A2V3P1XE33NYC3,2
460,A2UFD1I8ZO1V4G,2
460,AD317NO9623GZ,0
460,A1PAR1TMKFPKQE,3
460,A3E157ZN8XPUKJ,0
344,A1VW9W0DWXCPYE,3
344,A3NU1SQPI1NXY4,0
344,AKBP92VUQ7G3,0
344,ATQWZNGQCN1RA,1
344,A2H321P1NSEW35,2
344,A2F0X4LN9N4O4C,0
344,A2V3P1XE33NYC3,1
344,A2UFD1I8ZO1V4G,0
344,AD317NO9623GZ,0
234,A1VW9W0DWXCPYE,3
234,A3NU1SQPI1NXY4,0
234,AKBP92VUQ7G3,3
234,ATQWZNGQCN1RA,2
234,A2H321P1NSEW35,2
234,A2V3P1XE33NYC3,0
234,A2UFD1I8ZO1V4G,1
234,AD317NO9623GZ,3
234,A3E157ZN8XPUKJ,3
215,A1VW9W0DWXCPYE,2
215,A3NU1SQPI1NXY4,3
215,AKBP92VUQ7G3,0
215,ATQWZNGQCN1RA,3
215,A2H321P1NSEW35,0
215,A2V3P1XE33NYC3,3
215,A2UFD1I8ZO1V4G,0
215,AD317NO9623GZ,2
215,A1BHMDRWW9ZYSO,3
267,A1VW9W0DWXCPYE,2
267,A3NU1SQPI1NXY4,0
267,AKBP92VUQ7G3,2
267,ATQWZNGQCN1RA,3
267,A2V3P1XE33NYC3,3
267,A2UFD1I8ZO1V4G,0
267,AD317NO9623GZ,1
267,A1C0Z73809FFDZ,0
267,A1BHMDRWW9ZYSO,0
394,A1VW9W0DWXCPYE,1
394,A3NU1SQPI1NXY4,2
394,AKBP92VUQ7G3,3
394,ATQWZNGQCN1RA,0
394,A2V3P1XE33NYC3,2
394,A2UFD1I8ZO1V4G,2
394,AD317NO9623GZ,2
394,A1PAR1TMKFPKQE,2
394,A3E157ZN8XPUKJ,2
580,A1VW9W0DWXCPYE,1
580,A3NU1SQPI1NXY4,0
580,AKBP92VUQ7G3,2
580,ATQWZNGQCN1RA,3
580,A2V3P1XE33NYC3,2
580,A2UFD1I8ZO1V4G,2
580,AD317NO9623GZ,0
580,A1PAR1TMKFPKQE,2
580,A2BERTY629PZDT,2
424,A1VW9W0DWXCPYE,3
424,A3NU1SQPI1NXY4,0
424,AKBP92VUQ7G3,2
424,ATQWZNGQCN1RA,1
424,A2V3P1XE33NYC3,2
424,A2UFD1I8ZO1V4G,2
424,AD317NO9623GZ,2
424,A3GLUDQZGEJL5G,1
424,A1KZOLS51I9SS7,2
200,A1VW9W0DWXCPYE,2
200,A3NU1SQPI1NXY4,2
200,AKBP92VUQ7G3,1
200,ATQWZNGQCN1RA,0
200,A2V3P1XE33NYC3,1
200,A2UFD1I8ZO1V4G,0
200,AD317NO9623GZ,3
200,AWRAXV1RIYR0M,1
200,A1PAR1TMKFPKQE,1
236,A1VW9W0DWXCPYE,0
236,A3NU1SQPI1NXY4,3
236,AKBP92VUQ7G3,3
236,ATQWZNGQCN1RA,3
236,A2H321P1NSEW35,1
236,A2V3P1XE33NYC3,3
236,A2UFD1I8ZO1V4G,2
236,AD317NO9623GZ,3
236,A3E157ZN8XPUKJ,3
504,A1VW9W0DWXCPYE,3
504,A3NU1SQPI1NXY4,1
504,AKBP92VUQ7G3,1
504,ATQWZNGQCN1RA,2
504,A2V3P1XE33NYC3,3
504,A2UFD1I8ZO1V4G,0
504,AD317NO9623GZ,1
504,A1PAR1TMKFPKQE,2
504,A3E157ZN8XPUKJ,0
343,A1VW9W0DWXCPYE,1
343,A3NU1SQPI1NXY4,3
343,AKBP92VUQ7G3,0
343,ATQWZNGQCN1RA,2
343,A2H321P1NSEW35,1
343,A2F0X4LN9N4O4C,3
343,A2V3P1XE33NYC3,3
343,A2UFD1I8ZO1V4G,3
343,AD317NO9623GZ,3
522,A1VW9W0DWXCPYE,3
522,A3NU1SQPI1NXY4,1
522,AKBP92VUQ7G3,3
522,ATQWZNGQCN1RA,0
522,A2H321P1NSEW35,0
522,A2V3P1XE33NYC3,2
522,A2UFD1I8ZO1V4G,3
522,AD317NO9623GZ,1
522,A1C0Z73809FFDZ,2
277,A1VW9W0DWXCPYE,0
277,A3NU1SQPI1NXY4,0
277,AKBP92VUQ7G3,2
277,ATQWZNGQCN1RA,2
277,A2V3P1XE33NYC3,2
277,A2UFD1I8ZO1V4G,2
277,AD317NO9623GZ,2
277,AM2W23THD4CI7,2
277,A53VNQRRFQ785,2
233,A1VW9W0DWXCPYE,3
233,A3NU1SQPI1NXY4,2
233,AKBP92VUQ7G3,0
233,ATQWZNGQCN1RA,0
233,A2H321P1NSEW35,0
233,A2V3P1XE33NYC3,0
233,A2UFD1I8ZO1V4G,1
233,AD317NO9623GZ,0
233,A3E157ZN8XPUKJ,0
444,A1VW9W0DWXCPYE,1
444,A3NU1SQPI1NXY4,3
444,AKBP92VUQ7G3,0
444,ATQWZNGQCN1RA,1
444,A2V3P1XE33NYC3,0
444,A2UFD1I8ZO1V4G,1
444,AD317NO9623GZ,1
444,A3E157ZN8XPUKJ,0
444,A1BHMDRWW9ZYSO,2
179,A1VW9W0DWXCPYE,1
179,A3NU1SQPI1NXY4,3
179,AKBP92VUQ7G3,2
179,ATQWZNGQCN1RA,2
179,A2V3P1XE33NYC3,3
179,A2UFD1I8ZO1V4G,0
179,AD317NO9623GZ,3
179,A36JZTUKQVV5S5,2
179,A3E157ZN8XPUKJ,2
227,A1VW9W0DWXCPYE,0
227,A3NU1SQPI1NXY4,3
227,AKBP92VUQ7G3,0
227,ATQWZNGQCN1RA,2
227,A2V3P1XE33NYC3,3
227,A2UFD1I8ZO1V4G,2
227,AD317NO9623GZ,3
227,A3E157ZN8XPUKJ,3
227,AM2W23THD4CI7,2
177,A1VW9W0DWXCPYE,3
177,A3NU1SQPI1NXY4,1
177,AKBP92VUQ7G3,0
177,ATQWZNGQCN1RA,2
177,A2V3P1XE33NYC3,0
177,A2UFD1I8ZO1V4G,1
177,AD317NO9623GZ,1
177,A36JZTUKQVV5S5,1
177,A3E157ZN8XPUKJ,2
579,A1VW9W0DWXCPYE,0
579,A3NU1SQPI1NXY4,0
579,AKBP92VUQ7G3,3
579,ATQWZNGQCN1RA,3
579,A2V3P1XE33NYC3,2
579,A2UFD1I8ZO1V4G,1
579,AD317NO9623GZ,1
579,A1PAR1TMKFPKQE,3
579,A2BERTY629PZDT,3
442,A1VW9W0DWXCPYE,0
442,A3NU1SQPI1NXY4,2
442,AKBP92VUQ7G3,2
442,ATQWZNGQCN1RA,2
442,A2V3P1XE33NYC3,1
442,A2UFD1I8ZO1V4G,2
442,AD317NO9623GZ,1
442,A3E157ZN8XPUKJ,0
442,A1BHMDRWW9ZYSO,0
216,A1VW9W0DWXCPYE,0
216,A3NU1SQPI1NXY4,2
216,AKBP92VUQ7G3,2
216,ATQWZNGQCN1RA,1
216,A2H321P1NSEW35,3
216,A2V3P1XE33NYC3,2
216,A2UFD1I8ZO1V4G,3
216,AD317NO9623GZ,1
216,A1BHMDRWW9ZYSO,2
342,A1VW9W0DWXCPYE,3
342,A3NU1SQPI1NXY4,1
342,AKBP92VUQ7G3,3
342,ATQWZNGQCN1RA,2
342,A2H321P1NSEW35,1
342,A2F0X4LN9N4O4C,0
342,A2V3P1XE33NYC3,3
342,A2UFD1I8ZO1V4G,1
342,AD317NO9623GZ,1
85,A1VW9W0DWXCPYE,2
85,A3NU1SQPI1NXY4,1
85,AKBP92VUQ7G3,1
85,ATQWZNGQCN1RA,1
85,A2V3P1XE33NYC3,1
85,A2UFD1I8ZO1V4G,3
85,AD317NO9623GZ,0
85,A1PAR1TMKFPKQE,3
85,A3E157ZN8XPUKJ,1
269,A1VW9W0DWXCPYE,0
269,A3NU1SQPI1NXY4,3
269,AKBP92VUQ7G3,0
269,ATQWZNGQCN1RA,2
269,A2V3P1XE33NYC3,3
269,A2UFD1I8ZO1V4G,3
269,AD317NO9623GZ,1
269,A36JZTUKQVV5S5,1
269,A1BHMDRWW9ZYSO,2
114,A1VW9W0DWXCPYE,1
114,A3NU1SQPI1NXY4,0
114,AKBP92VUQ7G3,1
114,ATQWZNGQCN1RA,1
114,A2V3P1XE33NYC3,1
114,A2UFD1I8ZO1V4G,1
114,AD317NO9623GZ,1
114,A1PAR1TMKFPKQE,2
114,A1BHMDRWW9ZYSO,3
280,A1VW9W0DWXCPYE,0
280,A3NU1SQPI1NXY4,1
280,AKBP92VUQ7G3,1
280,ATQWZNGQCN1RA,1
280,A2V3P1XE33NYC3,2
280,A2UFD1I8ZO1V4G,1
280,AD317NO9623GZ,2
280,AM2W23THD4CI7,3
280,A53VNQRRFQ785,0
278,A1VW9W0DWXCPYE,2
278,A3NU1SQPI1NXY4,1
278,AKBP92VUQ7G3,0
278,ATQWZNGQCN1RA,1
278,A2V3P1XE33NYC3,1
278,A2UFD1I8ZO1V4G,0
278,AD317NO9623GZ,2
278,AM2W23THD4CI7,3
